Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1858	1.0	1.0	7	7	7	7	Q9FFF9	O18191	Q9VXV3	F1QTM8	Q9H1A4	P53886	Q9URV2	Q9FFF9	O18191	Q9VXV3	F1QTM8	Q9H1A4	P53886	Q9URV2	
KOG2165	1.0	1.0	7	7	7	7	Q8H1U5	P34514	Q9W1E5	A0A0R4ISV4	Q9UJX6	Q12440	Q874R3	Q8H1U5	P34514	Q9W1E5	A0A0R4ISV4	Q9UJX6	Q12440	Q874R3	
KOG4640	1.0	1.0	5	5	5	5	O65418		Q9W395		Q9UJX5	Q04601	O42839	O65418		Q9W395		Q9UJX5	Q04601	O42839	
KOG4322	1.0	1.0	4	4	4	4	Q8H1U4		Q9VZL2		Q9UJX4		Q9P4W7	Q8H1U4		Q9VZL2		Q9UJX4		Q9P4W7	
KOG1174	1.0	1.0	4	4	4	4	Q8VY89		Q9W3Y6	A9C3Q3	Q9UJX3			Q8VY89		Q9W3Y6	A9C3Q3	Q9UJX3			
KOG0580	1.0	1.0	14	14	7	7	Q9M077,Q683C9,O64629	O01427,G5EDL3	Q9VKN7,Q9VGF9	Q6NW76,F1QEM3	O14965,Q96GD4,Q9UQB9	P38991	O59790	Q9M077,Q683C9,O64629	O01427,G5EDL3	Q9VKN7,Q9VGF9	Q6NW76,F1QEM3	O14965,Q96GD4,Q9UQB9	P38991	O59790	
KOG1166	1.0	1.0	16	16	7	7	F4IVI0,O22806,Q9FFG4	Q21776,O02053	Q9VMS5,A1Z6I7	F1Q636,F1QNS6,E7F5T9	O60566,O43683	P41695,P47074	O94751,O59767	F4IVI0,O22806,Q9FFG4	Q21776,O02053	Q9VMS5,A1Z6I7	F1Q636,F1QNS6,E7F5T9	O60566,O43683	P41695,P47074	O94751,O59767	
KOG1036	1.0	1.0	9	9	7	7	Q9LJN8,Q9C701,F4I241	Q9XWH0	Q9VAJ2	U3JAH9	O43684	P26449	O42860	Q9LJN8,Q9C701,F4I241	Q9XWH0	Q9VAJ2	U3JAH9	O43684	P26449	O42860	
KOG0653	1.0	1.0	51	51	7	7	P30183,Q39067,Q39069,O48790,Q39072,Q39068,Q39070,Q9LDM4,Q9SFW6,Q9LM91,Q9SA32,Q1PFW3	Q10653,Q10654,H2KZJ3,Q9BLB5,O45926	Q9I7I0,P20439,Q95TJ9	F1QU95,Q7ZU21,Q6NZ31,Q6NUZ7,E7EXT9,F1QRE5,F1QUY2,Q1LVI4	P14635,O95067,Q8WWL7,P51959,Q16589,Q6ZMN8,Q14094,P22674,Q9H8S5	P20437,P20438,P13365,P24868,P24869,P24870,P24871,P30283,P32943	P24865,P36630,P10815,P25009,O14332	P30183,Q39067,Q39069,O48790,Q39072,Q39068,Q39070,Q9LDM4,Q9SFW6,Q9LM91,Q9SA32,Q1PFW3	Q10653,Q10654,H2KZJ3,Q9BLB5,O45926	Q9I7I0,P20439,Q95TJ9	F1QU95,Q7ZU21,Q6NZ31,Q6NUZ7,E7EXT9,F1QRE5,F1QUY2,Q1LVI4	P14635,O95067,Q8WWL7,P51959,Q16589,Q6ZMN8,Q14094,P22674,Q9H8S5	P20437,P20438,P13365,P24868,P24869,P24870,P24871,P30283,P32943	P24865,P36630,P10815,P25009,O14332	
KOG0656	1.0	1.0	19	19	5	5	P42751,P42752,P42753,Q9FGQ7,Q9SN11,Q8LGA1,Q0WQN9,Q2V3B2,Q9ZR04,Q9LZM0	Q9U2M5	Q7KUZ5	Q90459,F1R4K9,F1QNY8,F1R9R4	P24385,P30279,P30281			P42751,P42752,P42753,Q9FGQ7,Q9SN11,Q8LGA1,Q0WQN9,Q2V3B2,Q9ZR04,Q9LZM0	Q9U2M5	Q7KUZ5	Q90459,F1R4K9,F1QNY8,F1R9R4	P24385,P30279,P30281			
KOG1126	1.0	1.0	8	8	7	7	Q06AN9,Q8LGU6	Q9N593	Q9VS37	F1Q5X3	P30260	P38042	P10505	Q06AN9,Q8LGU6	Q9N593	Q9VS37	F1Q5X3	P30260	P38042	P10505	
KOG1173	1.0	1.0	7	7	7	7	B3DNN5	G5EG38	Q9VCN6	B0S729	Q13042	P09798	P41889	B3DNN5	G5EG38	Q9VCN6	B0S729	Q13042	P09798	P41889	
KOG1155	1.0	1.0	8	8	7	7	Q9STS3	Q19294	Q9I7L8,E1JHM5	Q7ZVH3	Q9UJX2	P16522	O94556	Q9STS3	Q19294	Q9I7L8,E1JHM5	Q7ZVH3	Q9UJX2	P16522	O94556	
KOG2227	1.0	1.0	8	8	7	7	O82387,Q8W032	P91155	Q9VSM9	F1R1N7	Q99741	P09119	P41411	O82387,Q8W032	P91155	Q9VSM9	F1R1N7	Q99741	P09119	P41411	
KOG4762	1.0	1.0	7	7	6	6	Q9SJW9,Q9M1S9	Q86S68	Q7JVY2	E7F2R5	Q9H211		P40382	Q9SJW9,Q9M1S9	Q86S68	Q7JVY2	E7F2R5	Q9H211		P40382	
KOG3484	1.0	1.0	12	12	7	7	O23249,Q9SJJ5	Q17868,Q95XM4	Q24152,Q9VHN1	Q1LX17,Q6DEL8	P61024,P33552	P20486	P08463	O23249,Q9SJJ5	Q17868,Q95XM4	Q24152,Q9VHN1	Q1LX17,Q6DEL8	P61024,P33552	P20486	P08463	
KOG2328	1.0	1.0	6	6	6	6	Q564K3		Q9VIP9	A2BG39	Q15003	P38170	Q9Y7R3	Q564K3		Q9VIP9	A2BG39	Q15003	P38170	Q9Y7R3	
KOG3014	1.0	1.0	9	9	7	7	A7UL74	Q19206	Q9VS50	Q5SPR8,X1WEK0	Q5FWF5,Q56NI9	P43605	O42917	A7UL74	Q19206	Q9VS50	Q5SPR8,X1WEK0	Q5FWF5,Q56NI9	P43605	O42917	
KOG1434	1.0	1.0	9	9	6	6	Q39009,Q8GXF0		Q8SZ30	B3DIR0,F1QQC9	Q14565,O43502	P25453	O42634	Q39009,Q8GXF0		Q8SZ30	B3DIR0,F1QQC9	Q14565,O43502	P25453	O42634	
KOG1798	1.0	1.0	8	8	7	7	F4HW04,F4IFN6	O62218	Q9VCN1	B0V351	Q07864	P21951	P87154	F4HW04,F4IFN6	O62218	Q9VCN1	B0V351	Q07864	P21951	P87154	
KOG0970	1.0	1.0	7	7	7	7	Q9FHA3	C7IVS4	P26019	E7FB68	P09884	P13382	P28040	Q9FHA3	C7IVS4	P26019	E7FB68	P09884	P13382	P28040	
KOG2001	1.0	1.0	8	8	6	6	Q9C5H9		Q9XYP7,Q9VS91,Q9VTS3	F1QT47	Q9BSJ2	P38863	Q9Y705	Q9C5H9		Q9XYP7,Q9VS91,Q9VTS3	F1QT47	Q9BSJ2	P38863	Q9Y705	
KOG2065	1.0	1.0	4	4	4	4	Q9M350		Q9VKU7	B3DIU9	Q9UGJ1			Q9M350		Q9VKU7	B3DIU9	Q9UGJ1			
KOG4603	1.0	1.0	5	5	5	5	Q9FX64			F1R122	Q9P2W1	P53187	Q9HGK2	Q9FX64			F1R122	Q9P2W1	P53187	Q9HGK2	
KOG4593	1.0	1.0	6	6	6	6	Q9LTY1		Q7KND8	D9IWE2	Q9Y6D9	P40957	P87169	Q9LTY1		Q7KND8	D9IWE2	Q9Y6D9	P40957	P87169	
KOG3285	1.0	1.0	7	7	7	7	Q9LU93	Q9NGT3	Q9VRQ2	F1QHN1	Q13257	P40958	O14417	Q9LU93	Q9NGT3	Q9VRQ2	F1QHN1	Q13257	P40958	O14417	
KOG0479	1.0	1.0	8	8	7	7	Q9FL33	Q9XVR7	Q9XYU1	B8JKC1,Q5RIC5	P25205	P24279	P30666	Q9FL33	Q9XVR7	Q9XYU1	B8JKC1,Q5RIC5	P25205	P24279	P30666	
KOG0478	1.0	1.0	8	8	7	7	Q0WVF5	Q95XQ8	Q26454,Q9VF30	Q6NZV2	P33991	P30665	P29458	Q0WVF5	Q95XQ8	Q26454,Q9VF30	Q6NZV2	P33991	P30665	P29458	
KOG0481	1.0	1.0	7	7	7	7	O80786	Q21902	Q9VGW6	F1QK71	P33992	P29496	P41389	O80786	Q21902	Q9VGW6	F1QK71	P33992	P29496	P41389	
KOG0480	1.0	1.0	12	12	7	7	F4KAB8,Q9SF37	P34647	Q9V461	E7F643,B0S7S1,F1R5P3	Q14566,Q9UJA3,Q4G0Z9	P53091	P49731	F4KAB8,Q9SF37	P34647	Q9V461	E7F643,B0S7S1,F1R5P3	Q14566,Q9UJA3,Q4G0Z9	P53091	P49731	
KOG0482	1.0	1.0	7	7	7	7	P43299	O16297	Q9XYU0	A0A0J9YJK4	P33993	P38132	O75001	P43299	O16297	Q9XYU0	A0A0J9YJK4	P33993	P38132	O75001	
KOG2545	1.0	1.0	5	5	5	5	Q501D5		Q9VM60	Q803A6	Q9BTE3		O94450	Q501D5		Q9VM60	Q803A6	Q9BTE3		O94450	
KOG3433	1.0	1.0	5	5	5	5	Q8GYD2			Q6DC61	Q9BWT6	P53102	Q09739	Q8GYD2			Q6DC61	Q9BWT6	P53102	Q09739	
KOG0596	1.0	1.0	6	6	6	6	Q84VX4		A0A0B4KG66	Q8AYG3	P33981	P54199	O94235	Q84VX4		A0A0B4KG66	Q8AYG3	P33981	P54199	O94235	
KOG2310	1.0	1.0	6	6	6	6	Q9XGM2	Q23255	Q9XYZ4		P49959	P32829	Q09683	Q9XGM2	Q23255	Q9XYZ4		P49959	P32829	Q09683	
KOG0220	1.0	1.0	5	5	5	5	F4JP48	Q23405		X1WBE0	O15457	P40965		F4JP48	Q23405		X1WBE0	O15457	P40965		
KOG0221	1.0	1.0	5	5	5	5	F4JEP5	Q19272		X1WGV2	O43196	Q12175		F4JEP5	Q19272		X1WGV2	O43196	Q12175		
KOG2379	1.0	1.0	8	8	7	7	Q5W9E7,F4KFU8	P91153	Q9V3T1	Q7SXA9	Q96NY9	Q04149	P87231	Q5W9E7,F4KFU8	P91153	Q9V3T1	Q7SXA9	Q96NY9	Q04149	P87231	
ENOG502S6UI	1.0	1.0	4	4	4	4	Q9M0N8			P0C8Y1	Q08AG7		P0CF96	Q9M0N8			P0C8Y1	Q08AG7		P0CF96	
ENOG502QQ7Y	1.0	1.0	4	4	4	4	Q0H8D7		Q9VT40	Q5I2W8	O60934			Q0H8D7		Q9VT40	Q5I2W8	O60934			
KOG0995	1.0	1.0	7	7	7	7	Q9M1G5	Q17635	Q9VYB1	Q6DRJ7	O14777	P40460	Q10198	Q9M1G5	Q17635	Q9VYB1	Q6DRJ7	O14777	P40460	Q10198	
KOG2538	1.0	1.0	5	5	5	5	Q6E7H0		Q7K2L1		Q9UBD5	P54790	Q10067	Q6E7H0		Q7K2L1		Q9UBD5	P54790	Q10067	
KOG0744	1.0	1.0	6	6	6	6	Q8H1F9	Q09535	Q8SX76	Q6PH52	Q15645	P38126		Q8H1F9	Q09535	Q8SX76	Q6PH52	Q15645	P38126		
KOG1970	1.0	1.0	7	7	7	7	Q9MBA3	G5EGG2	O96532	A2BGQ6	O75943	P32641	P50531	Q9MBA3	G5EGG2	O96532	A2BGQ6	O75943	P32641	P50531	
KOG0962	1.0	1.0	7	7	7	7	Q9SL02	O44199	Q9W252	F8W411	Q92878	P12753	Q9UTJ8	Q9SL02	O44199	Q9W252	F8W411	Q92878	P12753	Q9UTJ8	
KOG1010	1.0	1.0	10	10	5	5	Q9LKZ3	G5EDT1	Q24472,Q9VF04	F1Q9D6,F1QY31,E7FDM3	P28749,Q08999,P06400			Q9LKZ3	G5EDT1	Q24472,Q9VF04	F1Q9D6,F1QY31,E7FDM3	P28749,Q08999,P06400			
KOG1213	1.0	1.0	18	18	7	7	Q9S7T7,Q9FQ20,Q9FQ19,Q8W1Y0	Q19325,A0A131MBD0	O96689	Q6TEL1,Q1L8E1,A0JMM5,B8JLA8,F1QKC8	O60216,Q9H4I0,O95072	Q12158	P30776,P36626	Q9S7T7,Q9FQ20,Q9FQ19,Q8W1Y0	Q19325,A0A131MBD0	O96689	Q6TEL1,Q1L8E1,A0JMM5,B8JLA8,F1QKC8	O60216,Q9H4I0,O95072	Q12158	P30776,P36626	
KOG1020	1.0	1.0	8	8	7	7	A5HEI1	Q95XZ5	Q7PLI2	F5HSE3,F1QBY1	Q6KC79	Q04002	Q09725	A5HEI1	Q95XZ5	Q7PLI2	F5HSE3,F1QBY1	Q6KC79	Q04002	Q09725	
