Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0063	1.0	1.0	9	9	7	7	Q9LID6,Q8LPJ4,Q9M0D0	Q9U2K8	Q9VSS1	Q6TNW3	P61221	Q03195	O60102	Q9LID6,Q8LPJ4,Q9M0D0	Q9U2K8	Q9VSS1	Q6TNW3	P61221	Q03195	O60102	
KOG2726	1.0	1.0	20	20	7	7	Q8RX79,A2RVR7,Q9LVY0,F4I532,F4J264,Q9C875	O44568,E5QCJ3	A1ZAD7,Q9VK20	A5WUX7,F1QCR1,F1QA94	Q9H3J6,Q9UGC7,O75570	P30775,Q05863	Q09691,Q9Y811	Q8RX79,A2RVR7,Q9LVY0,F4I532,F4J264,Q9C875	O44568,E5QCJ3	A1ZAD7,Q9VK20	A5WUX7,F1QCR1,F1QA94	Q9H3J6,Q9UGC7,O75570	P30775,Q05863	Q09691,Q9Y811	
KOG1763	1.0	1.0	7	7	7	7	Q9SK74	Q93618	Q7JWR9	Q803J8	Q8WU90	Q12000	Q9USV4	Q9SK74	Q93618	Q7JWR9	Q803J8	Q8WU90	Q12000	Q9USV4	
KOG3137	1.0	1.0	6	6	4	4	Q9FV53,Q9FUZ2		Q9VGY2,Q8INL3	Q4V8U4	Q9HBH1			Q9FV53,Q9FUZ2		Q9VGY2,Q8INL3	Q4V8U4	Q9HBH1			
KOG1487	1.0	1.0	7	7	7	7	Q9SVA6	G5EGL2	P32234	Q7T340	Q9Y295	P39729	Q9UT21	Q9SVA6	G5EGL2	P32234	Q7T340	Q9Y295	P39729	Q9UT21	
KOG0052	1.0	1.0	15	15	7	7	P0DH99,Q6NLF6	P53013	P08736,P05303	Q92005,Q6DHT2,Q6P969,Q568F0,F1QQW9	P68104,Q05639	P02994	P0CT53,P0CT54	P0DH99,Q6NLF6	P53013	P08736,P05303	Q92005,Q6DHT2,Q6P969,Q568F0,F1QQW9	P68104,Q05639	P02994	P0CT53,P0CT54	
KOG1668	1.0	1.0	17	17	7	7	Q84WM9,Q9SCX3,P48006,Q9SI20	P34460,Q9U2H9	O96827,Q9VL18	Q5SPD0,Q6IQE2,E7FDV9,A0A0R4IA64	P24534,P29692,P49589	P32471	O74173	Q84WM9,Q9SCX3,P48006,Q9SI20	P34460,Q9U2H9	O96827,Q9VL18	Q5SPD0,Q6IQE2,E7FDV9,A0A0R4IA64	P24534,P29692,P49589	P32471	O74173	
KOG1627	1.0	1.0	9	9	7	7	O04487,Q9FVT2	P54412	Q9NJH0	Q6PE25	P26641	P29547,P36008	P40921	O04487,Q9FVT2	P54412	Q9NJH0	Q6PE25	P26641	P29547,P36008	P40921	
KOG0469	1.0	1.0	11	11	7	7	Q9ASR1,F4JB05	P29691	P13060	Q6P3J5,Q1LYG5,A2CE51,Q1LYG6	P13639	P32324	O14460	Q9ASR1,F4JB05	P29691	P13060	Q6P3J5,Q1LYG5,A2CE51,Q1LYG6	P13639	P32324	O14460	
KOG0465	1.0	1.0	12	12	7	7	Q9SI75,Q9C641,F4IW10	Q9XV52,O62278	Q9VM33	Q08BB1	Q96RP9	P25039,P39677	Q9USZ1,O94429	Q9SI75,Q9C641,F4IW10	Q9XV52,O62278	Q9VM33	Q08BB1	Q96RP9	P25039,P39677	Q9USZ1,O94429	
KOG0460	1.0	1.0	10	10	7	7	Q9ZT91,P17745	G5EDF5,G5ECM6	Q7K3V6,A1Z9E3	Q5BJ17	P49411	P02992	Q9Y700	Q9ZT91,P17745	G5EDF5,G5ECM6	Q7K3V6,A1Z9E3	Q5BJ17	P49411	P02992	Q9Y700	
KOG2072	1.0	1.0	7	7	7	7	Q9LD55	P34339	Q9VN25	Q6PCR7	Q14152	P38249	O74760	Q9LD55	P34339	Q9VN25	Q6PCR7	Q14152	P38249	O74760	
