Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2653	1.0	1.0	10	10	7	7	Q9SH69,Q9FWA3,Q9FFR3	Q17761	P41572	F1Q883	P52209	P38720,P53319	P78812	Q9SH69,Q9FWA3,Q9FFR3	Q17761	P41572	F1Q883	P52209	P38720,P53319	P78812	
KOG3147	1.0	1.0	16	16	7	7	Q9LMX8,Q8LG70,Q84WW2,Q9FIN1,Q8LEV7	O18229	Q9VZ64	E7FGT2,F1R0C0	O95336,O95479	P50278,P37262,P38858,P53315	O74455	Q9LMX8,Q8LG70,Q84WW2,Q9FIN1,Q8LEV7	O18229	Q9VZ64	E7FGT2,F1R0C0	O95336,O95479	P50278,P37262,P38858,P53315	O74455	
KOG2366	1.0	1.0	12	12	6	6	Q9FT97,Q8RX86,Q8VXZ7,F4JCI4	Q21801	Q9VL27,Q7K127	A0A0R4IJL2,F1Q5G5	P06280,P17050		Q9URZ0	Q9FT97,Q8RX86,Q8VXZ7,F4JCI4	Q21801	Q9VL27,Q7K127	A0A0R4IJL2,F1Q5G5	P06280,P17050		Q9URZ0	
KOG2958	1.0	1.0	7	7	6	6	Q9FK51	Q27536	Q9VMA2		P07902,G3V4G9	P08431	Q9HDU5	Q9FK51	Q27536	Q9VMA2		P07902,G3V4G9	P08431	Q9HDU5	
KOG2537	1.0	1.0	8	8	7	7	P57750	Q19680	Q9VTZ4	F1QHK0	O95394	P38628	Q09687,Q09770	P57750	Q19680	Q9VTZ4	F1QHK0	O95394	P38628	Q09687,Q09770	
KOG1557	1.0	1.0	20	20	5	5	F4KGQ0,O65581,Q9SJQ9,P22197,Q9LF98,Q9SJU4,Q944G9,Q9ZU52	P54216,P46563	P07764,Q9VBF5	Q4KMC8,Q8JH70,Q8JH71,Q6P043,Q803Q7	P04075,P05062,P09972			F4KGQ0,O65581,Q9SJQ9,P22197,Q9LF98,Q9SJU4,Q944G9,Q9ZU52	P54216,P46563	P07764,Q9VBF5	Q4KMC8,Q8JH70,Q8JH71,Q6P043,Q803Q7	P04075,P05062,P09972			
KOG0631	1.0	1.0	13	13	7	7	O23461,Q8VYG2,Q9SEE5,Q9M1M0	O01969	Q95U34	E7FDP4,F1R3T4	P51570,Q01415	P04385,P13045	Q9HDU2	O23461,Q8VYG2,Q9SEE5,Q9M1M0	O01969	Q95U34	E7FDP4,F1R3T4	P51570,Q01415	P04385,P13045	Q9HDU2	
KOG0626	1.0	1.0	62	62	5	5	Q3ECW8,Q9FMD8,O65458,Q9ZUI3,Q8RXN9,Q682B4,Q9LZJ1,Q67XN2,Q9STP4,Q93ZI4,B3H5Q1,Q9FH03,Q9LU02,Q9SLA0,O64879,Q9M1D0,O64882,Q9SE50,Q9LIF9,Q84WV2,Q9C525,Q9C8Y9,Q9SR37,Q9LKR7,O82772,O64883,Q9M1D1,Q4V3B3,Q8GXT2,Q9M1C9,Q9FLU9,Q9FLU8,O48779,Q8GRX1,Q3ECS3,Q9C8K1,Q9C5C2,P37702,Q3E8E5,Q9FZE0,Q9FIU7,Q9FIW4,Q9LV34,Q9LV33,O80689,O80690,Q9SVS1,Q93Y07	Q9TZA0,Q18758	Q9VV98	F1RC43,Q6DGC8,F1Q8B5,A0A286Y8V0,F1QBK3,A0A0R4IX01,F1QHY5	Q86Z14,Q9UEF7,Q6UWM7,P09848			Q3ECW8,Q9FMD8,O65458,Q9ZUI3,Q8RXN9,Q682B4,Q9LZJ1,Q67XN2,Q9STP4,Q93ZI4,B3H5Q1,Q9FH03,Q9LU02,Q9SLA0,O64879,Q9M1D0,O64882,Q9SE50,Q9LIF9,Q84WV2,Q9C525,Q9C8Y9,Q9SR37,Q9LKR7,O82772,O64883,Q9M1D1,Q4V3B3,Q8GXT2,Q9M1C9,Q9FLU9,Q9FLU8,O48779,Q8GRX1,Q3ECS3,Q9C8K1,Q9C5C2,P37702,Q3E8E5,Q9FZE0,Q9FIU7,Q9FIW4,Q9LV34,Q9LV33,O80689,O80690,Q9SVS1,Q93Y07	Q9TZA0,Q18758	Q9VV98	F1RC43,Q6DGC8,F1Q8B5,A0A286Y8V0,F1QBK3,A0A0R4IX01,F1QHY5	Q86Z14,Q9UEF7,Q6UWM7,P09848			
KOG2670	1.0	1.0	20	20	7	7	Q9C9C4,P25696,Q9ZW34	Q27527	P15007	Q08BC6,Q6PC12,Q6GQM9,Q6TH14,Q6PC89	A6NNW6,P06733,P13929,P09104	P00924,P00925,P0CX10,P42222	P40370,Q8NKC2	Q9C9C4,P25696,Q9ZW34	Q27527	P15007	Q08BC6,Q6PC12,Q6GQM9,Q6TH14,Q6PC89	A6NNW6,P06733,P13929,P09104	P00924,P00925,P0CX10,P42222	P40370,Q8NKC2	
KOG3340	1.0	1.0	8	8	5	5	Q8GW72	P49713	Q9VTJ4	Q6NY93,F1QWD0,Q1LUJ4	Q9BTY2,P04066			Q8GW72	P49713	Q9VTJ4	Q6NY93,F1QWD0,Q1LUJ4	Q9BTY2,P04066			
