Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3950	1.0	1.0	8	8	4	4		Q19185	O76892	F1Q504,A0A286Y8U0,A0A0R4IBS6	Q92629,Q13326,Q96LD1				Q19185	O76892	F1Q504,A0A286Y8U0,A0A0R4IBS6	Q92629,Q13326,Q96LD1			
KOG3977	0.75	0.81818	18	22	3	4		Q20334,Q9GYF1,Q9XUN9,O44572	P36188	Q5XJU4,Q8AW33,Q0P3Z4,Q6DHP2,F1QCC0,Q6DHL8,Q6IQ92,Q5U3E9,Q6DHU6,Q0D2W2,A0A0R4IGX4,F8W417,E9QH70,F8W3J9	P19237,P48788,P19429					P36188	Q5XJU4,Q8AW33,Q0P3Z4,Q6DHP2,F1QCC0,Q6DHL8,Q6IQ92,Q5U3E9,Q6DHU6,Q0D2W2,A0A0R4IGX4,F8W417,E9QH70,F8W3J9	P19237,P48788,P19429			
KOG3580	0.5	0.77778	7	9	2	4		Q8I103	A0A0B4K6Y7	F6PEN0,E9QET4,X1WHN9,E9QHG6	Q07157,Q9UDY2,O95049						F6PEN0,E9QET4,X1WHN9,E9QHG6	Q07157,Q9UDY2,O95049			
KOG1419	0.36818	0.25	5	20	3	4		Q8MQC5,Q9XWG9,Q9GYM8	A1Z856	F1RB62,B0R0K2,B8JIR6,A0A0G2L280,E7F6E6,A0A140LFR8,B8JHS5,E7FEC8,F1RE25,F1R9G5,X1WFK8	P51787,O43526,O43525,P56696,Q9NR82					A1Z856	B0R0K2,A0A0G2L280,A0A140LFR8	P51787			
KOG3754	0.33333	0.33333	2	6	2	6		Q20117	Q9W3K5	Q6NV35	P48506	P32477	Q09768				Q6NV35	P48506			
KOG2243	0.33333	0.2	2	10	2	4		A0A2C9C3P6	Q24498	F1QCK4,F1QEX9,Q5RGQ4,A0A0G2KQB9,A0A0R4IKT8	P21817,Q92736,Q15413					Q24498		Q92736			
KOG1025	0.3125	0.125	2	16	2	4		P24348,O16262	P04412	F1R5S1,F1QDE6,E7FG42,A0A0A0MPK4,A0A0R4IFV9,F8W3W7,F1QP50,A0A0R4IML4,E7FD22	P00533,P04626,P21860,Q15303					P04412		P00533			
KOG1046	0.25687	0.31667	19	60	2	7	Q8VZH2,Q8H0S9	Q22531,P46557,Q4TT88,Q17405,H2L0M5,Q9XVV9,Q9U2H2,Q9NAA0,G5EGH4,A5A631,Q22317,Q566A9	Q8SWX4,Q0KI00,Q8MRN5,Q7PLV6,Q8INH6,Q8IRH1,Q95SR0,A8JRD7,Q9W1S1,Q8IN25,Q9VFX0,Q9VAM2,Q9VD85,Q9W2S8,Q9VD87,Q9W2S7,Q9VFW9,Q9VTL4,Q7KRW4,Q0KI25,Q9VJN2	F1QRM9,E7F123,A0A0R4ILB1,B8JIB4,A0A0R4IZV6,E7F2N2,F1Q5Y3,Q1LWJ7,A2BGR0,F1QVP2,A0A286YAT8,A0A0R4INQ5,E9QIR0	Q07075,P15144,Q6Q4G3,Q9NZ08,Q6P179,Q9UIQ6,P55786,Q9UKU6	P37898,P32454,P40462	Q9USX1				E7F123,A0A0R4ILB1,B8JIB4,A0A0R4IZV6,E7F2N2,F1Q5Y3,Q1LWJ7,A2BGR0,F1QVP2,A0A286YAT8,A0A0R4INQ5,E9QIR0	Q07075,P15144,Q6Q4G3,Q9NZ08,Q6P179,Q9UIQ6,Q9UKU6			
KOG4369	0.25	0.16667	1	6	1	4		Q21920	Q9VCA8	E9QEX9	Q8IWZ3,O75179,H7C0V5						E9QEX9				
KOG0195	0.25	0.25	1	4	1	4		Q9TZC4	Q9V400	Q6PHD6	Q13418						Q6PHD6				
KOG2272	0.25	0.14286	1	7	1	4		Q19157,P50464	Q8INQ9	F1QQT3	P48059,Q7Z4I7,P0CW19						F1QQT3				
KOG0984	0.25	0.28571	2	7	1	4		G5EDF7,Q58AU7,Q58AU8	O62602	Q9DGE0	P46734,P52564							P46734,P52564			
