Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG4824	0.66667	0.66667	6	9	3	4	Q9STS7,Q9FGT8		Q8SXR1,A1Z991,Q8IPX4	F1QDM9,E7F2R8,F1R0I2	P05090					Q8SXR1,A1Z991	F1QDM9,E7F2R8,F1R0I2	P05090			
KOG4061	0.66667	0.66667	4	6	4	6		P48376	Q9W3W4	F1QW05	Q99807	P41735	O74826		P48376	Q9W3W4	F1QW05	Q99807			
KOG2337	0.57143	0.57143	4	7	4	7	Q94CD5	G5EBK4	Q7JY94	A0A0G2KPR3	O95352	P38862	O43069	Q94CD5	G5EBK4	Q7JY94		O95352			
KOG3461	0.56667	0.5	4	8	4	5	Q9FLI7	A7LPG5	Q9VAM6	Q7T326,Q6PGY7,Q58EB0	Q9NZ45,Q8N5K1			Q9FLI7		Q9VAM6	Q7T326	Q8N5K1			
KOG0837	0.53333	0.36364	4	11	3	5		G5ECU7	P18289	Q6NZT5,Q08BZ3,A0A0R4IAV4,A8E7N0,B0V1Q6	P17275,P17535,P05412	P03069			G5ECU7	P18289		P17535,P05412			
KOG2566	0.5	0.375	3	8	2	4		O16580,O16581,G5ECR8,Q9UB00	Q9VCJ4,Q8IMY3	E7EZM1	P04062					Q9VCJ4,Q8IMY3		P04062			
KOG3563	0.5	0.25	2	8	2	4		Q17381	P14734	Q07342,Q1LV18,Q6P0C9	P55317,Q9Y261,P55318				Q17381	P14734					
KOG2751	0.42857	0.42857	3	7	3	7	Q9M367	Q22592	Q9VCE1	F1RCP1	Q14457	Q02948	P87117		Q22592		F1RCP1	Q14457			
KOG2684	0.41667	0.25	3	12	3	6		Q21921	Q9VK34	Q6DHI5,E7F8W3	Q96EB6,Q9NXA8	P53685,P53687,P53688,P06700	Q9UR39,O94640		Q21921	Q9VK34		Q96EB6			
KOG3863	0.41667	0.15789	3	19	3	4		P34707,A0A0M7REQ4	P20482	B3DGS0,Q7ZVI2,X1WCB1,Q6NTE5,F1QWY1,E7FB56,U3JAR7,X1WBY6,Q5RIW6,F1QRB1	O14867,Q9BYV9,Q14494,Q16236,Q9Y4A8,Q16621				P34707	P20482		Q16236			
KOG1025	0.375	0.125	2	16	2	4		P24348,O16262	P04412	F1R5S1,F1QDE6,E7FG42,A0A0A0MPK4,A0A0R4IFV9,F8W3W7,F1QP50,A0A0R4IML4,E7FD22	P00533,P04626,P21860,Q15303				P24348	P04412					
