Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2675	1.0	1.0	11	11	7	7	O65902	O02096,Q9BL63,Q95YA9	Q9VPX6	A0A0R4IXA9,Q6YBS2	Q01518,P40123	P17555	P36621	O65902	O02096,Q9BL63,Q95YA9	Q9VPX6	A0A0R4IXA9,Q6YBS2	Q01518,P40123	P17555	P36621	
KOG3174	1.0	1.0	7	7	7	7	Q9M9G7	P34686	P48603	Q7SXP1	P47756	P13517	Q9HGP5	Q9M9G7	P34686	P48603	Q7SXP1	P47756	P13517	Q9HGP5	
KOG1917	1.0	1.0	7	7	5	5	Q5S2C4	P55163	P55162	B0S6R1,F1Q6L5	Q9Y2A7,P55160			Q5S2C4	P55163	P55162	B0S6R1,F1Q6L5	Q9Y2A7,P55160			
KOG3534	1.0	1.0	7	7	5	5	Q5S2C3	O44518	Q9VF87	Q90YM8,A5A5E1	Q7L576,Q96F07			Q5S2C3	O44518	Q9VF87	Q90YM8,A5A5E1	Q7L576,Q96F07			
KOG2512	1.0	1.0	9	9	6	6	Q9SMR2	Q3V5J2,Q966I6	Q95TP0	F1QC45,F1QJC8	Q15814,O75695		Q9P3T8	Q9SMR2	Q3V5J2,Q966I6	Q95TP0	F1QC45,F1QJC8	Q15814,O75695		Q9P3T8	
KOG4416	1.0	1.0	5	5	4	4	Q66GP5,F4J4K6	A0A2C9C2X0		A4QP31	Q9NVR7			Q66GP5,F4J4K6	A0A2C9C2X0		A4QP31	Q9NVR7			
KOG1825	1.0	1.0	10	10	7	7	F4KB73	Q5DX48	Q9VT28	B8JMD7,X1WE04,E9QHC8	O94915,Q5TBA9	P40468	Q9HDV6	F4KB73	Q5DX48	Q9VT28	B8JMD7,X1WE04,E9QHC8	O94915,Q5TBA9	P40468	Q9HDV6	
KOG0662	1.0	1.0	4	4	4	4		G5ECH7	P48609	Q9DE44	Q00535				G5ECH7	P48609	Q9DE44	Q00535			
KOG0195	1.0	1.0	4	4	4	4		Q9TZC4	Q9V400	Q6PHD6	Q13418				Q9TZC4	Q9V400	Q6PHD6	Q13418			
KOG1024	1.0	1.0	6	6	4	4		G5EGT9	Q27324,Q9V422,Q7JQT0	E7FAI5	P34925				G5EGT9	Q27324,Q9V422,Q7JQT0	E7FAI5	P34925			
KOG3611	1.0	1.0	58	58	4	4		Q17330,Q95XP4,Q9TYS4	Q24322,Q24323,Q7KK54,A0A0B4KG38,Q9VTT0	Q9W7J1,Q9W686,Q9W6G6,Q9YHX4,F1R9L1,E7F898,F1QPQ6,E3W9A6,F1Q5G8,Q1LVE1,A1L5C9,A0A0R4IR66,A0A0G2LB43,B8JMB1,A0A286Y9T7,F1QJZ8,F1QR50,M9MM97,F1R501,E7F6C0,M9MM94,E7FBE1,B0S5G6,A0A0G2KQ30,Q1LYS1,F1QF70,A0A0G2KLL0,F1QPG9,F1RB05,F1QU86	Q14563,Q13214,Q99985,O95025,O15041,Q13275,Q9NS98,Q9H3S1,Q9NPR2,Q9C0C4,Q92854,O95754,Q9NTN9,Q13591,Q9P283,Q9H2E6,Q9H3T3,Q9H3T2,Q8NFY4,O75326				Q17330,Q95XP4,Q9TYS4	Q24322,Q24323,Q7KK54,A0A0B4KG38,Q9VTT0	Q9W7J1,Q9W686,Q9W6G6,Q9YHX4,F1R9L1,E7F898,F1QPQ6,E3W9A6,F1Q5G8,Q1LVE1,A1L5C9,A0A0R4IR66,A0A0G2LB43,B8JMB1,A0A286Y9T7,F1QJZ8,F1QR50,M9MM97,F1R501,E7F6C0,M9MM94,E7FBE1,B0S5G6,A0A0G2KQ30,Q1LYS1,F1QF70,A0A0G2KLL0,F1QPG9,F1RB05,F1QU86	Q14563,Q13214,Q99985,O95025,O15041,Q13275,Q9NS98,Q9H3S1,Q9NPR2,Q9C0C4,Q92854,O95754,Q9NTN9,Q13591,Q9P283,Q9H2E6,Q9H3T3,Q9H3T2,Q8NFY4,O75326			
KOG3781	1.0	1.0	6	6	4	4		Q22629,Q19173,O61756	A0A0C4DHF6	F1QMH7	Q14118				Q22629,Q19173,O61756	A0A0C4DHF6	F1QMH7	Q14118			
KOG4811	1.0	1.0	4	4	4	4		Q9GYQ6	Q9VZC8	Q3B748	Q9BRT6				Q9GYQ6	Q9VZC8	Q3B748	Q9BRT6			
KOG0994	1.0	1.0	16	16	4	4		O44565	P11046	Q8JHV6,A2CEV2,E7EXX6,F1REG9,A0A0R4IFE9,F1QKX8,F1REL9,B7ZDA6	P07942,P55268,Q13751,A4D0S4,Q9H1U4,Q9HB63				O44565	P11046	Q8JHV6,A2CEV2,E7EXX6,F1REG9,A0A0R4IFE9,F1QKX8,F1REL9,B7ZDA6	P07942,P55268,Q13751,A4D0S4,Q9H1U4,Q9HB63			
KOG0577	0.96429	0.91667	11	12	4	4		P46549	Q0KHQ5	X1WGA8,X1WD79,B0S514,A0A0R4IWP5,A0A0R4IJH5,A0A0R4IUV6,E7F885	Q7L7X3,Q9UL54,Q9H2K8				P46549	Q0KHQ5	X1WGA8,X1WD79,A0A0R4IWP5,A0A0R4IJH5,A0A0R4IUV6,E7F885	Q7L7X3,Q9UL54,Q9H2K8			
KOG3858	0.95	0.92593	25	27	4	4		O44516,G5EEE7,Q9U3M2,Q19475	Q9V4E1	P79727,P79728,O73874,Q502Q3,Q90Z32,Q90Z33,Q6PGZ9,Q90YC5,O93431,E7FB27,F1R203,F1R755	P20827,O43921,P52797,P52798,P52803,P98172,P52799,Q15768,Q9BVV8,B4DXG7				O44516,G5EEE7,Q9U3M2,Q19475	Q9V4E1	P79727,P79728,O73874,Q502Q3,Q90Z32,Q90Z33,Q6PGZ9,Q90YC5,O93431,E7FB27,F1R203,F1R755	P20827,O43921,P52797,P52798,P52803,P98172,P52799,Q15768			
KOG1480	0.95	0.91667	11	12	4	4		Q26261	Q95TU8	A3KPR8,F1RCC5,A0A0R4IEH4,A0A0R4IE91,A0A0R4IE04	Q8IV45,Q6ZN44,Q8IZJ1,O95185,Q6UXZ4				Q26261	Q95TU8	A3KPR8,F1RCC5,A0A0R4IEH4,A0A0R4IE91,A0A0R4IE04	Q6ZN44,Q8IZJ1,O95185,Q6UXZ4			
