Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0452	1.0	1.0	11	11	5	5	Q42560,Q94A28,Q9SIB9,Q9FFT5	Q23500	Q9VCV4,Q9VGZ3	F1QM42,F1QNR8	P21399,P48200			Q42560,Q94A28,Q9SIB9,Q9FFT5	Q23500	Q9VCV4,Q9VGZ3	F1QM42,F1QNR8	P21399,P48200			
KOG1317	1.0	1.0	11	11	7	7	P93033,Q9FI53	O17214	Q9W3X6,Q9VTI5,Q9W3X5,Q8IPD2	Q7SX99	P07954	P08417	O94552	P93033,Q9FI53	O17214	Q9W3X6,Q9VTI5,Q9W3X5,Q8IPD2	Q7SX99	P07954	P08417	O94552	
KOG1526	1.0	1.0	14	14	7	7	Q9SRZ6,Q8LPJ5,Q9SLK0	O17643,H9G2T4	B7Z0E0	E7F4R9,B0UXL2	O75874,P48735	P41939,P53982,P21954	O14254	Q9SRZ6,Q8LPJ5,Q9SLK0	O17643,H9G2T4	B7Z0E0	E7F4R9,B0UXL2	O75874,P48735	P41939,P53982,P21954	O14254	
KOG0784	1.0	1.0	16	16	7	7	Q8LFC0,P93032,O81796,Q9LQK9	Q93353,Q95YD8,Q20049	A1ZAD2,Q9VD58,Q8MT18	F1QZA4,F8W2V6	O43837,P51553	P28834	O13696	Q8LFC0,P93032,O81796,Q9LQK9	Q93353,Q95YD8,Q20049	A1ZAD2,Q9VD58,Q8MT18	F1QZA4,F8W2V6	O43837,P51553	P28834	O13696	
KOG1496	1.0	1.0	10	10	5	5	P93819,P57106,Q9FJU0,Q8H1E2	Q9UAV5	Q9VKX2	Q08BZ4,Q801E6	Q5I0G3,P40925			P93819,P57106,Q9FJU0,Q8H1E2	Q9UAV5	Q9VKX2	Q08BZ4,Q801E6	Q5I0G3,P40925			
KOG0559	1.0	1.0	8	8	7	7	Q9FLQ4,Q8H107	O45148	Q9VGQ1	F1QFQ6	P36957	P19262	O94681	Q9FLQ4,Q8H107	O45148	Q9VGQ1	F1QFQ6	P36957	P19262	O94681	
KOG0449	1.0	1.0	9	9	7	7	P0DKI0	P41956	Q9VGS3,Q9VGT9	B0S5Q2	Q99643	P33421,Q04487	O74882	P0DKI0	P41956	Q9VGS3,Q9VGT9	B0S5Q2	Q99643	P33421,Q04487	O74882	
KOG1255	1.0	1.0	10	10	7	7	P68209,Q8LAD2	P53596,O02642	Q94522,Q9VDW7	B8JI00	P53597	P53598	O13750	P68209,Q8LAD2	P53596,O02642	Q94522,Q9VDW7	B8JI00	P53597	P53598	O13750	
KOG2799	1.0	1.0	7	7	7	7	O82662	P53588	Q95U38	Q6PBI0	Q9P2R7	P53312	O94415	O82662	P53588	Q95U38	Q6PBI0	Q9P2R7	P53312	O94415	
KOG0450	1.0	1.0	12	12	7	7	Q9FLH2,F4IWV2	O61199	Q95T35,A8JNU6	E7EZ05,B8JI08,E7FGK9	Q02218,Q9ULD0	P20967	O74378	Q9FLH2,F4IWV2	O61199	Q95T35,A8JNU6	E7EZ05,B8JI08,E7FGK9	Q02218,Q9ULD0	P20967	O74378	
KOG0451	1.0	1.0	4	4	4	4		Q23629	Q9VA02	Q5PRA2	Q96HY7				Q23629	Q9VA02	Q5PRA2	Q96HY7			
KOG1447	1.0	1.0	4	4	4	4		P53589	Q9V470	F1R7X5	Q96I99				P53589	Q9V470	F1R7X5	Q96I99			
KOG1494	0.97619	0.9375	15	16	7	7	Q9ZP06,Q9LKA3,Q9SN86,O82399,Q9ZP05,Q9M335	O02640	Q9VU29,Q9VEB1,Q9VU28	Q7T334	P40926	P22133,P17505,P32419	Q9Y7R8	Q9ZP06,Q9LKA3,Q9SN86,O82399,Q9ZP05	O02640	Q9VU29,Q9VEB1,Q9VU28	Q7T334	P40926	P22133,P17505,P32419	Q9Y7R8	
KOG2403	0.95238	0.91667	11	12	7	7	Q94AY1,O82663,Q9ZPX5	Q09508,O44954	Q94523,Q8SX97	Q7ZVF3	P31040	Q00711,P47052	Q9UTJ7	O82663,Q9ZPX5	Q09508,O44954	Q94523,Q8SX97	Q7ZVF3	P31040	Q00711,P47052	Q9UTJ7	
KOG4097	0.94444	0.88889	8	9	6	6		O62215	Q9VCI5	Q6DGM2,Q68FN7	O14521	P37298,Q06236,Q08749	Q9P7X0		O62215	Q9VCI5	Q6DGM2,Q68FN7	O14521	P37298,Q06236	Q9P7X0	
KOG3049	0.92857	0.90909	10	11	7	7	Q8LBZ7,Q8LB02,Q9FJP9	Q09545	P21914,Q9VWN3	A5PL98,F1QLA6	P21912	P21801	P21911	Q8LBZ7,Q8LB02,Q9FJP9	Q09545	P21914,Q9VWN3	A5PL98	P21912	P21801	P21911	
KOG2617	0.90476	0.875	14	16	7	7	Q9LXS7,Q9LXS6,Q9SJH7,P20115,Q9M1D3,Q8RV72	P34575	Q9W401,Q95TZ4	Q7ZVY5	O75390,F8W031	P00890,P08679,P43635	Q10306	Q9LXS7,Q9LXS6,Q9SJH7,P20115,Q9M1D3	P34575	Q9W401,Q95TZ4	Q7ZVY5	O75390	P00890,P08679,P43635	Q10306	
KOG0453	0.88889	0.81818	9	11	6	6		P34455	Q9VIE8,Q8T4D6	F8W4M7	Q99798	P39533,P19414,P49367	Q9P7D4,O13966,Q9UT74		P34455	Q9VIE8,Q8T4D6	F8W4M7	Q99798	P39533,P19414	Q9P7D4,O13966	
KOG0785	0.85714	0.83333	10	12	7	7	Q945K7,Q8LG77	Q93714	Q9VWH4,Q9W172,Q8T0R3	Q6NV33	P50213	P28241,P40495	Q9USP8,O14104	Q945K7,Q8LG77	Q93714	Q9VWH4,Q9W172,Q8T0R3	Q6NV33	P50213	P28241	Q9USP8	
KOG3326	0.78571	0.77778	7	9	6	7	Q9FI44	Q9NA72	Q4V5I9,A1Z897	A3KP74	Q9NX18,F5H5T6	Q08230	Q10440	Q9FI44	Q9NA72	Q4V5I9,A1Z897	A3KP74	Q9NX18	Q08230		
KOG1260	0.4375	0.375	3	8	3	4	P28297,O49290,Q8GYI4,Q501F7	Q10663				P28240,Q12031	Q9P6J1	P28297	Q10663				P28240		
KOG3245	0.2	0.16667	1	6	1	5	Q8LCR1	Q8MQG6	Q9VLU6,Q9VJS6	A2BIM5	Q5VUM1			Q8LCR1							
KOG0225	0.14286	0.16667	2	12	1	7	P52901,Q8H1Y0,O24457	P52899	Q9W4H4,Q7KVX1	Q6P948,F1QBT9	P29803,P08559	P16387	Q10489					P29803,P08559			
KOG0524	0.14286	0.11111	1	9	1	7	Q38799,Q9C6Z3,O64688	O44451	Q7K5K3	Q7T368	P11177	P32473	Q09171					P11177			
KOG1257	0.07143	0.04762	1	21	1	7	Q9SIU0,Q8L7K9,O82191,Q9LYG3,Q9XGZ0,Q9CA83	Q9U296	A1ZAF6,Q9VG31,Q86NT5,Q7K3R0,E1JIZ4	A5PN55,A4QPA0,F1QU54	P23368,Q16798,P48163	P36013	P40375,Q9P3E3							P40375	
