Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1256	1.0	1.0	29	29	6	6	Q8W471,Q9LK39,O22898,Q9XIA9,Q9C7W4,Q9T0A0,Q9T009,Q8LPS1,Q8LKS5	Q21872,O16775,O44560,Q9XWD1,Q9N302	Q9V3S9,Q9V3U0,Q9VVT8	F1RAK0,B8JK22,F1QDA6,E7FCY5,E7F351,B0S7E7	Q96GR2,Q5FVE4,P33121,Q9ULC5,Q9UKU0	P39518		Q8W471,Q9LK39,O22898,Q9XIA9,Q9C7W4,Q9T0A0,Q9T009,Q8LPS1,Q8LKS5	Q21872,O16775,O44560,Q9XWD1,Q9N302	Q9V3S9,Q9V3U0,Q9VVT8	F1RAK0,B8JK22,F1QDA6,E7FCY5,E7F351,B0S7E7	Q96GR2,Q5FVE4,P33121,Q9ULC5,Q9UKU0	P39518		
KOG0060	1.0	1.0	12	12	5	5	Q94FB9,Q6NLC1	Q18598,Q18597,F5GUC6,H2L034	Q9VWC8	B0UY91,A0A0R4IRL4,F1Q4Y1	P28288,O14678			Q94FB9,Q6NLC1	Q18598,Q18597,F5GUC6,H2L034	Q9VWC8	B0UY91,A0A0R4IRL4,F1Q4Y1	P28288,O14678			
KOG0064	1.0	1.0	10	10	6	6	Q94FB9	O45730	Q7JUN3	F1RBC8,A0A0G2KI30,E7F973	P33897,Q9UBJ2	P41909,P34230		Q94FB9	O45730	Q7JUN3	F1RBC8,A0A0G2KI30,E7F973	P33897,Q9UBJ2	P41909,P34230		
KOG0368	1.0	1.0	12	12	7	7	Q38970,F4I1L3	Q9XUC3,H2L0M0	A8DY67	F1QM37,F6P055	Q13085,O00763	Q00955,P32874	P78820	Q38970,F4I1L3	Q9XUC3,H2L0M0	A8DY67	F1QM37,F6P055	Q13085,O00763	Q00955,P32874	P78820	
KOG2329	1.0	1.0	11	11	6	6	Q94IB9	O45145	Q9VIP7	Q568I2,E9QEA6,E7FCF4	Q8TDN7,Q5QJU3,Q9NUN7	Q02896,P38298		Q94IB9	O45145	Q9VIP7	Q568I2,E9QEA6,E7FCF4	Q8TDN7,Q5QJU3,Q9NUN7	Q02896,P38298		
KOG1254	1.0	1.0	13	13	6	6	Q9SGY2,O22718,O80526,Q9C522,Q9FGX1	P53585,P90731	Q7KN85	R4GEU0,F1QZ09	P53396		Q9P7W3,O13907	Q9SGY2,O22718,O80526,Q9C522,Q9FGX1	P53585,P90731	Q7KN85	R4GEU0,F1QZ09	P53396		Q9P7W3,O13907	
KOG0136	1.0	1.0	16	16	6	6	Q9ZQP2,O65202	P34355,Q93839,O62138,O62137,O62140,O62139	Q7KML2,Q9W2G8,Q9W3U0,Q9W2G9	F1R3V9	Q15067,Q99424	P13711		Q9ZQP2,O65202	P34355,Q93839,O62138,O62137,O62140,O62139	Q7KML2,Q9W2G8,Q9W3U0,Q9W2G9	F1R3V9	Q15067,Q99424	P13711		
KOG0135	1.0	1.0	10	10	5	5	Q9LMI7,O65201,P0CZ23,P0CZ24	Q20992	Q9VIX4,B7Z028	F1R4J4	O15254,Q9NUZ1			Q9LMI7,O65201,P0CZ23,P0CZ24	Q20992	Q9VIX4,B7Z028	F1R4J4	O15254,Q9NUZ1			
KOG0138	1.0	1.0	6	6	5	5	Q96329	Q20772	Q9VMC6	Q6P3I8,A0A0R4ILN2	Q92947			Q96329	Q20772	Q9VMC6	Q6P3I8,A0A0R4ILN2	Q92947			
KOG1600	1.0	1.0	25	25	7	7	O65797,Q9SID2,Q9LVZ3,Q949X0,Q9LND9,Q9LND8,Q9FPD5,Q9LMI4,Q9LMI3	G5ED44,G5EGN2,G5EGH6	Q9VFX5,Q7K4Y0,Q9VA94,Q9VA92,Q9VG68,Q9VA93,Q9VTD4	F1QG70,Q501V8	Q86SK9,O00767	P21147	O94523	O65797,Q9SID2,Q9LVZ3,Q949X0,Q9LND9,Q9LND8,Q9FPD5,Q9LMI4,Q9LMI3	G5ED44,G5EGN2,G5EGH6	Q9VFX5,Q7K4Y0,Q9VA94,Q9VA92,Q9VG68,Q9VA93,Q9VTD4	F1QG70,Q501V8	Q86SK9,O00767	P21147	O94523	
KOG1683	1.0	1.0	17	17	5	5	Q9ZPI6,Q9ZPI5	O17762,Q9GYT0,O17612,O17761	Q9VL66,Q9VL68,Q9V397,Q9VL67	Q6NYL3,A7YT47,F1QYX8,F1QX93	P40939,Q08426,P42126			Q9ZPI6,Q9ZPI5	O17762,Q9GYT0,O17612,O17761	Q9VL66,Q9VL68,Q9V397,Q9VL67	Q6NYL3,A7YT47,F1QYX8,F1QX93	P40939,Q08426,P42126			
KOG1387	1.0	1.0	7	7	7	7	Q9XEE9	P53993	Q9VP06	Q7ZW24	Q2TAA5	P53954	O74878	Q9XEE9	P53993	Q9VP06	Q7ZW24	Q2TAA5	P53954	O74878	
KOG2575	1.0	1.0	7	7	7	7	Q9FF17	Q09226	Q9VKX7	I3IT66	Q9Y672	Q12001	O43053	Q9FF17	Q09226	Q9VKX7	I3IT66	Q9Y672	Q12001	O43053	
KOG2576	1.0	1.0	7	7	7	7	O80505	P52887	Q9W3V8	Q566T2	Q9BVK2	P40351	Q10479	O80505	P52887	Q9W3V8	Q566T2	Q9BVK2	P40351	Q10479	
KOG1771	1.0	1.0	7	7	7	7	Q94A15	G5EDN2	Q9VZM5	Q7SXZ1	Q92521	P30777	Q9USN0	Q94A15	G5EDN2	Q9VZM5	Q7SXZ1	Q92521	P30777	Q9USN0	
KOG3134	1.0	1.0	8	8	7	7	Q5MK24,Q5MK23	Q21765	Q8SYH1	F1QK83	Q9H2C2	Q06541	Q9HDX5	Q5MK24,Q5MK23	Q21765	Q8SYH1	F1QK83	Q9H2C2	Q06541	Q9HDX5	
KOG1285	1.0	1.0	24	24	5	5	O65572,O49675,Q7XJM2,Q8VY26,O49505,Q9LRR7,Q9C6Z1,Q9LRM7,Q9M9F5	Q9TXT9,Q9U2E4,H2L060	Q9VFS2	Q6PBW5,A9C3R9,A9C3R8,Q1RLW1,A0A0R4IH96,A0A0R4IFG6,F1QU45,A2BGP6	Q9HAY6,Q9BYV7,Q16518			O65572,O49675,Q7XJM2,Q8VY26,O49505,Q9LRR7,Q9C6Z1,Q9LRM7,Q9M9F5	Q9TXT9,Q9U2E4,H2L060	Q9VFS2	Q6PBW5,A9C3R9,A9C3R8,Q1RLW1,A0A0R4IH96,A0A0R4IFG6,F1QU45,A2BGP6	Q9HAY6,Q9BYV7,Q16518			
KOG2804	1.0	1.0	14	14	7	7	Q9ZV56,F4JJE0	P49583,Q8IU09	Q7K4C7,Q9W0D9	A8E7K4,A3KNL3,A0A0R4IKK6,F1QEN6	P49585,Q9Y5K3	P13259	O74975	Q9ZV56,F4JJE0	P49583,Q8IU09	Q7K4C7,Q9W0D9	A8E7K4,A3KNL3,A0A0R4IKK6,F1QEN6	P49585,Q9Y5K3	P13259	O74975	
KOG1440	1.0	1.0	13	13	7	7	O04928,O49639,Q1PE48,Q94A03,Q9M001	P53439	P56079	A0A0R4IMQ7,A2BGK0	Q92903,O95674	P38221	Q9P381	O04928,O49639,Q1PE48,Q94A03,Q9M001	P53439	P56079	A0A0R4IMQ7,A2BGK0	Q92903,O95674	P38221	Q9P381	
KOG1115	1.0	1.0	8	8	5	5	Q6USK2	Q9TZI1	Q9VNA6	A4QNW6,A5WVZ0,F1QMI7	Q8TCT0,Q49MI3			Q6USK2	Q9TZI1	Q9VNA6	A4QNW6,A5WVZ0,F1QMI7	Q8TCT0,Q49MI3			
KOG4824	1.0	1.0	9	9	4	4	Q9STS7,Q9FGT8		Q8SXR1,A1Z991,Q8IPX4	F1QDM9,E7F2R8,F1R0I2	P05090			Q9STS7,Q9FGT8		Q8SXR1,A1Z991,Q8IPX4	F1QDM9,E7F2R8,F1R0I2	P05090			
KOG1617	1.0	1.0	9	9	7	7	Q93YW7,O80952,Q9M2W3	O01916	Q8MZC4	F1R145	Q9UJA2	Q07560	O13899	Q93YW7,O80952,Q9M2W3	O01916	Q8MZC4	F1R145	Q9UJA2	Q07560	O13899	
KOG1381	1.0	1.0	7	7	7	7	Q93YP7	Q8I7J4	Q9VHS7	A3KNW5	Q96H96	P32378	Q10252	Q93YP7	Q8I7J4	Q9VHS7	A3KNW5	Q96H96	P32378	Q10252	
KOG0684	1.0	1.0	18	18	5	5	Q9SAA9			Q1JPY5,F1RE08,F1QIJ9,E7FEI0,F1QU76,E7FCW9,Q5VSI8,X1WEZ3,X1WGC3	Q9NYL5,Q16850,P22680,O75881,Q9UNU6,Q16647	P10614	Q09736	Q9SAA9			Q1JPY5,F1RE08,F1QIJ9,E7FEI0,F1QU76,E7FCW9,Q5VSI8,X1WEZ3,X1WGC3	Q9NYL5,Q16850,P22680,O75881,Q9UNU6,Q16647	P10614	Q09736	
KOG1602	1.0	1.0	16	16	7	7	O80458,Q56Y11,Q8RX73,Q8GY03,Q570Q8,Q8S2T1,Q8LED0,Q8LAR7,F4IMI8	Q5FC21	Q9W3M6	F1R4X6	Q86SQ9	P35196,Q03175	O14171	O80458,Q56Y11,Q8RX73,Q8GY03,Q570Q8,Q8S2T1,Q8LED0,Q8LAR7,F4IMI8	Q5FC21	Q9W3M6	F1R4X6	Q86SQ9	P35196,Q03175	O14171	
KOG2987	1.0	1.0	9	9	6	6	Q9ZPH4	O44186,G5EC63	Q94515	B8A4A2,F1QW74	O15121,Q6QHC5		O59715	Q9ZPH4	O44186,G5EC63	Q94515	B8A4A2,F1QW74	O15121,Q6QHC5		O59715	
KOG1638	1.0	1.0	10	10	5	5	Q38944,Q9LFS3	Q20344,Q23431,Q19605		Q566Z4,A5PMI4	P18405,P31213		Q9UT20	Q38944,Q9LFS3	Q20344,Q23431,Q19605		Q566Z4,A5PMI4	P18405,P31213		Q9UT20	
KOG0380	1.0	1.0	16	16	7	7	Q9SLD2	Q9NCE1,Q17498	Q960U8,Q8MYW9	Q6P3J0,B0UYE4,F1Q9Z3,X1WGF3	O75907,P35610,O75908	P25628,P53629	Q10269,Q9UU82	Q9SLD2	Q9NCE1,Q17498	Q960U8,Q8MYW9	Q6P3J0,B0UYE4,F1Q9Z3,X1WGF3	O75907,P35610,O75908	P25628,P53629	Q10269,Q9UU82	
KOG0831	1.0	1.0	21	21	7	7	Q9ASU1	Q9N4S3,Q9XUW0,Q23067,O01881	A1Z739,Q7JYK2,Q7K1C2	Q4V9F0,A2BHM7,F1R0E7,F1RE15	Q58HT5,Q6E213,Q6ZPD8,Q96PD7,Q96PD6,Q3SYC2,Q86VF5	Q08650	O74850	Q9ASU1	Q9N4S3,Q9XUW0,Q23067,O01881	A1Z739,Q7JYK2,Q7K1C2	Q4V9F0,A2BHM7,F1R0E7,F1RE15	Q58HT5,Q6E213,Q6ZPD8,Q96PD7,Q96PD6,Q3SYC2,Q86VF5	Q08650	O74850	
KOG1262	1.0	1.0	5	5	4	4	Q39085	O17397,Q9XVZ2		F1QUM4	Q15392			Q39085	O17397,Q9XVZ2		F1QUM4	Q15392			
KOG2978	1.0	1.0	7	7	7	7	Q9LM93	Q9TYJ7	Q9VIU7	Q6DEJ9	O60762	P14020	O14466	Q9LM93	Q9TYJ7	Q9VIU7	Q6DEJ9	O60762	P14020	O14466	
KOG3488	1.0	1.0	4	4	4	4	Q9CA79			Q561S6	O94777		Q9USW6	Q9CA79			Q561S6	O94777		Q9USW6	
KOG1679	1.0	1.0	7	7	5	5	F4JML5	O45106	A1Z934	F1RDX1,Q5TYQ4	Q13825,Q86YB7			F4JML5	O45106	A1Z934	F1RDX1,Q5TYQ4	Q13825,Q86YB7			
KOG1298	1.0	1.0	12	12	5	5	O65404,O65402,O65403,Q9SM02,O81000,Q8VYH2,Q6ID26			F1QDN5,F1QC23	Q14534	P32476	Q9C1W3	O65404,O65402,O65403,Q9SM02,O81000,Q8VYH2,Q6ID26			F1QDN5,F1QC23	Q14534	P32476	Q9C1W3	
KOG1435	1.0	1.0	15	15	7	7	Q9LDR4,Q9LDU6	G5ED82	Q8MLV1	Q7SXF1,Q5RJ97,F1Q8Y4,I3IRZ4	Q9UBM7,O76062,Q14739	P32462,P25340	Q09195,P36209	Q9LDR4,Q9LDU6	G5ED82	Q8MLV1	Q7SXF1,Q5RJ97,F1Q8Y4,I3IRZ4	Q9UBM7,O76062,Q14739	P32462,P25340	Q09195,P36209	
KOG3954	1.0	1.0	7	7	7	7	Q9C6I6	Q93615	Q7KN94	Q7ZUS9	P13804	Q12480	P78790	Q9C6I6	Q93615	Q7KN94	Q7ZUS9	P13804	Q12480	P78790	
KOG2468	1.0	1.0	7	7	7	7	F4J4C8	Q56VX7	A1ZAI1	F1R8F1	Q9UPQ8	P20048	Q9Y7T6	F4J4C8	Q56VX7	A1ZAI1	F1R8F1	Q9UPQ8	P20048	Q9Y7T6	
KOG0230	1.0	1.0	10	10	7	7	Q0WUR5,Q9LUM0,Q9SSJ8,Q9XID0	G5ED98	O96838	B2KTE1	Q9Y2I7	P34756	O59722	Q0WUR5,Q9LUM0,Q9SSJ8,Q9XID0	G5ED98	O96838	B2KTE1	Q9Y2I7	P34756	O59722	
KOG1221	1.0	1.0	31	31	5	5	Q39152,Q08891,Q93ZB9,Q9LXN3,Q0WRB0,B9TSP7,Q9FMQ9,Q1PEI6,Q9M1D7	Q9TZL9	A1ZAI5,A1ZAI3,Q960W6,Q8MS59,Q9VG87,Q9VLJ7,Q7K3T3,Q9VCF6,Q9VG86,Q8MMC6,Q9W508,Q9W459,Q9VES7,A8JNC9,Q9VDS1,Q9VES5,Q9VES6	Q1L8Q4,A2CET9	Q8WVX9,Q96K12			Q39152,Q08891,Q93ZB9,Q9LXN3,Q0WRB0,B9TSP7,Q9FMQ9,Q1PEI6,Q9M1D7	Q9TZL9	A1ZAI5,A1ZAI3,Q960W6,Q8MS59,Q9VG87,Q9VLJ7,Q7K3T3,Q9VCF6,Q9VG86,Q8MMC6,Q9W508,Q9W459,Q9VES7,A8JNC9,Q9VDS1,Q9VES5,Q9VES6	Q1L8Q4,A2CET9	Q8WVX9,Q96K12			
KOG3011	1.0	1.0	9	9	5	5	Q9SZ42,O04584,O81006	Q9XW52	Q9V3B5	F1RDM1,F1QCT4	A5PLL7,I3L0A0			Q9SZ42,O04584,O81006	Q9XW52	Q9V3B5	F1RDM1,F1QCT4	A5PLL7,I3L0A0			
KOG0539	1.0	1.0	8	8	7	7	O48916,Q9SUC5	Q9XVS0	Q8SXY2	F1R936	Q7L5A8	Q03529	O13846	O48916,Q9SUC5	Q9XVS0	Q8SXY2	F1R936	Q7L5A8	Q03529	O13846	
KOG1459	1.0	1.0	7	7	5	5	P53799,O65688,P37271			A0A0R4IVV5	P37268	P29704	P36596	P53799,O65688,P37271			A0A0R4IVV5	P37268	P29704	P36596	
