Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3640	1.0	1.0	8	8	4	4		Q9XTT4,Q09994,Q9XWN6	Q9V4P1,Q9W1L2	A0A0A0MPH2,A0A286Y917	Q9NQW6				Q9XTT4,Q09994,Q9XWN6	Q9V4P1,Q9W1L2	A0A0A0MPH2,A0A286Y917	Q9NQW6			
KOG4084	1.0	1.0	4	4	4	4		Q9N4B5	O96067	Q1L897	O76095				Q9N4B5	O96067	Q1L897	O76095			
KOG0043	1.0	1.0	7	7	4	4		Q9XWW8	Q7K2N1,Q9VXP5	Q32TF8,F1Q8A4	Q5JVL4,Q5JST6				Q9XWW8	Q7K2N1,Q9VXP5	Q32TF8,F1Q8A4	Q5JVL4,Q5JST6			
KOG3859	1.0	1.0	12	12	4	4		Q8I4C9	P54359,Q7KLG8	Q642H3,A4FUM1,Q568B3,A0A0R4IPQ7	Q9P0V9,Q9NVA2,Q6ZU15,Q14141,Q92599				Q8I4C9	P54359,Q7KLG8	Q642H3,A4FUM1,Q568B3,A0A0R4IPQ7	Q9P0V9,Q9NVA2,Q6ZU15,Q14141,Q92599			
KOG1547	1.0	1.0	9	9	4	4				A2BGU8,F1QAK1,E7FGH0,A0A0R4IXC2	Q8IYM1,Q9UH03,Q9UHD8	P25342	Q09116				A2BGU8,F1QAK1,E7FGH0,A0A0R4IXC2	Q8IYM1,Q9UH03,Q9UHD8	P25342	Q09116	
KOG2655	0.97619	0.96552	28	29	6	6		Q9U334	P40797,P42207,Q0KHR7	Q7SY26,A0JMF4,F1QW60,F1QHM4,A0A0G2KQA6,A0A286YA64,F1QMC3	Q8WYJ6,Q15019,O43236,Q99719,Q16181,H0YL14	P32458,P32468,P32457,Q07657,Q04921,P41901	O36023,P48008,P48009,P48010,Q09883,O60165		Q9U334	P40797,P42207,Q0KHR7	Q7SY26,A0JMF4,F1QW60,F1QHM4,A0A0G2KQA6,F1QMC3	Q8WYJ6,Q15019,O43236,Q99719,Q16181,H0YL14	P32458,P32468,P32457,Q07657,Q04921,P41901	O36023,P48008,P48009,P48010,Q09883,O60165	
KOG1811	0.75	0.75	3	4	3	4	F4ISN0		Q9VGP1	F6NK88	Q68DK2					Q9VGP1	F6NK88	Q68DK2			
KOG3524	0.75	0.66667	4	6	4	4		Q9U364	Q8IQ97	F1QVS6,F1QUJ5	Q008S8,Q9H8V3				Q9U364	Q8IQ97	F1QVS6	Q9H8V3			
KOG0247	0.64167	0.54545	6	11	4	4		Q8MQ04	Q9V877,Q9VZF5	X1WGN9,Q9PUU5,E7FAN6,Q7ZU82,F1QDF0	O95235,Q96Q89,Q02241				Q8MQ04	Q9VZF5	Q9PUU5,F1QDF0	O95235,Q02241			
KOG3564	0.54167	0.44444	4	9	4	4		Q9XUS9	P40809,A1Z9I5,Q9VWL7	Q6P3H8,E7F0G8,F1R738	Q9H0H5,A7KAX9				Q9XUS9	A1Z9I5	Q6P3H8	Q9H0H5			
