GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A068FPX2	AT4G18240	GO:0009507		3702	AT4G18240	C
UniProtKB	A0A075M3N4	rbcS	GO:0009507		3702	rbcS	C
UniProtKB	A0A075M3N4	rbcS	GO:0009536		3702	rbcS	C
UniProtKB	A0A075M4Z6	rbcS	GO:0009507		3702	rbcS	C
UniProtKB	A0A075M4Z6	rbcS	GO:0009536		3702	rbcS	C
UniProtKB	A0A075M556	rbcL	GO:0009507		3702	rbcL	C
UniProtKB	A0A075M556	rbcL	GO:0009536		3702	rbcL	C
UniProtKB	A0A075M556	rbcL	GO:0009507		3702	rbcL	C
UniProtKB	A0A075M569	rbcS	GO:0009507		3702	rbcS	C
UniProtKB	A0A075M569	rbcS	GO:0009536		3702	rbcS	C
UniProtKB	A0A088PZK8	ycf1	GO:0009507		3702	ycf1	C
UniProtKB	A0A088PZK8	ycf1	GO:0009536		3702	ycf1	C
UniProtKB	A0A0F7C956	rbcL	GO:0009507		3702	rbcL	C
UniProtKB	A0A0F7C956	rbcL	GO:0009536		3702	rbcL	C
UniProtKB	A0A0F7C956	rbcL	GO:0009507		3702	rbcL	C
UniProtKB	A0A0K1CVP8	A0A0K1CVP8	GO:0009507		3702		C
UniProtKB	A0A0K1CVP8	A0A0K1CVP8	GO:0009536		3702		C
UniProtKB	A0A0K1CVP8	A0A0K1CVP8	GO:0009507		3702		C
UniProtKB	A0A0N7KW38	ndhF	GO:0009507		3702	ndhF	C
UniProtKB	A0A0N7KW38	ndhF	GO:0009536		3702	ndhF	C
UniProtKB	A0A0N7KW38	ndhF	GO:0009535		3702	ndhF	C
UniProtKB	A0A0R9XKK8	rps12	GO:0009507		3702	rps12	C
UniProtKB	A0A0R9XKK8	rps12	GO:0009536		3702	rps12	C
UniProtKB	A0A142I795	rbcL	GO:0009507		3702	rbcL	C
UniProtKB	A0A142I795	rbcL	GO:0009536		3702	rbcL	C
UniProtKB	A0A142I795	rbcL	GO:0009507		3702	rbcL	C
UniProtKB	A0A160CBM4	SSI2	GO:0009507		3702	SSI2	C
UniProtKB	A0A178U5U0	AXX17_ATUG02270	GO:0009507		3702	AXX17_ATUG02270	C
UniProtKB	A0A178U5U0	AXX17_ATUG02270	GO:0009536		3702	AXX17_ATUG02270	C
UniProtKB	A0A178U5U0	AXX17_ATUG02270	GO:0009507		3702	AXX17_ATUG02270	C
UniProtKB	A0A178U5U8	AXX17_ATUG02120	GO:0009507		3702	AXX17_ATUG02120	C
UniProtKB	A0A178U5U8	AXX17_ATUG02120	GO:0009536		3702	AXX17_ATUG02120	C
UniProtKB	A0A178U5Y2	AXX17_ATUG01950	GO:0009507		3702	AXX17_ATUG01950	C
UniProtKB	A0A178U5Y2	AXX17_ATUG01950	GO:0009536		3702	AXX17_ATUG01950	C
UniProtKB	A0A178U5Z3	AXX17_ATUG02040	GO:0009507		3702	AXX17_ATUG02040	C
UniProtKB	A0A178U5Z3	AXX17_ATUG02040	GO:0009536		3702	AXX17_ATUG02040	C
UniProtKB	A0A178U647	AXX17_ATUG02070	GO:0009507		3702	AXX17_ATUG02070	C
UniProtKB	A0A178U647	AXX17_ATUG02070	GO:0009536		3702	AXX17_ATUG02070	C
UniProtKB	A0A178U656	AXX17_ATUG04110	GO:0009536		3702	AXX17_ATUG04110	C
UniProtKB	A0A178U656	AXX17_ATUG04110	GO:0009507		3702	AXX17_ATUG04110	C
UniProtKB	A0A178U6L9	AXX17_ATUG01980	GO:0009507		3702	AXX17_ATUG01980	C
UniProtKB	A0A178U6L9	AXX17_ATUG01980	GO:0009536		3702	AXX17_ATUG01980	C
UniProtKB	A0A178U6M9	atpI	GO:0009507		3702	atpI	C
UniProtKB	A0A178U6M9	atpI	GO:0009536		3702	atpI	C
UniProtKB	A0A178U6M9	atpI	GO:0009535		3702	atpI	C
UniProtKB	A0A178U6M9	atpI	GO:0009535		3702	atpI	C
UniProtKB	A0A178U6N0	AXX17_ATUG02060	GO:0009507		3702	AXX17_ATUG02060	C
UniProtKB	A0A178U6N0	AXX17_ATUG02060	GO:0009536		3702	AXX17_ATUG02060	C
UniProtKB	A0A178U6P2	AXX17_ATUG01970	GO:0009507		3702	AXX17_ATUG01970	C
UniProtKB	A0A178U6P2	AXX17_ATUG01970	GO:0009536		3702	AXX17_ATUG01970	C
UniProtKB	A0A178U6P6	AXX17_ATUG02110	GO:0009507		3702	AXX17_ATUG02110	C
UniProtKB	A0A178U6P6	AXX17_ATUG02110	GO:0009536		3702	AXX17_ATUG02110	C
UniProtKB	A0A178U6Q7	AXX17_ATUG02050	GO:0009507		3702	AXX17_ATUG02050	C
UniProtKB	A0A178U6Q7	AXX17_ATUG02050	GO:0009536		3702	AXX17_ATUG02050	C
UniProtKB	A0A178U7B1	AXX17_At5g17350	GO:0031969		3702	AXX17_At5g17350,AT9943_LOCUS19410,C24_LOCUS22432	C
UniProtKB	A0A178U7C2	AXX17_At5g13150	GO:0009507		3702	AXX17_At5g13150	C
UniProtKB	A0A178U7C2	AXX17_At5g13150	GO:0009536		3702	AXX17_At5g13150	C
UniProtKB	A0A178U7C2	AXX17_At5g13150	GO:0009507		3702	AXX17_At5g13150	C
UniProtKB	A0A178U7C2	AXX17_At5g13150	GO:0009507		3702	AXX17_At5g13150	C
UniProtKB	A0A178U7L6	AXX17_At5g57930	GO:0031969		3702	AXX17_At5g57930,C24_LOCUS25977	C
UniProtKB	A0A178U7T1	AXX17_ATUG02090	GO:0009507		3702	AXX17_ATUG02090	C
UniProtKB	A0A178U7T1	AXX17_ATUG02090	GO:0009536		3702	AXX17_ATUG02090	C
UniProtKB	A0A178U7U4	AXX17_ATUG02140	GO:0009507		3702	AXX17_ATUG02140	C
UniProtKB	A0A178U7U4	AXX17_ATUG02140	GO:0009536		3702	AXX17_ATUG02140	C
UniProtKB	A0A178U7Y9	AXX17_At5g63880	GO:0009528		3702	AXX17_At5g63880,C24_LOCUS26564	C
UniProtKB	A0A178U7Y9	AXX17_At5g63880	GO:0009706		3702	AXX17_At5g63880,C24_LOCUS26564	C
UniProtKB	A0A178U7Z4	AXX17_ATUG02020	GO:0009507		3702	AXX17_ATUG02020	C
UniProtKB	A0A178U7Z4	AXX17_ATUG02020	GO:0009536		3702	AXX17_ATUG02020	C
UniProtKB	A0A178U804	AXX17_ATUG02080	GO:0009507		3702	AXX17_ATUG02080	C
UniProtKB	A0A178U804	AXX17_ATUG02080	GO:0009536		3702	AXX17_ATUG02080	C
