GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A023T695	A0A023T695	GO:0031105		9606		C
UniProtKB	A0A023T695	A0A023T695	GO:0005856		9606		C
UniProtKB	A0A023T695	A0A023T695	GO:0005819		9606		C
UniProtKB	A0A024QYV3	RABL5	GO:0005813		9606	RABL5,hCG_17354	C
UniProtKB	A0A024QYV8	CP110	GO:0005814		9606	CP110,hCG_37235	C
UniProtKB	A0A024QYZ9	CEP72	GO:0005813		9606	CEP72,hCG_17065	C
UniProtKB	A0A024QZ08	IFT20	GO:0005813		9606	IFT20,hCG_31823	C
UniProtKB	A0A024QZ08	IFT20	GO:1902636		9606	IFT20,hCG_31823	C
UniProtKB	A0A024QZ08	IFT20	GO:0005814		9606	IFT20,hCG_31823	C
UniProtKB	A0A024QZ08	IFT20	GO:0036064		9606	IFT20,hCG_31823	C
UniProtKB	A0A024QZ08	IFT20	GO:0005814		9606	IFT20,hCG_31823	C
UniProtKB	A0A024QZ26	HDAC6	GO:0015630		9606	HDAC6,hCG_19817	C
UniProtKB	A0A024QZ63	hCG_27198	GO:0016459		9606	hCG_27198	C
UniProtKB	A0A024QZ63	hCG_27198	GO:0016459		9606	hCG_27198	C
UniProtKB	A0A024QZ83	hCG_2007065	GO:0035253		9606	hCG_2007065	C
UniProtKB	A0A024QZE7	TGFB1I1	GO:0005856		9606	TGFB1I1,hCG_1772006	C
UniProtKB	A0A024QZF7	FLJ22688	GO:0005856		9606	FLJ22688,hCG_21121	C
UniProtKB	A0A024QZF7	FLJ22688	GO:0005856		9606	FLJ22688,hCG_21121	C
UniProtKB	A0A024QZI8	C16orf45	GO:0015630		9606	C16orf45,hCG_1786667	C
UniProtKB	A0A024QZJ4	MYH11	GO:0016459		9606	MYH11,hCG_19652	C
UniProtKB	A0A024QZJ4	MYH11	GO:0016459		9606	MYH11,hCG_19652	C
UniProtKB	A0A024QZJ6	MYH11	GO:0016459		9606	MYH11,hCG_19652	C
UniProtKB	A0A024QZJ6	MYH11	GO:0016459		9606	MYH11,hCG_19652	C
UniProtKB	A0A024QZN4	VCL	GO:0015629		9606	VCL,hCG_2024635	C
UniProtKB	A0A024QZN4	VCL	GO:1990357		9606	VCL,hCG_2024635	C
UniProtKB	A0A024QZN4	VCL	GO:0005856		9606	VCL,hCG_2024635	C
UniProtKB	A0A024QZU2	TUBB2B	GO:0005874		9606	TUBB2B,hCG_1783210	C
UniProtKB	A0A024QZU2	TUBB2B	GO:0005856		9606	TUBB2B,hCG_1783210	C
UniProtKB	A0A024QZU2	TUBB2B	GO:0005856		9606	TUBB2B,hCG_1783210	C
UniProtKB	A0A024QZU2	TUBB2B	GO:0005200		9606	TUBB2B,hCG_1783210	F
UniProtKB	A0A024QZU2	TUBB2B	GO:0005874		9606	TUBB2B,hCG_1783210	C
UniProtKB	A0A024QZY9	C6orf32	GO:0005856		9606	C6orf32,hCG_37512	C
UniProtKB	A0A024QZY9	C6orf32	GO:0005856		9606	C6orf32,hCG_37512	C
UniProtKB	A0A024QZZ4	ZNF322A	GO:0005813		9606	ZNF322A,hCG_1787373	C
UniProtKB	A0A024R028	C6orf32	GO:0005856		9606	C6orf32,hCG_37512	C
UniProtKB	A0A024R028	C6orf32	GO:0005856		9606	C6orf32,hCG_37512	C
UniProtKB	A0A024R032	FYB	GO:0015629		9606	FYB,hCG_37546	C
UniProtKB	A0A024R087	hCG_36935	GO:0045111		9606	hCG_36935	C
UniProtKB	A0A024R099	PSRC1	GO:0005856		9606	PSRC1,hCG_39922	C
UniProtKB	A0A024R0F8	GPSM2	GO:0005813		9606	GPSM2,hCG_39913	C
UniProtKB	A0A024R0L5	GSK3A	GO:0005874		9606	GSK3A,hCG_21895	C
UniProtKB	A0A024R0N6	SPTBN4	GO:0005200		9606	SPTBN4,hCG_2039465	F
UniProtKB	A0A024R0N6	SPTBN4	GO:0008091		9606	SPTBN4,hCG_2039465	C
UniProtKB	A0A024R0N6	SPTBN4	GO:0005856		9606	SPTBN4,hCG_2039465	C
UniProtKB	A0A024R0N6	SPTBN4	GO:0005200		9606	SPTBN4,hCG_2039465	F
UniProtKB	A0A024R0R3	FOXA3	GO:0015629		9606	FOXA3,hCG_20305	C
UniProtKB	A0A024R0S6	EHD2	GO:0015630		9606	EHD2,hCG_20547	C
UniProtKB	A0A024R0S9	MYOHD1	GO:0016459		9606	MYOHD1,hCG_1748243	C
UniProtKB	A0A024R0S9	MYOHD1	GO:0016459		9606	MYOHD1,hCG_1748243	C
