GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QYV5	PRKRIP1	GO:0005730		9606	PRKRIP1,hCG_1989147	C
UniProtKB	A0A024QYX2	GPRC5B	GO:0005730		9606	GPRC5B,hCG_38019	C
UniProtKB	A0A024QYY9	SPECC1	GO:0001650		9606	SPECC1,hCG_28279	C
UniProtKB	A0A024QZ30	SDHA	GO:0005730		9606	SDHA,hCG_1639814	C
UniProtKB	A0A024QZ59	TRAF4	GO:0001650		9606	TRAF4,hCG_28281	C
UniProtKB	A0A024QZC1	CD2BP2	GO:0001650		9606	CD2BP2,hCG_96444	C
UniProtKB	A0A024QZD1	RPL18	GO:0005730		9606	RPL18,hCG_2000370	C
UniProtKB	A0A024QZI4	VRK3	GO:0005730		9606	VRK3,hCG_21106	C
UniProtKB	A0A024QZN8	HERC4	GO:0001650		9606	HERC4,hCG_2024473	C
UniProtKB	A0A024QZQ1	SIRT1	GO:0001650		9606	SIRT1,hCG_32306	C
UniProtKB	A0A024QZU8	RREB1	GO:0001650		9606	RREB1,hCG_15864	C
UniProtKB	A0A024QZW2	NOL7	GO:0005730		9606	NOL7,hCG_37417	C
UniProtKB	A0A024R029	ABT1	GO:0005730		9606	ABT1,hCG_17996	C
UniProtKB	A0A024R036	DAB2	GO:0001650		9606	DAB2,hCG_1818367	C
UniProtKB	A0A024R069	SKP2	GO:0005730		9606	SKP2,hCG_36893	C
UniProtKB	A0A024R089	TAF13	GO:0005730		9606	TAF13,hCG_38754	C
UniProtKB	A0A024R0F9	HSD3B2	GO:0005730		9606	HSD3B2,hCG_38656	C
UniProtKB	A0A024R0G8	SIRT2	GO:0005730		9606	SIRT2,hCG_1997264	C
UniProtKB	A0A024R0Z3	DDX23	GO:0005730		9606	DDX23,hCG_26528	C
UniProtKB	A0A024R158	SMC2L1	GO:0005730		9606	SMC2L1,hCG_27645	C
UniProtKB	A0A024R1M6	MGC3731	GO:0005730		9606	MGC3731,hCG_41849	C
UniProtKB	A0A024R1M6	MGC3731	GO:0005730		9606	MGC3731,hCG_41849	C
UniProtKB	A0A024R1M6	MGC3731	GO:0005730		9606	MGC3731,hCG_41849	C
UniProtKB	A0A024R1Q8	RPL23	GO:0005730		9606	RPL23,hCG_2027400	C
UniProtKB	A0A024R1T1	RPS19BP1	GO:0005730		9606	RPS19BP1,hCG_41729	C
UniProtKB	A0A024R1T1	RPS19BP1	GO:0005730		9606	RPS19BP1,hCG_41729	C
UniProtKB	A0A024R1T1	RPS19BP1	GO:0005730		9606	RPS19BP1,hCG_41729	C
UniProtKB	A0A024R1V4	RPL27	GO:0005730		9606	RPL27,hCG_16959	C
