1	0.2263	NEDD1	ENSP00000451211	KNTC1	ENSP00000328236	ZFYVE26	ENSP00000251119	CDKL2	ENSP00000412365	WDR76	ENSP00000263795	CDC14B	ENSP00000364389	JUNB	ENSP00000303315	JUNB	ENSP00000303315	ORC1	ENSP00000360623	CDC14B	ENSP00000364389
2	0.0157	ORC1	ENSP00000360623	NEDD1	ENSP00000451211	ATM	ENSP00000278616	CDC25A	ENSP00000303706	ZFYVE26	ENSP00000251119	ATM	ENSP00000278616	ATM	ENSP00000278616	ZFYVE26	ENSP00000251119	CDKL2	ENSP00000412365	ORC1	ENSP00000360623
3	0.452	CDC14B	ENSP00000364389	NEDD1	ENSP00000451211	ZNF207	ENSP00000378165	ZFYVE26	ENSP00000251119	WDR76	ENSP00000263795	ATM	ENSP00000278616	KIF20B	ENSP00000360793	ZFYVE26	ENSP00000251119	ECT2	ENSP00000376457	JUNB	ENSP00000303315
4	0.2865	NEDD1	ENSP00000451211	ZNF207	ENSP00000378165	KIF20B	ENSP00000360793	KIF20B	ENSP00000360793	ORC1	ENSP00000360623	NUPR2	ENSP00000455442	CDC25A	ENSP00000303706	WDR76	ENSP00000263795	ZFYVE26	ENSP00000251119	ZFYVE26	ENSP00000251119
5	0.0302	NUPR2	ENSP00000455442	ZNF207	ENSP00000378165	ZFYVE26	ENSP00000251119	KIF20B	ENSP00000360793	ORC1	ENSP00000360623	NUPR2	ENSP00000455442	ZFYVE26	ENSP00000251119	CDC25A	ENSP00000303706	CDC14B	ENSP00000364389	ZFYVE26	ENSP00000251119
6	0.00043	ZNF207	ENSP00000378165	NUPR2	ENSP00000455442	KNTC1	ENSP00000328236	ZFYVE26	ENSP00000251119	ORC1	ENSP00000360623	ECT2	ENSP00000376457	KIF20B	ENSP00000360793	KIF20B	ENSP00000360793	CDC14B	ENSP00000364389	CDC14B	ENSP00000364389
7	1.0	WDR76	ENSP00000263795	ATM	ENSP00000278616	NEDD1	ENSP00000451211	JUNB	ENSP00000303315	CDKL2	ENSP00000412365	KIF20B	ENSP00000360793	CDKL2	ENSP00000412365	ZFYVE26	ENSP00000251119	CDKL2	ENSP00000412365	ZNF207	ENSP00000378165
8	0.1154	ORC1	ENSP00000360623	JUNB	ENSP00000303315	KIF20B	ENSP00000360793	ATM	ENSP00000278616	ORC1	ENSP00000360623	ZNF207	ENSP00000378165	JUNB	ENSP00000303315	CDKL2	ENSP00000412365	WDR76	ENSP00000263795	ECT2	ENSP00000376457
9	0.0032	KIF20B	ENSP00000360793	ZNF207	ENSP00000378165	KNTC1	ENSP00000328236	ZFYVE26	ENSP00000251119	KNTC1	ENSP00000328236	ECT2	ENSP00000376457	CDC25A	ENSP00000303706	CDKL2	ENSP00000412365	ZNF207	ENSP00000378165	CDC25A	ENSP00000303706
10	0.00011	CDC25A	ENSP00000303706	NUPR2	ENSP00000455442	ATM	ENSP00000278616	ORC1	ENSP00000360623	CDKL2	ENSP00000412365	JUNB	ENSP00000303315	NUPR2	ENSP00000455442	KNTC1	ENSP00000328236	KIF20B	ENSP00000360793	ECT2	ENSP00000376457
SUM		Min (p-val)	0.00011	Max (p-val)	1.0	Mean (p-val)	0.21298399999999998
1	0.00078	CDKL2	ENSP00000412365	JUNB	ENSP00000303315	CDC25A	ENSP00000303706	NUPR2	ENSP00000455442	JUNB	ENSP00000303315	ECT2	ENSP00000376457	ORC1	ENSP00000360623	CDC14B	ENSP00000364389	CDC14B	ENSP00000364389	KNTC1	ENSP00000328236
2	0.0397	CDKL2	ENSP00000412365	CDKL2	ENSP00000412365	CDC25A	ENSP00000303706	KIF20B	ENSP00000360793	ECT2	ENSP00000376457	ORC1	ENSP00000360623	KIF20B	ENSP00000360793	JUNB	ENSP00000303315	NUPR2	ENSP00000455442	KIF20B	ENSP00000360793
3	0.0062	NEDD1	ENSP00000451211	CDC14B	ENSP00000364389	ORC1	ENSP00000360623	ORC1	ENSP00000360623	KNTC1	ENSP00000328236	ZNF207	ENSP00000378165	CDC25A	ENSP00000303706	KNTC1	ENSP00000328236	ORC1	ENSP00000360623	WDR76	ENSP00000263795
4	0.0013	WDR76	ENSP00000263795	ORC1	ENSP00000360623	NEDD1	ENSP00000451211	CDC14B	ENSP00000364389	KIF20B	ENSP00000360793	KNTC1	ENSP00000328236	ZFYVE26	ENSP00000251119	CDKL2	ENSP00000412365	ECT2	ENSP00000376457	NUPR2	ENSP00000455442
5	0.2411	NEDD1	ENSP00000451211	ZNF207	ENSP00000378165	ORC1	ENSP00000360623	JUNB	ENSP00000303315	ECT2	ENSP00000376457	ZNF207	ENSP00000378165	KIF20B	ENSP00000360793	ECT2	ENSP00000376457	KIF20B	ENSP00000360793	WDR76	ENSP00000263795
6	0.0133	ECT2	ENSP00000376457	JUNB	ENSP00000303315	ORC1	ENSP00000360623	CDC25A	ENSP00000303706	ZFYVE26	ENSP00000251119	JUNB	ENSP00000303315	CDKL2	ENSP00000412365	ATM	ENSP00000278616	WDR76	ENSP00000263795	KIF20B	ENSP00000360793
7	0.2349	ORC1	ENSP00000360623	NUPR2	ENSP00000455442	NEDD1	ENSP00000451211	KIF20B	ENSP00000360793	JUNB	ENSP00000303315	CDKL2	ENSP00000412365	ECT2	ENSP00000376457	JUNB	ENSP00000303315	JUNB	ENSP00000303315	ZNF207	ENSP00000378165
8	0.0366	CDKL2	ENSP00000412365	KIF20B	ENSP00000360793	ORC1	ENSP00000360623	ORC1	ENSP00000360623	JUNB	ENSP00000303315	NUPR2	ENSP00000455442	NUPR2	ENSP00000455442	CDC14B	ENSP00000364389	ZNF207	ENSP00000378165	CDC25A	ENSP00000303706
9	1.0	CDC14B	ENSP00000364389	CDC14B	ENSP00000364389	CDC14B	ENSP00000364389	WDR76	ENSP00000263795	JUNB	ENSP00000303315	WDR76	ENSP00000263795	CDKL2	ENSP00000412365	CDC14B	ENSP00000364389	ZNF207	ENSP00000378165	ATM	ENSP00000278616
10	1.0	ORC1	ENSP00000360623	CDKL2	ENSP00000412365	JUNB	ENSP00000303315	JUNB	ENSP00000303315	ZFYVE26	ENSP00000251119	JUNB	ENSP00000303315	NUPR2	ENSP00000455442	ZNF207	ENSP00000378165	CDKL2	ENSP00000412365	ZFYVE26	ENSP00000251119
SUM		Min (p-val)	0.00078	Max (p-val)	1.0	Mean (p-val)	0.257388
1	0.0068	WDR76	ENSP00000263795	CDC25A	ENSP00000303706	KIF20B	ENSP00000360793	CDKL2	ENSP00000412365	JUNB	ENSP00000303315	CDC14B	ENSP00000364389	ORC1	ENSP00000360623	ATM	ENSP00000278616	JUNB	ENSP00000303315	WDR76	ENSP00000263795
2	0.0208	KNTC1	ENSP00000328236	ZNF207	ENSP00000378165	KNTC1	ENSP00000328236	WDR76	ENSP00000263795	CDC14B	ENSP00000364389	CDC25A	ENSP00000303706	CDC14B	ENSP00000364389	KIF20B	ENSP00000360793	KNTC1	ENSP00000328236	CDC25A	ENSP00000303706
3	0.0029	CDKL2	ENSP00000412365	KNTC1	ENSP00000328236	CDKL2	ENSP00000412365	WDR76	ENSP00000263795	CDKL2	ENSP00000412365	ORC1	ENSP00000360623	ZFYVE26	ENSP00000251119	CDKL2	ENSP00000412365	CDC25A	ENSP00000303706	CDC14B	ENSP00000364389
4	0.1271	ATM	ENSP00000278616	CDC14B	ENSP00000364389	KNTC1	ENSP00000328236	CDC25A	ENSP00000303706	JUNB	ENSP00000303315	CDC14B	ENSP00000364389	WDR76	ENSP00000263795	JUNB	ENSP00000303315	ATM	ENSP00000278616	NEDD1	ENSP00000451211
5	0.1767	ZFYVE26	ENSP00000251119	ORC1	ENSP00000360623	CDC25A	ENSP00000303706	KIF20B	ENSP00000360793	WDR76	ENSP00000263795	WDR76	ENSP00000263795	ZFYVE26	ENSP00000251119	CDC25A	ENSP00000303706	WDR76	ENSP00000263795	KIF20B	ENSP00000360793
6	0.3909	ATM	ENSP00000278616	JUNB	ENSP00000303315	NEDD1	ENSP00000451211	ECT2	ENSP00000376457	KIF20B	ENSP00000360793	ZNF207	ENSP00000378165	JUNB	ENSP00000303315	ATM	ENSP00000278616	KIF20B	ENSP00000360793	CDC14B	ENSP00000364389
7	0.0495	ZNF207	ENSP00000378165	NUPR2	ENSP00000455442	JUNB	ENSP00000303315	CDKL2	ENSP00000412365	KIF20B	ENSP00000360793	KNTC1	ENSP00000328236	ZFYVE26	ENSP00000251119	ATM	ENSP00000278616	ORC1	ENSP00000360623	NEDD1	ENSP00000451211
8	0.1308	ORC1	ENSP00000360623	ATM	ENSP00000278616	WDR76	ENSP00000263795	ORC1	ENSP00000360623	ZFYVE26	ENSP00000251119	NEDD1	ENSP00000451211	ZFYVE26	ENSP00000251119	ECT2	ENSP00000376457	KIF20B	ENSP00000360793	NEDD1	ENSP00000451211
9	0.1563	ECT2	ENSP00000376457	CDKL2	ENSP00000412365	NEDD1	ENSP00000451211	CDC25A	ENSP00000303706	ATM	ENSP00000278616	ZNF207	ENSP00000378165	KNTC1	ENSP00000328236	ATM	ENSP00000278616	NUPR2	ENSP00000455442	WDR76	ENSP00000263795
10	0.0247	ORC1	ENSP00000360623	NUPR2	ENSP00000455442	ECT2	ENSP00000376457	ORC1	ENSP00000360623	CDKL2	ENSP00000412365	CDC25A	ENSP00000303706	ZFYVE26	ENSP00000251119	NUPR2	ENSP00000455442	ZNF207	ENSP00000378165	ATM	ENSP00000278616
SUM		Min (p-val)	0.0029	Max (p-val)	0.3909	Mean (p-val)	0.10865
1	0.2394	KIF20B	ENSP00000360793	NEDD1	ENSP00000451211	NUPR2	ENSP00000455442	CDKL2	ENSP00000412365	ZNF207	ENSP00000378165	ORC1	ENSP00000360623	CDC25A	ENSP00000303706	ZNF207	ENSP00000378165	ORC1	ENSP00000360623	NEDD1	ENSP00000451211
2	0.1028	CDC14B	ENSP00000364389	KNTC1	ENSP00000328236	ZNF207	ENSP00000378165	CDKL2	ENSP00000412365	ZNF207	ENSP00000378165	ZNF207	ENSP00000378165	NUPR2	ENSP00000455442	ZNF207	ENSP00000378165	ZFYVE26	ENSP00000251119	ECT2	ENSP00000376457
3	0.0113	ATM	ENSP00000278616	ATM	ENSP00000278616	ORC1	ENSP00000360623	ZNF207	ENSP00000378165	CDC25A	ENSP00000303706	CDC25A	ENSP00000303706	JUNB	ENSP00000303315	CDC25A	ENSP00000303706	NUPR2	ENSP00000455442	CDC25A	ENSP00000303706
4	0.0015	ORC1	ENSP00000360623	ZNF207	ENSP00000378165	ECT2	ENSP00000376457	ATM	ENSP00000278616	ECT2	ENSP00000376457	ZFYVE26	ENSP00000251119	ATM	ENSP00000278616	KNTC1	ENSP00000328236	ZNF207	ENSP00000378165	CDC25A	ENSP00000303706
5	0.1663	CDC14B	ENSP00000364389	KNTC1	ENSP00000328236	JUNB	ENSP00000303315	NEDD1	ENSP00000451211	ORC1	ENSP00000360623	KNTC1	ENSP00000328236	KNTC1	ENSP00000328236	ORC1	ENSP00000360623	JUNB	ENSP00000303315	ORC1	ENSP00000360623
6	0.0337	NEDD1	ENSP00000451211	ORC1	ENSP00000360623	ZFYVE26	ENSP00000251119	KNTC1	ENSP00000328236	ECT2	ENSP00000376457	ZFYVE26	ENSP00000251119	JUNB	ENSP00000303315	ATM	ENSP00000278616	ECT2	ENSP00000376457	ZFYVE26	ENSP00000251119
7	0.1626	ORC1	ENSP00000360623	KIF20B	ENSP00000360793	NUPR2	ENSP00000455442	WDR76	ENSP00000263795	JUNB	ENSP00000303315	CDKL2	ENSP00000412365	CDKL2	ENSP00000412365	WDR76	ENSP00000263795	ORC1	ENSP00000360623	ECT2	ENSP00000376457
8	0.2942	KIF20B	ENSP00000360793	WDR76	ENSP00000263795	NEDD1	ENSP00000451211	ORC1	ENSP00000360623	CDC25A	ENSP00000303706	NEDD1	ENSP00000451211	ZFYVE26	ENSP00000251119	ZFYVE26	ENSP00000251119	JUNB	ENSP00000303315	ORC1	ENSP00000360623
9	1.0	ATM	ENSP00000278616	CDC14B	ENSP00000364389	ZNF207	ENSP00000378165	KIF20B	ENSP00000360793	NUPR2	ENSP00000455442	ZFYVE26	ENSP00000251119	WDR76	ENSP00000263795	NEDD1	ENSP00000451211	CDC14B	ENSP00000364389	NEDD1	ENSP00000451211
10	0.0537	KIF20B	ENSP00000360793	NUPR2	ENSP00000455442	KNTC1	ENSP00000328236	KNTC1	ENSP00000328236	NEDD1	ENSP00000451211	CDC14B	ENSP00000364389	CDC25A	ENSP00000303706	ZNF207	ENSP00000378165	ZFYVE26	ENSP00000251119	WDR76	ENSP00000263795
