Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1699	0.75	0.85714	6	7	3	4	Q8L7C8,Q0WW17,Q66GQ5,Q9FXG3		Q9W4P0	Q1LW89	Q96PB1			Q8L7C8,Q0WW17,Q66GQ5,Q9FXG3		Q9W4P0	Q1LW89				
KOG2571	0.66667	0.6	9	15	4	6		G5ECD6,G5EBQ8	Q8IPN4,Q9VNW7	E7F1A0,Q9DG41,X1WCR3	Q92839,Q92819,O00219	P08004,P14180,P29465	P30597,O74756		G5ECD6,G5EBQ8	Q8IPN4,Q9VNW7			P08004,P14180,P29465	P30597,O74756	
KOG2537	0.33333	0.42857	3	7	2	6	P57750	Q19680	Q9VTZ4		O95394	P38628	Q09687,Q09770						P38628	Q09687,Q09770	
KOG3979	0.33333	0.16667	2	12	2	6		Q22141,Q3V5H7,Q9XWR3,O17000,Q9XWM2	Q9VPT7,Q9VWK6,Q9VPT6	Q5BL33	Q9UHJ9	P25618	Q9HDZ2						P25618	Q9HDZ2	
KOG0375	0.33333	0.23077	3	13	2	6		Q0G819	P48456,Q27889,Q9VXF1	F1QD93,F1QF86,A3KGZ6	Q08209,P16298,P48454	P23287,P14747	Q12705						P23287,P14747	Q12705	
KOG3947	0.33333	0.25	2	8	2	4		Q18161,Q21268,Q22306	Q9VT29	F1QUV1,Q7ZUB6	O15442,Q15777				Q22306	Q9VT29					
KOG1448	0.28571	0.4	8	20	2	7	Q42581,Q42583,Q93Z66,Q680A5,O64888	Q6AHR3	Q9VT33	Q4KME9,Q08CA5	P60891,P11908,P21108	P32895,P38620,P38689,P38063,Q12265	P41831,O94413,P87171						P32895,P38620,P38689,P38063,Q12265	P41831,O94413,P87171	
KOG3893	0.28571	0.28571	2	7	2	7	Q500W7	Q17515	Q9W2E4	Q7T310	Q9H3S5	P47088	Q9P6R5						P47088	Q9P6R5	
KOG2126	0.28571	0.28571	2	7	2	7	F4KGY0	O01966	A1ZB84	E9QI13	Q8TEQ8	Q07830	O13663						Q07830	O13663	
KOG2124	0.28571	0.18182	2	11	2	7	A0A1I9LQ21	G4SNP0	Q9VCV7,Q9VGM0,Q9VB32,Q9VGL9,A1Z838	E7EXW2	O95427	P36051	Q8WZK2						P36051	Q8WZK2	
KOG3359	0.27619	0.4375	7	16	2	5			Q9VTK2,Q9W5D4	F1QF89,F1Q8R9	Q9Y6A1,Q9UKY4	P33775,P31382,P47190,P46971,P52867,P42934,Q06644	O13898,Q9C100,O42933						P33775,P31382,P47190,P46971,P52867	O13898,O42933	
KOG2287	0.2619	0.07812	5	64	2	6	Q8L7F9,Q9ASW1,Q8GXG6,Q8RX55,Q9LV16,A7XDQ9,Q9FKM1	Q6QMT2,Q95US5,Q17419,G5ECA6,Q9XU74,I2HAH3,O62114,G5EDB3,Q20575,O62163,O17750,O02231,H2L0F4,O62165,O02310,Q8MQG4,O62115,O62375	Q24157,Q9VZA6,Q9VLT0,Q9VLS8,Q95RP8,A1Z8R4,A1Z8R6,A1Z8R5	Q7T3S5,Q5XJP0,Q502B3,B0UXE8,A0A8M6Z7E1,B3DK15,Q8UWM1,E7FEV2,F6NN34,B0UXE0,A0A8M9PMP9,A0A8M1RP90,B3DK04,Q8UWM3,A8KB44,E9QF32	O75752,Q8NCR0,Q9NY97,Q9Y2A9,Q9C0J1,Q9BYG0,Q6ZMB0,Q8NFL0,Q7Z7M8,Q6UX72,Q9Y5Z6,O43825,O96024,Q9Y2C3		Q9USX0	Q9ASW1,Q8GXG6,Q8RX55,A7XDQ9						Q9USX0	
KOG1268	0.25	0.30769	4	13	2	7	Q9LIP9	Q19699,Q19130	Q7PLC7,Q9VAW3	Q3S344	Q06210,O94808	P53871,P14742,A2P2R3,P0CF18	Q09740						P14742,A2P2R3,P0CF18	Q09740	
KOG0694	0.25	0.05556	2	36	2	6		P34885,P34722,Q8MYQ1,G5EGE3,O44590,G4S4W1,O44588,O45720	P13678,P83099,A1Z7T0	A7MBL8,E7F368,Q5TZD4,Q7ZUC5,E7F7I3,E7FES4,B1H1I7,F1R506,I3ITI6,B8A467,A0A0R4IJZ0,A0A8M9QDJ7	Q05655,Q02156,P24723,Q04759,Q96LW2,Q16512,Q16513,Q6P5Z2,H0YJX3,E9PMD0	P24583	P36582,P36583						P24583	P36583	
KOG0592	0.21429	0.33333	4	12	2	7	Q9XF67,Q4V3C8	Q9Y1J3,Q9UA62	Q9W0V1	Q6NZV1	O15530	Q03407,Q12236,Q03306	Q12701,Q9Y7J6						Q03407,Q12236,Q03306	Q12701	
