Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2696	0.85714	0.85714	6	7	6	7	Q9FJT8	Q21484	Q0KIB3	Q66HU5	O14929	Q12341	Q9UTM7	Q9FJT8	Q21484	Q0KIB3	Q66HU5		Q12341	Q9UTM7	
KOG2327	0.85714	0.85714	6	7	6	7	Q9FQ08	Q9U2D2	Q23976	F1QZ60	P12956	P32807	O94395	Q9FQ08	Q9U2D2	Q23976	F1QZ60		P32807	O94395	
KOG0890	0.83333	0.83333	5	6	5	6	Q9FKS4	Q22258	Q9VXG8		Q13535	P38111	Q02099	Q9FKS4	Q22258	Q9VXG8			P38111	Q02099	
KOG2326	0.83333	0.83333	5	6	5	6	Q9FQ09	Q21829		A0A0R4IB13	P13010	Q04437	Q9HGM8	Q9FQ09	Q21829		A0A0R4IB13		Q04437	Q9HGM8	
KOG3999	0.8	0.66667	4	6	4	5	Q709F6	G5EFI9	Q9VN60		Q8NHY5,O60921		P78955	Q709F6	G5EFI9	Q9VN60				P78955	
KOG0351	0.78571	0.66667	12	18	6	7	Q9FT74,Q9FT72,Q8L840,Q9FT70,Q0WVW7,Q9FT69	O18017,Q19546	Q9VGI8,Q9VSE6	E7EZY7	P54132,O94761,Q14191	P35187	Q09811,Q1RKN3,G2TRN7	Q9FT74,Q8L840,Q0WVW7	O18017,Q19546	Q9VGI8,Q9VSE6	E7EZY7		P35187	Q09811,Q1RKN3,G2TRN7	
KOG4757	0.75	0.83333	5	6	3	4	Q56Y52,Q6NKX5,A9JTY4			E7F0D5	Q9NUX5		O13988	Q56Y52,Q6NKX5,A9JTY4			E7F0D5			O13988	
KOG0962	0.71429	0.71429	5	7	5	7	Q9SL02	O44199	Q9W252	A0A8N7UW22	Q92878	P12753	Q9UTJ8		O44199	Q9W252	A0A8N7UW22		P12753	Q9UTJ8	
KOG4346	0.71429	0.71429	5	7	5	7	F4JF17	Q95YE9	Q8IN05	Q7T006	Q9Y4R8	P53038	Q9P3W5	F4JF17	Q95YE9		Q7T006		P53038	Q9P3W5	
KOG2310	0.66667	0.66667	4	6	4	6	Q9XGM2	Q23255	Q9XYZ4		P49959	P32829	Q09683		Q23255	Q9XYZ4			P32829	Q09683	
KOG0987	0.65714	0.53333	8	15	5	7	Q9SCT8,Q84W13,Q45GK3,F4KA12	G5EFS8,G5EFV7,Q17908,Q9U3T4,O02243	Q9VQR3	Q7ZV90	Q9H611	P07271,P38766	Q9UUA2		G5EFV7,Q17908,Q9U3T4	Q9VQR3	Q7ZV90		P07271,P38766	Q9UUA2	
KOG1005	0.6	0.6	3	5	3	5	Q9SPU7	O45321			O14746	Q06163	O13339		O45321				Q06163	O13339	
KOG1564	0.6	0.6	3	5	3	5	Q9FKM5		O77135		O43542	P25301	Q9UUL2	Q9FKM5		O77135			P25301		
KOG0851	0.59694	0.5	13	26	6	7	Q1PEW8,Q9FXC7,Q9SKI4,Q9SD82,Q9FHJ6,Q9FME0,F4JSG3,Q058G7,Q9C8W0,Q9C926,F4HXC5,F4I1M8,F4IHC4,F4JA83	Q19537,Q9GYL9,Q9GYL8,O16689	Q9W3M9,Q24492	Q6NY74,F1R891	Q8N635,P27694	P22336	Q92372	Q9FHJ6,Q9FME0,F4JSG3,Q9C926,F4I1M8,F4IHC4	Q19537,Q9GYL9,Q9GYL8	Q24492	Q6NY74		P22336	Q92372	
KOG0892	0.57143	0.44444	4	9	4	7	Q9M3G7	Q9N3Q4,F3NWW6,Q688Z7	Q5EAK6	F1QJB6	Q13315	P38110	O74630			Q5EAK6	F1QJB6		P38110	O74630	
ENOG502QQ7Y	0.5	0.5	2	4	2	4	Q0H8D7		Q9VT40	Q5I2W8	O60934					Q9VT40	Q5I2W8				
KOG1132	0.48333	0.41667	5	12	4	5	F4HQE2,F4IHC3,F4HUN8,F4HUN4	Q93575,Q4R159,O62217	Q9W484	P0C928,B7ZDD5	Q9BX63,Q9NZ71			F4HQE2	Q93575,O62217	Q9W484	P0C928				
KOG3924	0.4	0.2	2	10	2	5		Q6AW06,Q20794,Q23375,Q20856,Q18939,Q23200	Q8INR6	F1Q4W7	Q8TEK3	Q04089				Q8INR6			Q04089		
KOG1433	0.38095	0.25	5	20	4	7	Q9SK02,Q9LQQ2,P94102,Q9ZUP2,Q3EAS6,Q39199,Q8RY99	Q95Q25	Q27297,A1Z7R8	F1R474,Q5TYR1	O15315,O75771,K7EIL6,E9PI54	P25454	P36601,O14129,O13800			A1Z7R8	F1R474		P25454	P36601,O13800	
KOG4141	0.375	0.5	3	6	2	4				F1QXE3	P43351	P06778,Q12223	P36592,O42905						P06778,Q12223	P36592	
KOG1805	0.33333	0.33333	2	6	2	6	A0A1P8ASY1	Q9U3F2	Q8IRL9		P51530	P38859	Q9URU2						P38859	Q9URU2	
KOG3194	0.33333	0.33333	2	6	2	6		G5EC44	Q9VQD4	Q6P2T4	O60671	P48581	P22193		G5EC44					P22193	
KOG4003	0.25	0.2	1	5	1	4		Q7YTI0,Q9N426	Q9VDU7			P53184	Q9USS0						P53184		
KOG2518	0.21429	0.2	2	10	2	7	Q8L6Z7,Q94A33,F4IR78	O62245	Q24558	Q803U7	Q9UQ84	Q12086,P39875	P53695						P39875	P53695	
KOG3108	0.21429	0.14286	2	14	2	7	Q9ZQ19,Q8LFJ8,Q9LMK5	Q8I7G2,P91356,Q95Y97	Q9VIH1	B8JKF4,Q504I6	P15927,Q13156,Q9H668	P26754	Q92373				B8JKF4		P26754		
KOG2162	0.21429	0.125	2	16	2	7	Q9FZ99,A9QM73,F4KDR7	G5EF47,Q9BL68	Q9VBZ6,Q9V414	A0A0R4IZ84,F1R7R1,Q1LVF3	Q86US8,Q9UPR3,Q92540	Q03466,P17214	O74804						P17214	O74804	
