Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG4764	1.0	1.0	6	6	5	5	Q9FL96,F4I886	Q95Y72	Q9VM46			O94742	O14140	Q9FL96,F4I886	Q95Y72	Q9VM46			O94742	O14140	
KOG2688	0.91667	0.88889	8	9	6	6	Q8GWE6	Q95QU0,Q18262	Q9VTL1	Q5U3P0		P47130,Q08231	O13873,Q9Y820	Q8GWE6	Q95QU0	Q9VTL1	Q5U3P0		P47130,Q08231	O13873,Q9Y820	
KOG1241	0.85714	0.88889	8	9	6	7	Q9FJD4,Q0WML1,F4IYK3	Q9BIB8	O18388	A0A0R4IMZ8	Q14974	Q06142	O13864	Q9FJD4,Q0WML1,F4IYK3	Q9BIB8	O18388	A0A0R4IMZ8		Q06142	O13864	
KOG2168	0.85714	0.9	9	10	6	7	O22224,F4J284	Q9BKT9	Q9XZ06,Q9VFE7	Q7ZU29	Q8N1F7	P34077	O94418,O14310	O22224,F4J284	Q9BKT9	Q9XZ06,Q9VFE7	Q7ZU29		P34077	O94418,O14310	
KOG2104	0.85714	0.90909	10	11	6	7	Q9FZK4,Q9C7F5,A0A1P8AW76	Q21735	Q9VJ85,Q9VRD6	Q6DC81,Q1LUT0	P61970	P33331	Q10100	Q9FZK4,Q9C7F5,A0A1P8AW76	Q21735	Q9VJ85,Q9VRD6	Q6DC81,Q1LUT0		P33331	Q10100	
KOG1964	0.85714	0.85714	6	7	6	7	Q8L748	Q19131	Q9V466	Q5RGI2	P57740	P52891	Q10331	Q8L748	Q19131	Q9V466	Q5RGI2		P52891	Q10331	
KOG3091	0.85714	0.85714	6	7	6	7	Q8GYF7	Q9U3B9	Q9V6B9	Q6NYN9	Q7Z3B4	P48837	O42963	Q8GYF7	Q9U3B9	Q9V6B9	Q6NYN9		P48837	O42963	
KOG2196	0.85714	0.75	6	8	6	7	Q8L7F7	O01576	Q7JXF5	E9QIQ3	Q9H1M0,P37198	P14907	Q10168	Q8L7F7	O01576	Q7JXF5	E9QIQ3		P14907	Q10168	
KOG2188	0.85714	0.85714	6	7	6	7	Q9C552	Q23591	Q7JX95	E7EZJ0	Q86U38	P47077	Q92347	Q9C552	Q23591	Q7JX95	E7EZJ0		P47077	Q92347	
KOG0096	0.85714	0.91667	11	12	6	7	P41916,P41917,Q8H156,Q9FLQ3	O17915	Q9VUN3,Q9VZ23	P79735	P62826	P32835,P32836	P28748	P41916,P41917,Q8H156,Q9FLQ3	O17915	Q9VUN3,Q9VZ23	P79735		P32835,P32836	P28748	
KOG0329	0.85714	0.81818	9	11	6	7	Q56XG6,F4JWF6	Q18212	Q27268	Q803W0,A2AWA1,Q7SXU7	O00148,Q13838	Q07478	O13792	Q56XG6,F4JWF6	Q18212	Q27268	Q803W0,A2AWA1,Q7SXU7		Q07478	O13792	
