Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3560	0.875	0.8	4	5	4	4		O44712	E1JIM6	Q4U3K9	A9YTQ3,P35869				O44712	E1JIM6	Q4U3K9	A9YTQ3			
KOG1165	0.875	0.8	12	15	6	6		Q8WQ99	A0A0B4K697	Q5PRD4,Q503C4,Q0P446	Q9HCP0,P78368,Q9Y6M4,A0A0U1RQK6	P23291,P23292,P39962	P40233,P40234,O74135		Q8WQ99	A0A0B4K697	Q5PRD4,Q503C4,Q0P446	A0A0U1RQK6	P23291,P23292,P39962	P40233,P40234,O74135	
KOG3564	0.875	0.88889	8	9	4	4		Q9XUS9	P40809,A1Z9I5,Q9VWL7	A0A8M3B4R9,Q6P3H8,F1R738	Q9H0H5,A7KAX9				Q9XUS9	P40809,A1Z9I5,Q9VWL7	A0A8M3B4R9,Q6P3H8,F1R738	A7KAX9			
KOG1451	0.875	0.75	6	8	4	4		H2KZV6	X2JDY8	Q6ZM89,Q1JPR9	O60890,A1A4S6,Q9UNA1,A6NI28				H2KZV6	X2JDY8	Q6ZM89,Q1JPR9	A1A4S6,A6NI28			
KOG0082	0.87143	0.82353	42	51	7	7	P18064,O80462,C6KIE6,Q9C516	P51875,Q9BIG4,O76584,Q19572,Q9XTB2,Q9BIG2,P91907,Q9N2V6,Q18434,P28051,P22454,P28052,Q9BIG5,Q20701,Q93743,Q21917,Q20907,Q20910,V6CLF3,Q9N4F4	P20353,P25157,P16378	Q6PBP1,A9JTC8,Q7ZW82,Q90WX6,Q6P967,Q90WX5,Q5YKG3,Q6TNT8,Q5YKG4,Q7T3D3	Q03113,Q14344,P63096,P04899,P08754,P09471,P11488,P19087,A8MTJ3,P19086	P08539,P10823	P27584,Q04665	P18064,O80462,C6KIE6,Q9C516	P51875,Q9BIG4,O76584,Q19572,Q9XTB2,Q9BIG2,P91907,Q9N2V6,Q18434,P28051,P22454,P28052,Q9BIG5,Q20701,Q93743,Q21917,Q20907,Q20910,V6CLF3,Q9N4F4	P20353,P25157,P16378	Q6PBP1,A9JTC8,Q7ZW82,Q90WX6,Q6P967,Q90WX5,Q5YKG3,Q6TNT8,Q5YKG4,Q7T3D3	A8MTJ3	P08539,P10823	P27584,Q04665	
KOG1166	0.85714	0.875	14	16	6	7	F4IVI0,O22806,Q9FFG4	Q21776,O02053	Q9VMS5,A1Z6I7	F1QNS6,F1Q636,E7F5T9	O60566,O43683	P41695,P47074	O94751,O59767	F4IVI0,O22806,Q9FFG4	Q21776,O02053	Q9VMS5,A1Z6I7	F1QNS6,F1Q636,E7F5T9		P41695,P47074	O94751,O59767	
KOG0440	0.85714	0.83333	15	18	6	7	P0CB16,Q9FHI1,Q8GYX0,F4K495,F4K494	G5ECT9,Q20186	Q95RA8,Q8IQG1	Q7ZV94,Q1ECV3	Q9H8S9,Q7L9L4,Q70IA6	P40484,P43563	O94360,O74558	P0CB16,Q9FHI1,Q8GYX0,F4K495,F4K494	G5ECT9,Q20186	Q95RA8,Q8IQG1	Q7ZV94,Q1ECV3		P40484,P43563	O94360,O74558	
KOG0286	0.85714	0.75	15	20	6	7	P49177	P17343,Q20636	P26308,P29829,Q9W3J1	Q6PH57,A1L271,Q6PBY0,Q5BJ11,Q6DH55,Q6P025,Q803H5	P62873,P62879,P16520,Q9HAV0,O14775	P18851	Q10282	P49177	P17343,Q20636	P26308,P29829,Q9W3J1	Q6PH57,A1L271,Q6PBY0,Q5BJ11,Q6DH55,Q6P025,Q803H5		P18851	Q10282	
KOG0585	0.85714	0.81818	9	11	6	7	Q93V58,Q5HZ38	Q3Y416	A4V2C3	A2BIP2	Q8N5S9,Q96RR4	P32801,P38990,P43637	P50526	Q93V58,Q5HZ38	Q3Y416	A4V2C3	A2BIP2		P32801,P38990,P43637	P50526	
KOG0104	0.85714	0.875	7	8	6	7	F4JMJ1	Q22758,Q22515	O46067	Q7ZUW2	Q9Y4L1	P36016	Q10061	F4JMJ1	Q22758,Q22515	O46067	Q7ZUW2		P36016	Q10061	
