Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2576	0.85714	0.85714	6	7	6	7	O80505	P52887	Q9W3V8	Q566T2	Q9BVK2	P40351	Q10479	O80505	P52887	Q9W3V8	Q566T2		P40351	Q10479	
KOG2515	0.85714	0.75	6	8	6	7	Q9FZ49	P54002	Q9VBV8	A5PMV6	Q9H6U8,H0YCW6	P53868	Q9P7Q9	Q9FZ49	P54002	Q9VBV8	A5PMV6		P53868	Q9P7Q9	
KOG1746	0.85714	0.875	7	8	6	7	Q39080,O22622	P52872	Q9VLM5	A7E2L0	P61803	P46964	O14238	Q39080,O22622	P52872	Q9VLM5	A7E2L0		P46964	O14238	
KOG2161	0.85714	0.88889	8	9	6	7	F4HTM3,Q84M89	Q19426	Q9VZ04	B8A4C4	Q13724	P53008,Q04336	O14255	F4HTM3,Q84M89	Q19426	Q9VZ04	B8A4C4		P53008,Q04336	O14255	
KOG2754	0.85714	0.85714	6	7	6	7	Q944K2	P45971	Q24319	Q6NYS8	P39656	P33767	O59866	Q944K2	P45971	Q24319	Q6NYS8		P33767	O59866	
KOG3189	0.85714	0.75	6	8	6	7	O80840	Q9XUE6	Q9VTZ6	Q7ZTZ3	Q92871,O15305	P07283	Q9UTJ2	O80840	Q9XUE6	Q9VTZ6	Q7ZTZ3		P07283	Q9UTJ2	
KOG2292	0.85714	0.8	8	10	6	7	Q93ZY3,Q9FX21	P46975	Q9VRE0,Q9XZ53	E7EZE2	P46977,Q8TCJ2	P39007	O94335	Q93ZY3,Q9FX21	P46975	Q9VRE0,Q9XZ53	E7EZE2		P39007	O94335	
KOG1879	0.85714	0.77778	7	9	6	7	Q0WL80	Q9GPA0,G5EF14	Q09332	E7F6G9	Q9NYU2,Q9NYU1	P22023	Q09140	Q0WL80	Q9GPA0,G5EF14	Q09332	E7F6G9		P22023	Q09140	
KOG3349	0.85714	0.85714	6	7	6	7	O23514	P92012	Q9VAP1	F1R0S3	Q9NP73	P53178	O14190	O23514	P92012	Q9VAP1	F1R0S3		P53178	O14190	
KOG2864	0.85714	0.85714	6	7	6	7	F4K836	Q23444	Q9Y123	E7EXE6	Q96AA3	P38206	O94302	F4K836	Q23444	Q9Y123	E7EXE6		P38206	O94302	
KOG2516	0.83333	0.83333	5	6	5	6	A8MR93	Q23361	Q9VH78		Q9BV10	P53730	Q9USD4	A8MR93	Q23361	Q9VH78			P53730	Q9USD4	
KOG2762	0.83333	0.83333	5	6	5	6	O82244	E5QCI3	Q27333		Q92685	P38179	Q9Y7I4	O82244	E5QCI3	Q27333			P38179	Q9Y7I4	
KOG2575	0.83333	0.83333	5	6	5	6	Q9FF17	Q09226	Q9VKX7		Q9Y672	Q12001	O43053	Q9FF17	Q09226	Q9VKX7			Q12001	O43053	
KOG1602	0.83333	0.93333	14	15	5	6	O80458,Q56Y11,Q8RX73,Q8GY03,Q570Q8,Q8S2T1,Q8LED0,Q8LAR7,F4IMI8	Q5FC21	Q9W3M6		Q86SQ9	P35196,Q03175	O14171	O80458,Q56Y11,Q8RX73,Q8GY03,Q570Q8,Q8S2T1,Q8LED0,Q8LAR7,F4IMI8	Q5FC21	Q9W3M6			P35196,Q03175	O14171	
KOG2447	0.83333	0.83333	5	6	5	6	Q93Z16	P91390	Q7K110		P04844	Q02795	O74943	Q93Z16	P91390	Q7K110			Q02795	O74943	
KOG2941	0.83333	0.71429	5	7	5	6	Q8L7M0	Q22797	Q9VEE9		C9J202,Q9BT22	P16661	O13933	Q8L7M0	Q22797	Q9VEE9			P16661	O13933	
KOG3339	0.83333	0.83333	5	6	5	6	Q84R09	U4PE03	Q9VXU7		Q96F25	P38242	O14199	Q84R09	U4PE03	Q9VXU7			P38242	O14199	
KOG2791	0.8	0.83333	5	6	4	5	Q9FT88	O17560	Q961U0	A4IG58,E7FDN9	Q10469			Q9FT88	O17560	Q961U0	A4IG58,E7FDN9				
KOG4452	0.8	0.8	4	5	4	5	F4JNQ9	Q965T1	Q9VVA8	Q6PBS6	P61165			F4JNQ9	Q965T1	Q9VVA8	Q6PBS6				
KOG4841	0.8	0.8	4	5	4	5		Q9XVV5	Q2PDR0	Q1LXA2	Q9P2X0		O94633		Q9XVV5	Q2PDR0	Q1LXA2			O94633	
KOG1442	0.8	0.83333	5	6	4	5		Q968A5,G5EC08	Q9VHT4	Q5PR94	Q96A29		Q9UUI8		Q968A5,G5EC08	Q9VHT4	Q5PR94			Q9UUI8	
KOG3359	0.8	0.875	14	16	4	5			Q9VTK2,Q9W5D4	F1QF89,F1Q8R9	Q9Y6A1,Q9UKY4	P33775,P31382,P47190,P46971,P52867,P42934,Q06644	O13898,Q9C100,O42933			Q9VTK2,Q9W5D4	F1QF89,F1Q8R9		P33775,P31382,P47190,P46971,P52867,P42934,Q06644	O13898,Q9C100,O42933	
KOG2287	0.79101	0.73438	47	64	5	6	Q8L7F9,Q9ASW1,Q8GXG6,Q8RX55,Q9LV16,A7XDQ9,Q9FKM1	Q6QMT2,Q95US5,Q17419,G5ECA6,Q9XU74,I2HAH3,O62114,G5EDB3,Q20575,O62163,O17750,O02231,H2L0F4,O62165,O02310,Q8MQG4,O62115,O62375	Q24157,Q9VZA6,Q9VLT0,Q9VLS8,Q95RP8,A1Z8R4,A1Z8R6,A1Z8R5	Q7T3S5,Q5XJP0,Q502B3,B0UXE8,A0A8M6Z7E1,B3DK15,Q8UWM1,E7FEV2,F6NN34,B0UXE0,A0A8M9PMP9,A0A8M1RP90,B3DK04,Q8UWM3,A8KB44,E9QF32	O75752,Q8NCR0,Q9NY97,Q9Y2A9,Q9C0J1,Q9BYG0,Q6ZMB0,Q8NFL0,Q7Z7M8,Q6UX72,Q9Y5Z6,O43825,O96024,Q9Y2C3		Q9USX0	Q8L7F9,Q9ASW1,Q8GXG6,Q8RX55,A7XDQ9,Q9FKM1	Q6QMT2,Q95US5,G5ECA6,Q9XU74,O62114,G5EDB3,Q20575,O62163,O17750,O02231,H2L0F4,O62165,O02310,Q8MQG4,O62115,O62375	Q24157,Q9VZA6,Q9VLT0,Q9VLS8,Q95RP8,A1Z8R4,A1Z8R6,A1Z8R5	Q7T3S5,Q5XJP0,Q502B3,B0UXE8,A0A8M6Z7E1,B3DK15,Q8UWM1,E7FEV2,F6NN34,B0UXE0,A0A8M9PMP9,A0A8M1RP90,B3DK04,Q8UWM3,A8KB44,E9QF32			Q9USX0	
KOG2642	0.78571	0.66667	6	9	6	7	Q8L638	O02332	Q8T8L8,Q8IQE6	E7FEB7	Q5BKT4,Q5I7T1	P50076	Q10254	Q8L638	O02332	Q8T8L8	E7FEB7		P50076	Q10254	
KOG2603	0.78571	0.72727	8	11	6	7	F4I8X8,Q9SYB5	P34669	Q8SY53	Q7ZV50,Q503W5	Q9H0U3,Q13454	P48439,Q03723	Q8TFH3	F4I8X8	P34669	Q8SY53	Q7ZV50,Q503W5		P48439,Q03723	Q8TFH3	
KOG1640	0.7619	0.66667	6	9	6	7	Q9CAH5,Q9SI62,Q9LZG4	Q17428	Q9VLP9	Q5RIU9	Q9H8P0	P40526	O14264	Q9CAH5	Q17428	Q9VLP9	Q5RIU9		P40526	O14264	
KOG2818	0.7619	0.66667	6	9	6	7	Q8H0V2	Q20118,E3CTH4,E3CTH2	Q9VPX8	Q6DHR8	Q96E22	Q12063	Q9Y7K8	Q8H0V2	Q20118	Q9VPX8	Q6DHR8		Q12063	Q9Y7K8	
