Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3899	1.0	1.0	4	4	4	4		O17638	Q9VN16	Q6PD82	A0AVI4				O17638	Q9VN16	Q6PD82	A0AVI4			
KOG0325	0.91667	0.77778	7	9	6	6	P0C7R2,Q9SXP7,Q948J9,P0C7R1		Q9VN27	Q29R99	A6NK58	Q06005	O36017	P0C7R2,Q948J9		Q9VN27	Q29R99	A6NK58	Q06005	O36017	
KOG2012	0.90476	0.83333	10	12	7	7	P93028,P92974	Q27481	Q8T0L3	A0A8M9PY01,A0A8M2B975,E7EYF3	P22314,A0AVT1,P41226	P22515	O94609	P93028,P92974	Q27481	Q8T0L3	A0A8M9PY01,A0A8M2B975,E7EYF3	A0AVT1	P22515	O94609	
KOG4739	0.875	0.90909	10	11	4	4		Q95R14,Q9U3L0,C6KRL6,Q8MYP1,Q21772	Q9VWI4,Q8IMM9,O76908		A8MTL3,Q495C1	Q06032			Q95R14,Q9U3L0,C6KRL6,Q8MYP1,Q21772	Q9VWI4,Q8IMM9,O76908		A8MTL3	Q06032		
KOG2157	0.87037	0.69565	16	23	6	6		E9P886,Q564U4	Q9VM91,Q9VM92,Q9VX74,Q9VBX5,Q9VZ97	Q1ECV4,A0A8M1P2G8,F1QT18,A0A140LH35,F1QA49	Q6ZVT0,O95922,Q9BWV7,Q9Y4R7,Q6EMB2,A6PVC2,Q3SXZ7,Q8NG68,A0A0A6YYG9	P38254	Q10438		E9P886,Q564U4	Q9VM91,Q9VM92,Q9VX74,Q9VBX5,Q9VZ97	Q1ECV4,A0A8M1P2G8,F1QT18,A0A140LH35,F1QA49	A6PVC2,A0A0A6YYG9	P38254	Q10438	
KOG2165	0.85714	0.85714	6	7	6	7	Q8H1U5	P34514	Q9W1E5	A0A0R4ISV4	Q9UJX6	Q12440	Q874R3	Q8H1U5	P34514	Q9W1E5	A0A0R4ISV4		Q12440	Q874R3	
KOG1771	0.85714	0.85714	6	7	6	7	Q94A15	G5EDN2	Q9VZM5	Q7SXZ1	Q92521	P30777	Q9USN0	Q94A15	G5EDN2	Q9VZM5	Q7SXZ1		P30777	Q9USN0	
KOG0978	0.85714	0.8	8	10	6	7	Q8RXD6,Q9C895	P34537	Q9VRP9	F1R926	Q5VTR2,O75150	Q07457	Q1MTQ0,O74563	Q8RXD6,Q9C895	P34537	Q9VRP9	F1R926		Q07457	Q1MTQ0,O74563	
KOG1126	0.85714	0.875	7	8	6	7	Q06AN9,Q8LGU6	Q9N593	Q9VS37	F1Q5X3	P30260	P38042	P10505	Q06AN9,Q8LGU6	Q9N593	Q9VS37	F1Q5X3		P38042	P10505	
KOG1554	0.85714	0.875	7	8	6	7	Q8LAZ7,Q9FVU9	P91001	Q9XZ58	Q6PC30	Q92905	Q12468	O94454	Q8LAZ7,Q9FVU9	P91001	Q9XZ58	Q6PC30		Q12468	O94454	
KOG2594	0.85714	0.85714	6	7	6	7	O65628	Q19906	Q9VIV3	Q6DC53	Q2VPK5	P53923	Q9UUC7	O65628	Q19906	Q9VIV3	Q6DC53		P53923	Q9UUC7	
KOG0778	0.85714	0.75	12	16	6	7	Q94F30,Q8GYL3,O65278	Q09353	Q9VWK5,Q8IQH8	A2BEN4,E7F9B8,F1Q8C1,E7F9K9	Q9P0U3,Q9HC62,Q9H4L4,Q96HI0	Q02724	O42957	Q94F30,Q8GYL3,O65278	Q09353	Q9VWK5,Q8IQH8	A2BEN4,E7F9B8,F1Q8C1,E7F9K9		Q02724	O42957	
KOG0803	0.85714	0.85714	6	7	6	7	Q9FGI1	Q65XX2	Q9VW09	E7F4K2	O94822	Q04781	O74349	Q9FGI1	Q65XX2	Q9VW09	E7F4K2		Q04781	O74349	
KOG2979	0.85714	0.9	9	10	6	7	Q8GYH7	Q23420	Q9VXT8,Q9VVH7,Q9VXT3,Q9VXT4	B3DIX8	Q96MF7	P38632	Q4PIR3	Q8GYH7	Q23420	Q9VXT8,Q9VVH7,Q9VXT3,Q9VXT4	B3DIX8		P38632	Q4PIR3	
KOG2169	0.85714	0.71429	15	21	6	7	A0A0A7EPL0,F4JYG0,Q680Q4	Q94361,Q21970	Q7KUE4,A1Z7P5	F1R4C4,A0A8M9PST5,A0A8M2B1Q3,F8W4B9,A2CE48	O75925,O75928,Q9Y6X2,Q8N2W9,Q9ULJ6,Q8NF64	Q04195,Q12216	O94451	A0A0A7EPL0,F4JYG0,Q680Q4	Q94361,Q21970	Q7KUE4,A1Z7P5	F1R4C4,A0A8M9PST5,A0A8M2B1Q3,F8W4B9,A2CE48		Q04195,Q12216	O94451	
KOG3059	0.85714	0.85714	6	7	6	7	O64761	O01259	Q9VZR1	Q6NUU9	Q92535	P46961	O59802	O64761	O01259	Q9VZR1	Q6NUU9		P46961	O59802	
KOG3893	0.85714	0.85714	6	7	6	7	Q500W7	Q17515	Q9W2E4	Q7T310	Q9H3S5	P47088	Q9P6R5	Q500W7	Q17515	Q9W2E4	Q7T310		P47088	Q9P6R5	
KOG0314	0.85714	0.90909	10	11	6	7	B9DFV2,F4JP52	O62235	Q9XZ21	I3IS00,E7FBB1,Q6P2V0,A0A0R4ITK7	Q7Z6E9	P35728	O94264	B9DFV2,F4JP52	O62235	Q9XZ21	I3IS00,E7FBB1,Q6P2V0,A0A0R4ITK7		P35728	O94264	
KOG0289	0.85714	0.875	7	8	6	7	Q94BR4,O22785	Q10051	Q7KLW9	Q7ZV92	Q9UMS4	P32523	O14011	Q94BR4,O22785	Q10051	Q7KLW9	Q7ZV92		P32523	O14011	
KOG2014	0.85714	0.875	7	8	6	7	P0DI12,Q8VY78	Q17820	Q7KSM5	Q6IQS6	Q9UBE0	Q06624	P79064	P0DI12,Q8VY78	Q17820	Q7KSM5	Q6IQS6		Q06624	P79064	
KOG0424	0.85714	0.88889	8	9	6	7	Q42551	Q95017,Q20872	Q7KNM2	Q9W6H5,Q9DDJ0	P63279	P50623	P40984	Q42551	Q95017,Q20872	Q7KNM2	Q9W6H5,Q9DDJ0		P50623	P40984	
KOG2015	0.85714	0.85714	6	7	6	7	O65041	Q19360	Q9V6U8	Q7ZVX6	Q8TBC4	Q99344	Q09765	O65041	Q19360	Q9V6U8	Q7ZVX6		Q99344	Q09765	
KOG0425	0.85714	0.8125	13	16	6	7	Q42541,Q42540,F4IWU7	P34477,Q95XN7	Q8SYG3,Q9VUR4,Q9VFR8	Q6DHH9,Q803V7,Q7ZVK2	P62253,P49427,Q712K3	P14682	Q9Y818	Q42541,Q42540,F4IWU7	P34477,Q95XN7	Q8SYG3,Q9VUR4,Q9VFR8	Q6DHH9,Q803V7,Q7ZVK2		P14682	Q9Y818	
KOG0419	0.85714	0.76923	10	13	6	7	P25865,P42745,P42746	P52478	P25153	Q789K9,Q6DGE1,Q803M4	P49459,P63146,Q5VVX9	P06104	P23566	P25865,P42745,P42746	P52478	P25153	Q789K9,Q6DGE1,Q803M4		P06104	P23566	
KOG0416	0.85714	0.9	9	10	6	7	P42748,P42749,P42750	Q9N2W9	Q7JW03,Q9VGD6	Q7ZUF3	P62256	P28263	Q9P7R4	P42748,P42749,P42750	Q9N2W9	Q7JW03,Q9VGD6	Q7ZUF3		P28263	Q9P7R4	
KOG2042	0.85714	0.75	9	12	6	7	Q9LF41	Q09349	Q9VA79,Q9VK44,Q9U4F8	E7F6E1,A0A8M1P9U9	O94941,Q14139,O95155	P54860	Q9HE05	Q9LF41	Q09349	Q9VA79,Q9VK44,Q9U4F8	E7F6E1,A0A8M1P9U9		P54860	Q9HE05	
KOG0939	0.85714	0.69231	9	13	6	7	Q8GY23,Q8H0T4	U4PBY0	Q9VR91,Q9VQ67,Q9VXR3	F8W2M1	O15033,Q8IYU2,Q5T447,Q7Z6Z7	Q03280	O13834	Q8GY23,Q8H0T4	U4PBY0	Q9VR91,Q9VQ67,Q9VXR3	F8W2M1		Q03280	O13834	
KOG0942	0.85714	0.85714	6	7	6	7	Q8RWB8	O17736	Q9W196	Q1LY19	Q15386	P53119	Q1K9C4	Q8RWB8	O17736	Q9W196	Q1LY19		P53119	Q1K9C4	
KOG4146	0.85714	0.875	7	8	6	7	A0MDQ1,B3H7G2	B3CKG1	Q7KU86	F2Z4T6	Q9BTM9	P40554	Q9P3U9	A0MDQ1,B3H7G2	B3CKG1	Q7KU86	F2Z4T6		P40554	Q9P3U9	
KOG0411	0.85714	0.875	7	8	6	7	B3H6K1	D6RYD7	Q9W096,Q9VQB8	F1QAR3	Q7Z7B1	P47026	Q9UTL4	B3H6K1	D6RYD7	Q9W096,Q9VQB8	F1QAR3		P47026	Q9UTL4	
KOG0280	0.85714	0.85714	6	7	6	7	Q9FM51	G5EBG2	Q9W3X3	A3KNN6	Q9BTV6	P38332	O74865	Q9FM51	G5EBG2	Q9W3X3	A3KNN6		P38332	O74865	
KOG2647	0.85714	0.85714	6	7	6	7	Q6NKT6	O02164	Q9V7W1	A0A0R4ITR4	Q9NUD9	P38211	Q09712	Q6NKT6	O02164	Q9V7W1	A0A0R4ITR4		P38211	Q09712	
KOG1349	0.85714	0.85714	6	7	6	7	Q8GYI6	P49048	Q8T4E1	Q6IQM5	Q92643	P49018	Q9USP5	Q8GYI6	P49048	Q8T4E1	Q6IQM5		P49018	Q9USP5	
KOG2970	0.85714	0.875	7	8	6	7	Q9FX73,F4K556	O61975	Q7K0P4	A8WFS8	Q96FM1	P25625	Q9P6N9	Q9FX73,F4K556	O61975	Q7K0P4	A8WFS8		P25625	Q9P6N9	
KOG3566	0.85714	0.85714	6	7	6	7	F4JZM4	Q95X60	Q9W464	A0A8M2BIU5	O43292	P39012	Q9US48	F4JZM4	Q95X60	Q9W464	A0A8M2BIU5		P39012	Q9US48	
KOG2126	0.85714	0.85714	6	7	6	7	F4KGY0	O01966	A1ZB84	E9QI13	Q8TEQ8	Q07830	O13663	F4KGY0	O01966	A1ZB84	E9QI13		Q07830	O13663	
KOG2316	0.85714	0.85714	6	7	6	7	F4J3Q1	Q966L4	Q8MRI4	A2RV01	Q7L8W6	Q12429	Q9USQ7	F4J3Q1	Q966L4	Q8MRI4	A2RV01		Q12429	Q9USQ7	
KOG2124	0.85714	0.90909	10	11	6	7	A0A1I9LQ21	G4SNP0	Q9VCV7,Q9VGM0,Q9VB32,Q9VGL9,A1Z838	E7EXW2	O95427	P36051	Q8WZK2	A0A1I9LQ21	G4SNP0	Q9VCV7,Q9VGM0,Q9VB32,Q9VGL9,A1Z838	E7EXW2		P36051	Q8WZK2	
KOG2125	0.85714	0.85714	6	7	6	7	F4IJJ8	Q19870	A1Z705	E7FE54	Q5H8A4	P40367	Q09782	F4IJJ8	Q19870	A1Z705	E7FE54		P40367	Q09782	
KOG1183	0.85714	0.85714	6	7	6	7	F4J262	Q93438	Q8IR17	F1QHT3	Q9BRB3	P53306	O14357	F4J262	Q93438	Q8IR17	F1QHT3		P53306	O14357	
KOG3662	0.85714	0.90909	10	11	6	7	A8MQN4	Q95X35,Q23592	Q9VLR9,A1Z8S4	Q566Y9	Q53F39	P40986,P40533	O42841,Q9UUH0	A8MQN4	Q95X35,Q23592	Q9VLR9,A1Z8S4	Q566Y9		P40986,P40533	O42841,Q9UUH0	
