Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG4739	0.875	0.90909	10	11	4	4		Q95R14,Q9U3L0,C6KRL6,Q8MYP1,Q21772	Q9VWI4,Q8IMM9,O76908		A8MTL3,Q495C1	Q06032			Q95R14,Q9U3L0,C6KRL6,Q8MYP1,Q21772	Q9VWI4,Q8IMM9,O76908		A8MTL3	Q06032		
KOG2379	0.85714	0.875	7	8	6	7	Q5W9E7,F4KFU8	P91153	Q9V3T1	Q7SXA9	Q96NY9	Q04149	P87231	Q5W9E7,F4KFU8	P91153	Q9V3T1	Q7SXA9		Q04149	P87231	
KOG0744	0.83333	0.83333	5	6	5	6	Q8H1F9	Q09535	Q8SX76	Q6PH52	Q15645	P38126		Q8H1F9	Q09535	Q8SX76	Q6PH52		P38126		
KOG1849	0.80952	0.8	8	10	6	7	Q5IBC5,Q9STW4,F4K8J4	G5ED39,Q23491	Q9VRN6	A0A8M1Q1L6	Q14674	Q03018	P18296	Q5IBC5,F4K8J4	G5ED39,Q23491	Q9VRN6	A0A8M1Q1L6		Q03018	P18296	
KOG1434	0.8	0.71429	5	7	4	5	Q39009,Q8GXF0		Q8SZ30		Q14565,O43502	P25453	O42634	Q39009,Q8GXF0		Q8SZ30			P25453	O42634	
KOG3433	0.8	0.8	4	5	4	5	Q8GYD2			Q6DC61	Q9BWT6	P53102	Q09739	Q8GYD2			Q6DC61		P53102	Q09739	
KOG4712	0.8	0.8	4	5	4	5	F4JIJ1	Q9U2H4	Q8MYL1	B3DJT4	Q9BXW9			F4JIJ1	Q9U2H4	Q8MYL1	B3DJT4				
KOG0387	0.77778	0.61538	8	13	5	6	Q8W103,Q9ZV43,F4I2H2	Q93781,Q86D18		A2BGR3,A0A8M3AV89	Q5T890,Q2NKX8,Q03468,P0DP91	P40352	Q9UR24	Q8W103,F4I2H2	Q93781,Q86D18		A2BGR3,A0A8M3AV89		P40352	Q9UR24	
KOG4603	0.75	0.75	3	4	3	4	Q9FX64				Q9P2W1	P53187	Q9HGK2	Q9FX64					P53187	Q9HGK2	
KOG0220	0.75	0.75	3	4	3	4	F4JP48	Q23405			O15457	P40965		F4JP48	Q23405				P40965		
KOG0221	0.75	0.75	3	4	3	4	F4JEP5	Q19272			O43196	Q12175		F4JEP5	Q19272				Q12175		
ENOG502R8ER	0.75	0.75	3	4	3	4			A1Z8C0	E7F6N8	Q96AY2		Q9C103			A1Z8C0	E7F6N8			Q9C103	
KOG0355	0.73469	0.5	8	16	6	7	Q9CAF6,Q94BZ7,Q9SS38,P30182,Q9FN31,Q9SKH1,Q8VY11	G5ECQ8,P34534,Q23670	P15348	Q1LUT2	P11388,Q02880	P06786	P08096	P30182	G5ECQ8,P34534,Q23670	P15348	Q1LUT2		P06786	P08096	
