Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3640	0.25	0.14286	1	7	1	4		Q9XTT4,Q09994,Q9XWN6	Q9V4P1,Q9W1L2	A0A286Y917	Q9NQW6						A0A286Y917				
KOG0476	0.25	0.07692	1	13	1	4		Q9BMK9,Q22833,H2L0J1,G5EG93	Q9VGH7	F1Q5F4,F1Q927,E7FCE2,F1Q5M3	P51800,P51801,P35523,P51788					Q9VGH7					
KOG1966	0.25	0.07143	1	14	1	4		Q8T5S1,O16452,P35449,G5EBK1,G5EDU2,G5EDH8,H2L039	B7YZY2	B7ZVJ6	P19634,Q9UBY0,P48764,Q6AI14,Q14940					B7YZY2					
KOG3826	0.25	0.25	2	8	1	4		Q9XU88,G5EFS0,Q20273	A0A0B4K6G5,Q9VM74	A0A8M2B6Y3	Q4ZJI4,Q86UD5					A0A0B4K6G5,Q9VM74					
KOG4831	0.2	0.2	1	5	1	5	Q94AU5	Q4TT81	A1Z7W3	B8A4M2	Q8WY98						B8A4M2				
KOG2128	0.2	0.11111	1	9	1	5		O17772		A2CE93	P46940,Q13576,Q86VI3	Q12280	P33277,O14188,Q10201				A2CE93				
KOG4292	0.16667	0.18182	2	11	1	4		Q20911,Q9XUU2,G5EDX3,Q6EUT2	Q9W332,Q9VTP0,A0A0B4K760	F1QRG7,A5PKM4	O60494,Q9BY79					Q9W332,Q9VTP0					
KOG0055	0.14286	0.07407	4	54	1	7	Q9SGY1,Q8H1R4,Q9FWX7,Q8LEF6,Q9FWX8,Q9C7F8,Q9C7F2,Q9LHD1,Q9LSJ8,Q9LSJ6,Q9C9W0,Q9LSJ5,Q9LJX0,Q9ZR72,Q9M3B9,Q9M1Q9,Q9LSJ2,Q8LPQ6,Q8LPK2,Q9SYI2,O80725,Q9SYI3,Q8LPT1,Q9FHF1,Q9M0M2,Q9AT00	P34712,P34713,G5EG61,G5EDF9,Q19733,Q20331,Q22656,Q19015,G5EG58,Q17645,Q19734,G5EG03,Q22655,Q18824	Q00449,Q00748,Q5BI62,Q9VRW2	F1R7A8,E7F1E3,F1QSX6	Q2M3G0,O95342,P08183,P21439	P12866	P78966,P36619			Q00449,Q00748,Q5BI62,Q9VRW2					
KOG0475	0.14286	0.07143	1	14	1	7	Q8GX93,Q8RXR2	G5EGT4	Q9VUY1	A0A8M9Q887,X1WEF7,E7FFG9	P51790,P51793,P51795	P37020,P25347	O60159,O94287			Q9VUY1					
KOG3515	0.14167	0.1	2	20	2	4		Q9U3P2,Q9TXI8	Q9VFU7,Q59DZ1,A1Z9X4,Q961L5,Q9VH85,Q9VQW0,Q9VQW7,Q9W1T6,A0A023GPK8,M9NE05,A0A0B4K7N1,Q0E9F2,A8DYJ6,Q0KI85,Q0KIB0	E7F867,A0A8M9QPY5	O60500					Q0E9F2	A0A8M9QPY5				
KOG0223	0.12698	0.07692	5	65	2	6	Q8VZW1,Q8LFP7,Q8W037,Q9C6T0,Q9FIZ9,Q8W036,Q9SV84,Q9SAI4,Q8LAI1,P61837,Q08733,Q39196,Q8LAA6,P43286,P43287,P30302,Q9FF53,Q9SV31,Q9ZV07,P93004,Q9ZVX8,Q9M8W5,Q9FK43,Q9M1K3,P25818,Q41963,O82598,Q41951,Q41975,Q9FGL2,P26587,O22588,O82316,Q9STX9,Q9M818,O82369,A8MRW1	H2FLH4,Q18469,Q7YWQ1,G5EEK0	Q9V5Z7,P23645,D1Z394,Q9W1M2,Q9W1M4,D3DMU9,Q9W1M3	Q6NZ72,Q6AZD2,Q4ZJI3,Q6DEI6,Q66I64,F1QQB8	P29972,P41181,P55087,P55064,Q13520,O94778,P30301,K7N7A8	P0CD91,P0CD90,P0CD98				Q9V5Z7,D1Z394,Q9W1M3	Q6NZ72,F1QQB8				
KOG4348	0.125	0.14286	1	7	1	4		Q6A573	A0A0B4KI34	A0A8M2B8B0,F1R1N9	Q9Y5K6,A4FU49,Q96B97						F1R1N9				
KOG0162	0.1	0.125	1	8	1	5		Q19901		B0S6F2,E7FDV0	Q12965,O00160	P36006,Q04439	Q9Y7Z8				E7FDV0				
KOG2366	0.08333	0.08333	1	12	1	6	Q9FT97,Q8RX86,Q8VXZ7,F4JCI4	Q21801	Q9VL27,Q7K127	F1Q5G5,A0A0R4IJL2	P06280,P17050		Q9URZ0				F1Q5G5				
