Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3182	0.85714	0.83333	10	12	6	7	Q8GY54,Q84MC1,Q84QC1	Q9GZE8	Q9VYK7,Q9VCI9	Q5SPB6,Q4KMJ1	Q9BUX1,Q8WUX2	P32656	P87305	Q8GY54,Q84MC1,Q84QC1	Q9GZE8	Q9VYK7,Q9VCI9	Q5SPB6,Q4KMJ1		P32656	P87305	
KOG0021	0.85714	0.85714	6	7	6	7	P46416	Q21549	Q86B44	F1RC64	P48637	Q08220	P35669	P46416	Q21549	Q86B44	F1RC64		Q08220	P35669	
KOG1939	0.85714	0.875	7	8	6	7	Q9FIZ7	A0A9S2	Q9W247	E7F6Z6	O14841	P28273	Q10093,Q10094	Q9FIZ7	A0A9S2	Q9W247	E7F6Z6		P28273	Q10093,Q10094	
KOG2410	0.83929	0.71429	20	28	7	7	Q8VYW6,Q680I5,Q9M0G0,Q9CAR5	Q9N5V4,B5BM47,O18256,H2L030,H2L0B7	Q9VWT3,Q9VYR2,Q7KUX2,M9NFP5	E9QDV5,F8W5P0,F8W3T7,E7FFJ7	P19440,P36268,P36269,Q6P531,Q9UJ14,Q9BX51,Q14390,B5MD39	Q05902	Q9US04,O14194	Q8VYW6,Q680I5,Q9CAR5	Q9N5V4,B5BM47,O18256,H2L030,H2L0B7	Q9VWT3,Q9VYR2,Q7KUX2,M9NFP5	E9QDV5,F8W5P0,F8W3T7,E7FFJ7	B5MD39	Q05902	Q9US04,O14194	
KOG3093	0.83333	0.7	7	10	7	7	Q8L539	Q9XWE6	Q8MLS1,Q0E8X8,E1JGT3	A0A0G2L0J2	P49914,A0A0A6YYL1	P40099	Q9P7W2	Q8L539	Q9XWE6	Q8MLS1	A0A0G2L0J2	A0A0A6YYL1	P40099	Q9P7W2	
KOG0405	0.83333	0.85714	6	7	5	6	P48641,P42770	Q93379		A0A8M6Z2M1	P00390	P41921	P78965	P48641,P42770	Q93379		A0A8M6Z2M1		P41921	P78965	
KOG3754	0.83333	0.83333	5	6	5	6		Q20117	Q9W3K5	Q6NV35	P48506	P32477	Q09768		Q20117	Q9W3K5	Q6NV35		P32477	Q09768	
KOG4230	0.83333	0.81818	9	11	5	6		Q21284,Q21285	O96553	Q5RIH2,F1QQ79	P11586,Q6UB35	P07245,P09440	Q8WZJ7,O43007		Q21284,Q21285	O96553	Q5RIH2,F1QQ79		P07245,P09440	Q8WZJ7,O43007	
KOG2525	0.80952	0.86667	13	15	6	7	F4JYE9,F4K2A1,F4J2K2,Q8W035	Q09509	Q9VQW0,A0A023GPK8,Q9VYL1	F1Q7N0	Q05932	P36001,Q12676,Q08645	Q9UTD0,O74742	F4JYE9,F4K2A1,F4J2K2,Q8W035	Q09509	Q9VQW0,Q9VYL1	F1Q7N0		P36001,Q12676,Q08645	Q9UTD0,O74742	
KOG2735	0.8	0.75	6	8	4	5	F4HXY7	Q09643,O18143	Q9VPD3	Q803C9,E7EY42	P48651,Q9BVG9			F4HXY7	Q09643,O18143	Q9VPD3	Q803C9,E7EY42				
