Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1576	1.0	1.0	6	6	4	4	O81884	Q20127	Q9VGF1,Q9VGF3,Q9VGF2			Q04212		O81884	Q20127	Q9VGF1,Q9VGF3,Q9VGF2			Q04212		
KOG4313	1.0	1.0	6	6	5	5	Q8VXZ0,P0C026		Q7PLS1	Q1LYN2		P47173	P41888	Q8VXZ0,P0C026		Q7PLS1	Q1LYN2		P47173	P41888	
KOG3110	0.85714	0.85714	6	7	6	7	Q84MD8	Q21918	O76206	E7FE37	Q969G6	Q03778	O74866	Q84MD8	Q21918	O76206	E7FE37		Q03778	O74866	
KOG3153	0.85714	0.875	7	8	6	7	B9DGU7,F4IV16	P30636	Q8T4A5	F1RBJ9	Q9H3S4	P35202	P41888	B9DGU7,F4IV16	P30636	Q8T4A5	F1RBJ9		P35202	P41888	
KOG2599	0.78571	0.8	8	10	6	7	Q8W1X2	O01824	Q7KUC2,Q9VSW3	B8A4Q2	O00764	P39988,P53727	O14242,O74860	Q8W1X2	O01824	Q7KUC2	B8A4Q2		P39988,P53727	O14242,O74860	
KOG2467	0.7619	0.66667	10	15	5	6	O23254,Q9SVM4,Q9LM59,Q84WV0,Q9SZJ5,Q94C74,Q94JQ3	P50432	Q9W457		P34896,P34897	P37291,P37292	O13972,Q10104	O23254,Q84WV0,Q94C74,Q94JQ3	P50432	Q9W457			P37291,P37292	O13972,Q10104	
KOG4581	0.75	0.75	3	4	3	4	Q0WUA3		Q9V3R8	E7FB98	Q9Y5Z9			Q0WUA3		Q9V3R8	E7FB98				
KOG3994	0.75	0.8	4	5	3	4		Q9XWC9	Q9W375	B0UYB6,Q6DHF6	Q9H3L0				Q9XWC9	Q9W375	B0UYB6,Q6DHF6				
KOG4499	0.75	0.8	4	5	3	4			H8F4T3,Q76NR6	Q6TLF6	Q15493	P38235				H8F4T3,Q76NR6	Q6TLF6		P38235		
KOG1324	0.66667	0.44444	4	9	4	6	Q05762,Q05763,Q9SIK4	Q93341	P17719		Q86XF0,P00374	P07807	P36591		Q93341	P17719			P07807	P36591	
KOG2586	0.66667	0.75	6	8	4	6	Q9LTX3	Q20939	Q9W3G8,Q9VHZ5,Q8INR5		Q9NVS9	P38075	Q9UTQ1		Q20939	Q9W3G8,Q9VHZ5,Q8INR5			P38075	Q9UTQ1	
KOG0406	0.3	0.11905	5	42	2	4	Q6NLB0,Q9M2W2,Q9LZ06,Q9ZW30,Q9ZW29,Q9ZW28,Q9ZW27,P46421,Q9ZW26,Q9ZW24,Q9SR36,Q9FUT0,Q9CA57,Q9CAS6,Q6NMS0,Q9FUS6,Q9FUT1,Q9LQ48,Q9XIF8,Q9FUS8,Q9FUS9,Q9ZRW8,Q8L7C9,F4IA73,Q8GYM1,Q9M9F1,Q9SHH6,Q9SHH7,Q9SHH8,Q9LZG7,Q9C8M3	P34345,P34277,O17234,D7SFI3,O45352	Q9VSL3,Q9VSL6,Q9VSL2,Q9VSL5		P78417,Q9H4Y5				P34345	Q9VSL3,Q9VSL6,Q9VSL2,Q9VSL5					
KOG1562	0.28571	0.23077	3	13	2	7	Q9S7X6,Q9ZUB3,O48661,Q94BN2	B4E3X6	Q9VHA1,X2JGL7	F1R3G8	P19623,P52788	Q12074,Q12455	Q09741						Q12074,Q12455	Q09741	
KOG0788	0.28571	0.2	2	10	2	7	Q96286,Q9S7T9,Q9LSU6,Q3E9D5	O02655	P91931	Q7ZVU7	P17707	P21182	Q9P7E3						P21182	Q9P7E3	
KOG0622	0.28571	0.15385	2	13	2	7	Q949X7,Q94A94	P41931,O01579	P40807,P40808	Q9DGJ4,Q801V3	O14977,Q96A70,P11926	P08432	Q9UQW9						P08432	Q9UQW9	
KOG2698	0.28571	0.25	2	8	2	7	Q9SFV7	Q19980	P48596	Q6IQV5,E7FGQ8	P30793	P51601	O13774						P51601	O13774	
KOG3157	0.28571	0.25	2	8	2	7	Q944L8,F4JVS4	P52057	Q9VA97	B1H1M3	O94903	P38197	Q9P6Q1				B1H1M3			Q9P6Q1	
KOG4552	0.25	0.28571	2	7	2	4		Q23523,Q7Z144	Q9VS38	Q561X3,Q5RFU5	Q9NPJ6,Q9Y4U1				Q7Z144		Q5RFU5				
KOG4230	0.25	0.27273	3	11	2	6		Q21284,Q21285	O96553	Q5RIH2,F1QQ79	P11586,Q6UB35	P07245,P09440	Q8WZJ7,O43007						P09440	Q8WZJ7,O43007	
KOG4003	0.25	0.4	2	5	1	4		Q7YTI0,Q9N426	Q9VDU7			P53184	Q9USS0		Q7YTI0,Q9N426						
KOG1359	0.2	0.2	1	5	1	5	Q8GW43	Q22768	Q9VTN9	F6P2R4	O75600			Q8GW43							
