GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024R071	NUP155	GO:0086014	atrial cardiac muscle cell action potential	9606	NUP155,hCG_37558	P
UniProtKB	A0A024R0L5	GSK3A	GO:0003073	regulation of systemic arterial blood pressure	9606	GSK3A,hCG_21895	P
UniProtKB	A0A024R0Q5	PPP1R13L	GO:0060048	cardiac muscle contraction	9606	PPP1R13L,hCG_1776776	P
UniProtKB	A0A024R1Z2	RAMP2	GO:0043116	negative regulation of vascular permeability	9606	RAMP2,hCG_2004877	P
UniProtKB	A0A024R1Z2	RAMP2	GO:0008217	regulation of blood pressure	9606	RAMP2,hCG_2004877	P
UniProtKB	A0A024R2Q5	MYL3	GO:0060048	cardiac muscle contraction	9606	MYL3,hCG_15424	P
UniProtKB	A0A024R324	RHOA	GO:0001998	angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure	9606	RHOA,hCG_20136	P
UniProtKB	A0A024R324	RHOA	GO:0003100	regulation of systemic arterial blood pressure by endothelin	9606	RHOA,hCG_20136	P
UniProtKB	A0A024R324	RHOA	GO:0045907	positive regulation of vasoconstriction	9606	RHOA,hCG_20136	P
UniProtKB	A0A024R324	RHOA	GO:1904695	positive regulation of vascular associated smooth muscle contraction	9606	RHOA,hCG_20136	P
UniProtKB	A0A024R3C5	DRD2	GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure	9606	DRD2,hCG_39593	P
UniProtKB	A0A024R3C5	DRD2	GO:0045776	negative regulation of blood pressure	9606	DRD2,hCG_39593	P
UniProtKB	A0A024R3H7	SCN3B	GO:0086005	ventricular cardiac muscle cell action potential	9606	SCN3B,hCG_39895	P
UniProtKB	A0A024R3M5	FLI1	GO:0008015	blood circulation	9606	FLI1,hCG_39646	P
UniProtKB	A0A024R3W1	CHRM3	GO:1904695	positive regulation of vascular associated smooth muscle contraction	9606	CHRM3,hCG_1641761	P
UniProtKB	A0A024R3W1	CHRM3	GO:0045907	positive regulation of vasoconstriction	9606	CHRM3,hCG_1641761	P
UniProtKB	A0A024R3W1	CHRM3	GO:0003063	negative regulation of heart rate by acetylcholine	9606	CHRM3,hCG_1641761	P
UniProtKB	A0A024R5L0	PRCP	GO:0003085	negative regulation of systemic arterial blood pressure	9606	PRCP,hCG_27286	P
UniProtKB	A0A024R5N1	P2RY2	GO:0097746	blood vessel diameter maintenance	9606	P2RY2,hCG_23327	P
UniProtKB	A0A024R5Z3	SMAD3	GO:0061767	negative regulation of lung blood pressure	9606	SMAD3,hCG_22521	P
UniProtKB	A0A024R638	EDNRB	GO:0008217	regulation of blood pressure	9606	EDNRB,hCG_2026806	P
UniProtKB	A0A024R638	EDNRB	GO:0042310	vasoconstriction	9606	EDNRB,hCG_2026806	P
UniProtKB	A0A024R642	GCH1	GO:0008217	regulation of blood pressure	9606	GCH1,hCG_22618	P
UniProtKB	A0A024R642	GCH1	GO:0014916	regulation of lung blood pressure	9606	GCH1,hCG_22618	P
UniProtKB	A0A024R642	GCH1	GO:0045776	negative regulation of blood pressure	9606	GCH1,hCG_22618	P
UniProtKB	A0A024R642	GCH1	GO:0042311	vasodilation	9606	GCH1,hCG_22618	P
UniProtKB	A0A024R645	EDNRB	GO:0008217	regulation of blood pressure	9606	EDNRB,hCG_2026806	P
UniProtKB	A0A024R645	EDNRB	GO:0042310	vasoconstriction	9606	EDNRB,hCG_2026806	P
UniProtKB	A0A024R687	PLEKHC1	GO:0043116	negative regulation of vascular permeability	9606	PLEKHC1,hCG_20966	P
UniProtKB	A0A024R718	PBEF1	GO:0014916	regulation of lung blood pressure	9606	PBEF1,hCG_18025	P
UniProtKB	A0A024R939	RGS2	GO:0060087	relaxation of vascular associated smooth muscle	9606	RGS2,hCG_41052	P
UniProtKB	A0A024RAA5	CDC42	GO:0060047	heart contraction	9606	CDC42,hCG_1981007	P
UniProtKB	A0A024RAP2	HMGCR	GO:0045907	positive regulation of vasoconstriction	9606	HMGCR,hCG_1757337	P
UniProtKB	A0A024RAP7	F2R	GO:1900134	negative regulation of renin secretion into blood stream	9606	F2R,hCG_37484	P
UniProtKB	A0A024RAP7	F2R	GO:0045907	positive regulation of vasoconstriction	9606	F2R,hCG_37484	P
UniProtKB	A0A024RAR8	ARTS-1	GO:0008217	regulation of blood pressure	9606	ARTS-1,hCG_1735555	P
UniProtKB	A0A024RBC7	ATP2B1	GO:0008217	regulation of blood pressure	9606	ATP2B1,hCG_27605	P
UniProtKB	A0A024RBC7	ATP2B1	GO:0003056	regulation of vascular associated smooth muscle contraction	9606	ATP2B1,hCG_27605	P
UniProtKB	A0A024RCW6	PPARD	GO:0042311	vasodilation	9606	PPARD,hCG_17666	P
UniProtKB	A0A024RDS2	POSTN	GO:0003073	regulation of systemic arterial blood pressure	9606	POSTN,hCG_32814	P
UniProtKB	A0A075BSP6	ERAP1	GO:0008217	regulation of blood pressure	9606	ERAP1	P
UniProtKB	A0A075BTL2	ERAP1	GO:0008217	regulation of blood pressure	9606	ERAP1	P
UniProtKB	A0A075BV59	ERAP1	GO:0008217	regulation of blood pressure	9606	ERAP1	P
UniProtKB	A0A075BW43	ERAP1	GO:0008217	regulation of blood pressure	9606	ERAP1	P
UniProtKB	A0A087WTH5	KCNE1B	GO:0086005	ventricular cardiac muscle cell action potential	9606	KCNE1B	P
UniProtKB	A0A087WTH5	KCNE1B	GO:1902282	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	9606	KCNE1B	F
UniProtKB	A0A087WTH5	KCNE1B	GO:0098915	membrane repolarization during ventricular cardiac muscle cell action potential	9606	KCNE1B	P
UniProtKB	A0A087X0K9	TJP1	GO:0043116	negative regulation of vascular permeability	9606	TJP1,hCG_27621	P
UniProtKB	A0A087X1D5	CORIN	GO:0008217	regulation of blood pressure	9606	CORIN	P
UniProtKB	A0A087X296	PTGS1	GO:0008217	regulation of blood pressure	9606	PTGS1	P
