GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A021WW32	vtd	GO:0007130	synaptonemal complex assembly	7227	vtd,80Fh,CG40222,DRAD21,DRad21,DmRAD21,Dmel\CG17436,Drad21,RAD21,Rad21,Scc1,VTD,Vtd,cohesin,dRad21,drad21,l(3)80Fh,l(3)Lh3,l3	P
UniProtKB	A0A021WW32	vtd	GO:0007064	mitotic sister chromatid cohesion	7227	vtd,80Fh,CG40222,DRAD21,DRad21,DmRAD21,Dmel\CG17436,Drad21,RAD21,Rad21,Scc1,VTD,Vtd,cohesin,dRad21,drad21,l(3)80Fh,l(3)Lh3,l3	P
UniProtKB	A0A021WW32	vtd	GO:0007062	sister chromatid cohesion	7227	vtd,80Fh,CG40222,DRAD21,DRad21,DmRAD21,Dmel\CG17436,Drad21,RAD21,Rad21,Scc1,VTD,Vtd,cohesin,dRad21,drad21,l(3)80Fh,l(3)Lh3,l3	P
UniProtKB	A0A021WW32	vtd	GO:0000278	mitotic cell cycle	7227	vtd,80Fh,CG40222,DRAD21,DRad21,DmRAD21,Dmel\CG17436,Drad21,RAD21,Rad21,Scc1,VTD,Vtd,cohesin,dRad21,drad21,l(3)80Fh,l(3)Lh3,l3	P
UniProtKB	A0A021WW32	vtd	GO:0000278	mitotic cell cycle	7227	vtd,80Fh,CG40222,DRAD21,DRad21,DmRAD21,Dmel\CG17436,Drad21,RAD21,Rad21,Scc1,VTD,Vtd,cohesin,dRad21,drad21,l(3)80Fh,l(3)Lh3,l3	P
UniProtKB	A0A021WW32	vtd	GO:0007064	mitotic sister chromatid cohesion	7227	vtd,80Fh,CG40222,DRAD21,DRad21,DmRAD21,Dmel\CG17436,Drad21,RAD21,Rad21,Scc1,VTD,Vtd,cohesin,dRad21,drad21,l(3)80Fh,l(3)Lh3,l3	P
UniProtKB	A0A021WW32	vtd	GO:0007064	mitotic sister chromatid cohesion	7227	vtd,80Fh,CG40222,DRAD21,DRad21,DmRAD21,Dmel\CG17436,Drad21,RAD21,Rad21,Scc1,VTD,Vtd,cohesin,dRad21,drad21,l(3)80Fh,l(3)Lh3,l3	P
UniProtKB	A0A024QYV8	CP110	GO:0007099	centriole replication	9606	CP110,hCG_37235	P
UniProtKB	A0A024QYV8	CP110	GO:0051298	centrosome duplication	9606	CP110,hCG_37235	P
UniProtKB	A0A024QZ83	hCG_2007065	GO:0007098	centrosome cycle	9606	hCG_2007065	P
UniProtKB	A0A024QZF1	hCG_19665	GO:0000278	mitotic cell cycle	9606	hCG_19665	P
UniProtKB	A0A024QZV1	PLK2	GO:0000278	mitotic cell cycle	9606	PLK2,hCG_39584	P
UniProtKB	A0A024R069	SKP2	GO:0000082	G1/S transition of mitotic cell cycle	9606	SKP2,hCG_36893	P
UniProtKB	A0A024R069	SKP2	GO:0000086	G2/M transition of mitotic cell cycle	9606	SKP2,hCG_36893	P
UniProtKB	A0A024R0I2	SYCP1	GO:0007130	synaptonemal complex assembly	9606	SYCP1,hCG_38460	P
UniProtKB	A0A024R0I2	SYCP1	GO:0051878	lateral element assembly	9606	SYCP1,hCG_38460	P
UniProtKB	A0A024R0I2	SYCP1	GO:0007131	reciprocal meiotic recombination	9606	SYCP1,hCG_38460	P
UniProtKB	A0A024R0I2	SYCP1	GO:0007130	synaptonemal complex assembly	9606	SYCP1,hCG_38460	P
UniProtKB	A0A024R0I2	SYCP1	GO:0007129	homologous chromosome pairing at meiosis	9606	SYCP1,hCG_38460	P
UniProtKB	A0A024R0I2	SYCP1	GO:0000711	meiotic DNA repair synthesis	9606	SYCP1,hCG_38460	P
UniProtKB	A0A024R0I2	SYCP1	GO:0051026	chiasma assembly	9606	SYCP1,hCG_38460	P
UniProtKB	A0A024R0Y4	TADA2A	GO:0000278	mitotic cell cycle	9606	TADA2A,TADA2L,hCG_28187	P
UniProtKB	A0A024R158	SMC2L1	GO:0007049	cell cycle	9606	SMC2L1,hCG_27645	P
UniProtKB	A0A024R158	SMC2L1	GO:0045132	meiotic chromosome segregation	9606	SMC2L1,hCG_27645	P
UniProtKB	A0A024R158	SMC2L1	GO:0010032	meiotic chromosome condensation	9606	SMC2L1,hCG_27645	P
UniProtKB	A0A024R1N1	MYH9	GO:0000212	meiotic spindle organization	9606	MYH9,hCG_41454	P
UniProtKB	A0A024R1N1	MYH9	GO:0051295	establishment of meiotic spindle localization	9606	MYH9,hCG_41454	P
UniProtKB	A0A024R1U1	PSMC3IP	GO:0007131	reciprocal meiotic recombination	9606	PSMC3IP,hCG_16948	P
UniProtKB	A0A024R1V0	BRCA1	GO:0007049	cell cycle	9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1V7	BRCA1	GO:0007049	cell cycle	9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1V8	BRCA1	GO:0007049	cell cycle	9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1W0	BRCA1	GO:0007049	cell cycle	9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1W9	PSMC3IP	GO:0007131	reciprocal meiotic recombination	9606	PSMC3IP,hCG_16948	P
UniProtKB	A0A024R1X5	BECN1	GO:0007049	cell cycle	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1Y0	BRCA1	GO:0007049	cell cycle	9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1Y1	BRCA1	GO:0007049	cell cycle	9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R1Z8	BRCA1	GO:0007049	cell cycle	9606	BRCA1,hCG_16943	P
UniProtKB	A0A024R297	SPIN	GO:0007049	cell cycle	9606	SPIN,hCG_29747	P
UniProtKB	A0A024R2C5	VPS4B	GO:0007049	cell cycle	9606	VPS4B,hCG_34094	P
UniProtKB	A0A024R2J4	SGOL1	GO:0071962	mitotic sister chromatid cohesion, centromeric	9606	SGOL1,hCG_1648559	P
UniProtKB	A0A024R2J4	SGOL1	GO:0045132	meiotic chromosome segregation	9606	SGOL1,hCG_1648559	P
UniProtKB	A0A024R2J4	SGOL1	GO:0007049	cell cycle	9606	SGOL1,hCG_1648559	P
UniProtKB	A0A024R2R6	CDC25A	GO:0007049	cell cycle	9606	CDC25A,hCG_18334	P
UniProtKB	A0A024R328	PRKCD	GO:0007049	cell cycle	9606	PRKCD,hCG_17550	P
UniProtKB	A0A024R395	MRE11A	GO:0051321	meiotic cell cycle	9606	MRE11A,hCG_2032472	P
UniProtKB	A0A024R395	MRE11A	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	9606	MRE11A,hCG_2032472	P
UniProtKB	A0A024R395	MRE11A	GO:0007129	homologous chromosome pairing at meiosis	9606	MRE11A,hCG_2032472	P
UniProtKB	A0A024R395	MRE11A	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	MRE11A,hCG_2032472	P
UniProtKB	A0A024R3C7	ATM	GO:0045141	meiotic telomere clustering	9606	ATM,hCG_38040	P
UniProtKB	A0A024R3C7	ATM	GO:0007143	female meiotic nuclear division	9606	ATM,hCG_38040	P
UniProtKB	A0A024R3C7	ATM	GO:0007140	male meiotic nuclear division	9606	ATM,hCG_38040	P
UniProtKB	A0A024R3C7	ATM	GO:0070192	chromosome organization involved in meiotic cell cycle	9606	ATM,hCG_38040	P
UniProtKB	A0A024R3E7	TEX12	GO:0007130	synaptonemal complex assembly	9606	TEX12,hCG_2039552	P
UniProtKB	A0A024R3E7	TEX12	GO:0000711	meiotic DNA repair synthesis	9606	TEX12,hCG_2039552	P
UniProtKB	A0A024R3Q0	ARF1	GO:1990386	mitotic cleavage furrow ingression	9606	ARF1,hCG_42236	P
UniProtKB	A0A024R416	USP37	GO:0007049	cell cycle	9606	USP37,hCG_2043069	P
UniProtKB	A0A024R475	CUL3	GO:0000278	mitotic cell cycle	9606	CUL3,hCG_21435	P
UniProtKB	A0A024R5D6	CDCA5	GO:0007049	cell cycle	9606	CDCA5,hCG_23394	P
UniProtKB	A0A024R5D6	CDCA5	GO:0000278	mitotic cell cycle	9606	CDCA5,hCG_23394	P
UniProtKB	A0A024R5D6	CDCA5	GO:0007064	mitotic sister chromatid cohesion	9606	CDCA5,hCG_23394	P
UniProtKB	A0A024R5P5	SDCCAG8	GO:0007098	centrosome cycle	9606	SDCCAG8,hCG_16602	P
UniProtKB	A0A024R5U3	ARPP-19	GO:0007049	cell cycle	9606	ARPP-19,hCG_40502	P
UniProtKB	A0A024R669	MNAT1	GO:0007049	cell cycle	9606	MNAT1,hCG_21923	P
UniProtKB	A0A024R688	MNAT1	GO:0007049	cell cycle	9606	MNAT1,hCG_21923	P
UniProtKB	A0A024R688	MNAT1	GO:0000082	G1/S transition of mitotic cell cycle	9606	MNAT1,hCG_21923	P
UniProtKB	A0A024R6B5	HSPA2	GO:0007140	male meiotic nuclear division	9606	HSPA2,hCG_1643156	P
UniProtKB	A0A024R6B5	HSPA2	GO:0007141	male meiosis I	9606	HSPA2,hCG_1643156	P
UniProtKB	A0A024R6D4	ERH	GO:0007049	cell cycle	9606	ERH,hCG_21966	P
UniProtKB	A0A024R6U1	KATNB1	GO:0007049	cell cycle	9606	KATNB1,hCG_16488	P
UniProtKB	A0A024R6U1	KATNB1	GO:0007079	mitotic chromosome movement towards spindle pole	9606	KATNB1,hCG_16488	P
UniProtKB	A0A024R6W7	E2F4	GO:0000278	mitotic cell cycle	9606	E2F4,hCG_2025836	P
UniProtKB	A0A024R705	VPS4A	GO:0007049	cell cycle	9606	VPS4A,hCG_28199	P
UniProtKB	A0A024R7N4	RGS14	GO:0007051	spindle organization	9606	RGS14,hCG_41600	P
UniProtKB	A0A024R7U6	MCM4	GO:0007049	cell cycle	9606	MCM4,hCG_19799	P
UniProtKB	A0A024R7X1	TERF1	GO:0007049	cell cycle	9606	TERF1,hCG_1983637	P
UniProtKB	A0A024R7X2	TERF1	GO:0007049	cell cycle	9606	TERF1,hCG_1983637	P
UniProtKB	A0A024R871	SLC2A8	GO:0007141	male meiosis I	9606	SLC2A8,hCG_28276	P
UniProtKB	A0A024R8U5	SFRS2	GO:0000278	mitotic cell cycle	9606	SFRS2,hCG_27842	P
UniProtKB	A0A024R8Y0	CDCA1	GO:0007049	cell cycle	9606	CDCA1,hCG_15195	P
UniProtKB	A0A024R939	RGS2	GO:0007049	cell cycle	9606	RGS2,hCG_41052	P
UniProtKB	A0A024R9B0	CCNE2	GO:0000082	G1/S transition of mitotic cell cycle	9606	CCNE2,hCG_15054	P
UniProtKB	A0A024R9B0	CCNE2	GO:0070192	chromosome organization involved in meiotic cell cycle	9606	CCNE2,hCG_15054	P
UniProtKB	A0A024R9B0	CCNE2	GO:0007129	homologous chromosome pairing at meiosis	9606	CCNE2,hCG_15054	P
UniProtKB	A0A024R9H2	HRSP12	GO:0070314	G1 to G0 transition	9606	HRSP12,hCG_18221	P
UniProtKB	A0A024R9J0	RAD21	GO:0007062	sister chromatid cohesion	9606	RAD21,hCG_19969	P
UniProtKB	A0A024R9J7	DCC1	GO:0007064	mitotic sister chromatid cohesion	9606	DCC1,hCG_21269	P
UniProtKB	A0A024R9M5	CEP27	GO:0007098	centrosome cycle	9606	CEP27,hCG_40433	P
UniProtKB	A0A024R9M5	CEP27	GO:0051225	spindle assembly	9606	CEP27,hCG_40433	P
UniProtKB	A0A024R9N0	OIP5	GO:0007049	cell cycle	9606	OIP5,hCG_1642334	P
UniProtKB	A0A024R9P0	CEP27	GO:0007098	centrosome cycle	9606	CEP27,hCG_40433	P
UniProtKB	A0A024R9P0	CEP27	GO:0051225	spindle assembly	9606	CEP27,hCG_40433	P
UniProtKB	A0A024R9W1	SPIN2	GO:0007049	cell cycle	9606	SPIN2,hCG_18723	P
UniProtKB	A0A024R9Y9	SPIN-2	GO:0007049	cell cycle	9606	SPIN-2,hCG_1642309	P
UniProtKB	A0A024RAI1	ACTR3	GO:0051321	meiotic cell cycle	9606	ACTR3,hCG_26669	P
UniProtKB	A0A024RAI1	ACTR3	GO:0051653	spindle localization	9606	ACTR3,hCG_26669	P
UniProtKB	A0A024RAI1	ACTR3	GO:0016344	meiotic chromosome movement towards spindle pole	9606	ACTR3,hCG_26669	P
UniProtKB	A0A024RAI1	ACTR3	GO:0033206	meiotic cytokinesis	9606	ACTR3,hCG_26669	P
UniProtKB	A0A024RC19	ESCO1	GO:0007062	sister chromatid cohesion	9606	ESCO1,hCG_37402	P
UniProtKB	A0A024RC19	ESCO1	GO:0007049	cell cycle	9606	ESCO1,hCG_37402	P
UniProtKB	A0A024RC33	MAPRE2	GO:0007049	cell cycle	9606	MAPRE2,hCG_24286	P
UniProtKB	A0A024RC34	RBBP8	GO:0007049	cell cycle	9606	RBBP8,hCG_37754	P
UniProtKB	A0A024RC34	RBBP8	GO:0051321	meiotic cell cycle	9606	RBBP8,hCG_37754	P
