GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A023GPV6	Dmel\CG3632	GO:0046856	phosphatidylinositol dephosphorylation	7227	Dmel\CG3632,CG3632,Dmel_CG3632	P
UniProtKB	A0A024QYU1	MIR16	GO:0006629	lipid metabolic process	9606	MIR16,hCG_38021	P
UniProtKB	A0A024QYX0	EBP	GO:0016125	sterol metabolic process	9606	EBP,hCG_19812	P
UniProtKB	A0A024QZ14	PIGS	GO:0016255	attachment of GPI anchor to protein	9606	PIGS,hCG_2039635	P
UniProtKB	A0A024QZ14	PIGS	GO:0006506	GPI anchor biosynthetic process	9606	PIGS,hCG_2039635	P
UniProtKB	A0A024QZ14	PIGS	GO:0006506	GPI anchor biosynthetic process	9606	PIGS,hCG_2039635	P
UniProtKB	A0A024QZ57	CLN8	GO:0006644	phospholipid metabolic process	9606	CLN8,hCG_15110	P
UniProtKB	A0A024QZA4	ST3GAL2	GO:0010706	ganglioside biosynthetic process via lactosylceramide	9606	ST3GAL2,hCG_32368	P
UniProtKB	A0A024QZE3	CPT1C	GO:0006631	fatty acid metabolic process	9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZE3	CPT1C	GO:0006629	lipid metabolic process	9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZE3	CPT1C	GO:0006635	fatty acid beta-oxidation	9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZH0	PLA2G4C	GO:0009395	phospholipid catabolic process	9606	PLA2G4C,hCG_15256	P
UniProtKB	A0A024QZH0	PLA2G4C	GO:0016042	lipid catabolic process	9606	PLA2G4C,hCG_15256	P
UniProtKB	A0A024QZH0	PLA2G4C	GO:0006629	lipid metabolic process	9606	PLA2G4C,hCG_15256	P
UniProtKB	A0A024QZH0	PLA2G4C	GO:0016042	lipid catabolic process	9606	PLA2G4C,hCG_15256	P
UniProtKB	A0A024QZH5	SPHK2	GO:0006670	sphingosine metabolic process	9606	SPHK2,hCG_15274	P
UniProtKB	A0A024QZH5	SPHK2	GO:0006669	sphinganine-1-phosphate biosynthetic process	9606	SPHK2,hCG_15274	P
UniProtKB	A0A024QZI3	CPT1C	GO:0006631	fatty acid metabolic process	9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZI3	CPT1C	GO:0006629	lipid metabolic process	9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZI3	CPT1C	GO:0006635	fatty acid beta-oxidation	9606	CPT1C,hCG_2039825	P
UniProtKB	A0A024QZQ1	SIRT1	GO:0006642	triglyceride mobilization	9606	SIRT1,hCG_32306	P
UniProtKB	A0A024QZQ2	PSAP	GO:0006665	sphingolipid metabolic process	9606	PSAP,hCG_1787837	P
UniProtKB	A0A024QZQ2	PSAP	GO:0006629	lipid metabolic process	9606	PSAP,hCG_1787837	P
UniProtKB	A0A024QZQ2	PSAP	GO:0006665	sphingolipid metabolic process	9606	PSAP,hCG_1787837	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006644	phospholipid metabolic process	9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006629	lipid metabolic process	9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006672	ceramide metabolic process	9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006670	sphingosine metabolic process	9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006644	phospholipid metabolic process	9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0046839	phospholipid dephosphorylation	9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZS3	PPAP2A	GO:0006644	phospholipid metabolic process	9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZU7	PPAP2A	GO:0006644	phospholipid metabolic process	9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZU7	PPAP2A	GO:0006629	lipid metabolic process	9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZU7	PPAP2A	GO:0006644	phospholipid metabolic process	9606	PPAP2A,hCG_39580	P
UniProtKB	A0A024QZV3	ELOVL2	GO:0019367	fatty acid elongation, saturated fatty acid	9606	ELOVL2,hCG_37171	P
UniProtKB	A0A024QZV3	ELOVL2	GO:0042761	very long-chain fatty acid biosynthetic process	9606	ELOVL2,hCG_37171	P
UniProtKB	A0A024QZV3	ELOVL2	GO:0006633	fatty acid biosynthetic process	9606	ELOVL2,hCG_37171	P
UniProtKB	A0A024QZV3	ELOVL2	GO:0006631	fatty acid metabolic process	9606	ELOVL2,hCG_37171	P
UniProtKB	A0A024QZV3	ELOVL2	GO:0006629	lipid metabolic process	9606	ELOVL2,hCG_37171	P
UniProtKB	A0A024QZV3	ELOVL2	GO:0034626	fatty acid elongation, polyunsaturated fatty acid	9606	ELOVL2,hCG_37171	P
UniProtKB	A0A024QZV3	ELOVL2	GO:0000038	very long-chain fatty acid metabolic process	9606	ELOVL2,hCG_37171	P
UniProtKB	A0A024QZV3	ELOVL2	GO:0042761	very long-chain fatty acid biosynthetic process	9606	ELOVL2,hCG_37171	P
UniProtKB	A0A024QZV3	ELOVL2	GO:0034626	fatty acid elongation, polyunsaturated fatty acid	9606	ELOVL2,hCG_37171	P
UniProtKB	A0A024QZV3	ELOVL2	GO:0042761	very long-chain fatty acid biosynthetic process	9606	ELOVL2,hCG_37171	P
UniProtKB	A0A024QZV3	ELOVL2	GO:0006636	unsaturated fatty acid biosynthetic process	9606	ELOVL2,hCG_37171	P
UniProtKB	A0A024QZX9	LOC221955	GO:0006629	lipid metabolic process	9606	LOC221955,hCG_15980	P
