GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A023GQ99	Dmel\CG10341	GO:0042254	ribosome biogenesis	7227	Dmel\CG10341,CG10341,Dmel_CG10341	P
UniProtKB	A0A023GQ99	Dmel\CG10341	GO:0042254	ribosome biogenesis	7227	Dmel\CG10341,CG10341,Dmel_CG10341	P
UniProtKB	A0A023GQ99	Dmel\CG10341	GO:0006364	rRNA processing	7227	Dmel\CG10341,CG10341,Dmel_CG10341	P
UniProtKB	A0A024R2L6	RPSA	GO:0000028	ribosomal small subunit assembly	9606	RPSA,hCG_1997894	P
UniProtKB	A0A024R3R7	HEATR1	GO:0042254	ribosome biogenesis	9606	HEATR1,hCG_25461	P
UniProtKB	A0A024R3R7	HEATR1	GO:0006364	rRNA processing	9606	HEATR1,hCG_25461	P
UniProtKB	A0A024R3R7	HEATR1	GO:0006364	rRNA processing	9606	HEATR1,hCG_25461	P
UniProtKB	A0A024R5R8	TFB2M	GO:0031167	rRNA methylation	9606	TFB2M,hCG_22678	P
UniProtKB	A0A024R5R8	TFB2M	GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	9606	TFB2M,hCG_22678	F
UniProtKB	A0A024R5R8	TFB2M	GO:0006364	rRNA processing	9606	TFB2M,hCG_22678	P
UniProtKB	A0A024R5R8	TFB2M	GO:0031167	rRNA methylation	9606	TFB2M,hCG_22678	P
UniProtKB	A0A024R5R8	TFB2M	GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	9606	TFB2M,hCG_22678	F
UniProtKB	A0A024R814	RPL7	GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	9606	RPL7,hCG_1983988	P
UniProtKB	A0A024R838	hCG_20884	GO:0042254	ribosome biogenesis	9606	hCG_20884	P
UniProtKB	A0A024R8P8	RPL38	GO:0034463	90S preribosome assembly	9606	RPL38,hCG_1986031	P
UniProtKB	A0A024R9U9	RP1-112K5.2	GO:0006364	rRNA processing	9606	RP1-112K5.2,hCG_18312	P
UniProtKB	A0A024RAE1	C1orf33	GO:0000027	ribosomal large subunit assembly	9606	C1orf33,hCG_41080	P
UniProtKB	A0A024RAE1	C1orf33	GO:0042254	ribosome biogenesis	9606	C1orf33,hCG_41080	P
UniProtKB	A0A024RAE1	C1orf33	GO:0042254	ribosome biogenesis	9606	C1orf33,hCG_41080	P
UniProtKB	A0A024RBH5	PWP1	GO:0006364	rRNA processing	9606	PWP1,hCG_16508	P
UniProtKB	A0A024RBS2	RPLP0	GO:0042254	ribosome biogenesis	9606	RPLP0,hCG_2016152	P
UniProtKB	A0A024RD36	RPL7L1	GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	9606	RPL7L1,hCG_1779136	P
UniProtKB	A0A024RDV0	hCG_1811699	GO:0006364	rRNA processing	9606	hCG_1811699	P
UniProtKB	A0A061ACL9	CELE_Y23H5B.6	GO:0006364	rRNA processing	6239	ddx-10,CELE_Y23H5B.6,Y23H5B.6	P
UniProtKB	A0A061ADT4	CELE_Y23H5B.6	GO:0006364	rRNA processing	6239	ddx-10,CELE_Y23H5B.6,Y23H5B.6	P
UniProtKB	A0A075B6Q4	A0A075B6Q4	GO:0042274	ribosomal small subunit biogenesis	9606		P
UniProtKB	A0A075B729	BOP1	GO:0006364	rRNA processing	9606	BOP1	P
