GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QYV8	CP110	GO:0032465	regulation of cytokinesis	9606	CP110,hCG_37235	P
UniProtKB	A0A024QZD2	SH2B	GO:0045840	positive regulation of mitotic nuclear division	9606	SH2B,hCG_18639	P
UniProtKB	A0A024QZP7	CDK1	GO:0007095	mitotic G2 DNA damage checkpoint	9606	CDK1,CDC2,hCG_40242	P
UniProtKB	A0A024QZP7	CDK1	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	9606	CDK1,CDC2,hCG_40242	F
UniProtKB	A0A024QZP7	CDK1	GO:0045931	positive regulation of mitotic cell cycle	9606	CDK1,CDC2,hCG_40242	P
UniProtKB	A0A024QZP7	CDK1	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	9606	CDK1,CDC2,hCG_40242	F
UniProtKB	A0A024QZY7	GMNN	GO:0045786	negative regulation of cell cycle	9606	GMNN,hCG_37510	P
UniProtKB	A0A024QZY7	GMNN	GO:0045786	negative regulation of cell cycle	9606	GMNN,hCG_37510	P
UniProtKB	A0A024R045	hCG_37731	GO:0000077	DNA damage checkpoint	9606	hCG_37731	P
UniProtKB	A0A024R1S2	CDC6	GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	9606	CDC6,hCG_1643836	P
UniProtKB	A0A024R1X5	BECN1	GO:0032465	regulation of cytokinesis	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R2B3	BCL2	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	9606	BCL2,hCG_34092	P
UniProtKB	A0A024R2B3	BCL2	GO:0051726	regulation of cell cycle	9606	BCL2,hCG_34092	P
UniProtKB	A0A024R2B3	BCL2	GO:0045930	negative regulation of mitotic cell cycle	9606	BCL2,hCG_34092	P
UniProtKB	A0A024R2R6	CDC25A	GO:1902751	positive regulation of cell cycle G2/M phase transition	9606	CDC25A,hCG_18334	P
UniProtKB	A0A024R2U4	TREX1	GO:0000077	DNA damage checkpoint	9606	TREX1,hCG_1997849	P
UniProtKB	A0A024R307	TREX1	GO:0000077	DNA damage checkpoint	9606	TREX1,hCG_1997849	P
UniProtKB	A0A024R3C7	ATM	GO:0000077	DNA damage checkpoint	9606	ATM,hCG_38040	P
UniProtKB	A0A024R3C7	ATM	GO:0051726	regulation of cell cycle	9606	ATM,hCG_38040	P
