GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A0A0MQR2	RTF2	GO:1902979	mitotic DNA replication termination	9606	RTF2	P
UniProtKB	A0A0E3D6N5	mcm7	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm7,MCM7	P
UniProtKB	A0A0E4AXB8	mcm6	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm6,Mcm6	P
UniProtKB	A0A0E4AXB8	mcm6	GO:1902969	mitotic DNA replication	7955	mcm6,Mcm6	P
UniProtKB	A0A0E4AY38	mcm3	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm3,MCM3	P
UniProtKB	A0A0E4AY38	mcm3	GO:1902975	mitotic DNA replication initiation	7955	mcm3,MCM3	P
UniProtKB	A0A0E4AYA7	mcm6l	GO:1902969	mitotic DNA replication	7955	mcm6l,Mcm6	P
UniProtKB	A0A0E4AYA7	mcm6l	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm6l,Mcm6	P
UniProtKB	A0A0J9YJK4	mcm7	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm7,MCM7	P
UniProtKB	A0A0R4IF39	mcm7	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm7,MCM7	P
UniProtKB	A0A0R4IF65	mcm2	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm2	P
UniProtKB	A0A0R4IF65	mcm2	GO:1902975	mitotic DNA replication initiation	7955	mcm2	P
UniProtKB	A0A0R4ILE7	mcm6l	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm6l	P
UniProtKB	A0A0R4ILE7	mcm6l	GO:1902969	mitotic DNA replication	7955	mcm6l	P
UniProtKB	A0A0R4IM40	mcm7	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm7,MCM7	P
UniProtKB	A0A0R4IRW9	mcm7	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm7	P
UniProtKB	A0A0R4IT16	rtf2	GO:1902979	mitotic DNA replication termination	7955	rtf2,rtfdc1	P
UniProtKB	A0A178UAJ7	AXX17_At5g57350	GO:1902979	mitotic DNA replication termination	3702	AXX17_At5g57350	P
UniProtKB	A0A178UQK2	AXX17_At5g20790	GO:1990426	mitotic recombination-dependent replication fork processing	3702	AXX17_At5g20790,AN1_LOCUS22879,AT9943_LOCUS19700,C24_LOCUS22765	P
UniProtKB	A0A1P8AW53	PSF1	GO:1902983	DNA strand elongation involved in mitotic DNA replication	3702	PSF1,partner of SLD five 1,At1g80190,F18B13.27,F18B13_27	P
UniProtKB	A0A1P8BGT9	RAD51	GO:1990426	mitotic recombination-dependent replication fork processing	3702	RAD51,ATRAD51,At5g20850,F22D1.20,F22D1_20	P
UniProtKB	A0A2R8Q089	mcmdc2	GO:1902975	mitotic DNA replication initiation	7955	mcmdc2	P
UniProtKB	A0A2R8Q089	mcmdc2	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcmdc2	P
UniProtKB	A0A2R8Q0Q5	lig1	GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	7955	lig1	P
UniProtKB	A0A2R8QU46	lig1	GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	7955	lig1	P
UniProtKB	A0A2R8RYI2	mcm3l	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm3l	P
UniProtKB	A0A2R8RYI2	mcm3l	GO:1902975	mitotic DNA replication initiation	7955	mcm3l	P
UniProtKB	A0A654GCH3	AN1_LOCUS26096	GO:1902979	mitotic DNA replication termination	3702	AN1_LOCUS26096,AT9943_LOCUS22470,C24_LOCUS25921	P
UniProtKB	A2A2L5	RTF2	GO:1902979	mitotic DNA replication termination	9606	RTF2	P
UniProtKB	A2A2L6	RTF2	GO:1902979	mitotic DNA replication termination	9606	RTF2	P
UniProtKB	A3KMS0	mcm6	GO:1902969	mitotic DNA replication	7955	mcm6	P
UniProtKB	A3KMS0	mcm6	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm6	P
UniProtKB	A3KNV7	lig1	GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	7955	lig1,si:dkeyp-35b8.5	P
UniProtKB	A7E2G8	lig1	GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	7955	lig1,si:dkeyp-35b8.5	P
UniProtKB	A8WGM6	cdc45	GO:1902977	mitotic DNA replication preinitiation complex assembly	7955	cdc45,cdc45l	P
UniProtKB	B0S533	lig1	GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	7955	lig1	P
UniProtKB	B0S7S1	mcm6l	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm6l	P
UniProtKB	B0S7S1	mcm6l	GO:1902969	mitotic DNA replication	7955	mcm6l	P
UniProtKB	B2RB99	B2RB99	GO:1902979	mitotic DNA replication termination	9606		P
UniProtKB	B4DEJ8	B4DEJ8	GO:1902979	mitotic DNA replication termination	9606		P
UniProtKB	B4DXL5	B4DXL5	GO:1902979	mitotic DNA replication termination	9606		P
UniProtKB	B8JKC1	mcm3l	GO:1902975	mitotic DNA replication initiation	7955	mcm3l,MCM3	P
UniProtKB	B8JKC1	mcm3l	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm3l,MCM3	P
UniProtKB	C1M2W1	rtf2	GO:1902979	mitotic DNA replication termination	4896	rtf2	P
UniProtKB	C6SV45	spn-A-RA	GO:1990426	mitotic recombination-dependent replication fork processing	7227	spn-A-RA	P
UniProtKB	C6Y4D0	dpb3	GO:0140529	CMG complex assembly	284812	dpb3,daf1,SPCC16C4.22	P
UniProtKB	C6Y4D0	dpb3	GO:1902983	DNA strand elongation involved in mitotic DNA replication	284812	dpb3,daf1,SPCC16C4.22	P
UniProtKB	C6Y4D0	dpb3	GO:1902975	mitotic DNA replication initiation	284812	dpb3,daf1,SPCC16C4.22	P
UniProtKB	C7IVS4	pola-1	GO:1902975	mitotic DNA replication initiation	6239	pola-1,CELE_Y47D3A.29,Y47D3A.29	P
UniProtKB	E7F2R5	cdt1	GO:0071163	DNA replication preinitiation complex assembly	7955	cdt1	P
UniProtKB	E7FB68	pola1	GO:1902975	mitotic DNA replication initiation	7955	pola1	P
UniProtKB	E9QIM3	pola1	GO:1902975	mitotic DNA replication initiation	7955	pola1	P
UniProtKB	F1QK71	mcm5	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm5	P
UniProtKB	F1QNV6	pola1	GO:1902975	mitotic DNA replication initiation	7955	pola1	P
UniProtKB	F1QP75	orc3	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	orc3	P
UniProtKB	F1QSV2	rtf2	GO:1902979	mitotic DNA replication termination	7955	rtf2,rtfdc1	P
UniProtKB	F1QXM4	gins3	GO:1902975	mitotic DNA replication initiation	7955	gins3	P
UniProtKB	F1R5P3	mcm6	GO:1902969	mitotic DNA replication	7955	mcm6	P
UniProtKB	F1R5P3	mcm6	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm6	P
UniProtKB	F1R816	mcm6l	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	7955	mcm6l	P
UniProtKB	F1R816	mcm6l	GO:1902969	mitotic DNA replication	7955	mcm6l	P
UniProtKB	F1RAD9	gins1	GO:1902983	DNA strand elongation involved in mitotic DNA replication	7955	gins1	P
UniProtKB	F4JE17	At3g54750	GO:0033260	nuclear DNA replication	3702	At3g54750	P
UniProtKB	F4KAB8	MCM6	GO:1902969	mitotic DNA replication	3702	MCM6,At5g44635,K15C23	P
UniProtKB	F4KAB8	MCM6	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	3702	MCM6,At5g44635,K15C23	P
UniProtKB	F8W3F6	cdt1	GO:0071163	DNA replication preinitiation complex assembly	7955	cdt1	P
UniProtKB	G5EGG8	rad-51	GO:1990426	mitotic recombination-dependent replication fork processing	6239	rad-51,rad51,CELE_Y43C5A.6,Y43C5A.6	P
UniProtKB	L8E822	rad-51	GO:1990426	mitotic recombination-dependent replication fork processing	6239	rad-51,CELE_Y43C5A.6,Y43C5A.6	P
UniProtKB	O02209	tads-1	GO:1902979	mitotic DNA replication termination	6239	tads-1,C01A2.5,CELE_C01A2.5	P
UniProtKB	O13351	pmt3	GO:1990426	mitotic recombination-dependent replication fork processing	284812	pmt3,smt3,ubl2,SPBC365.06	P
UniProtKB	O13762	SPAC17A2.12	GO:1990505	mitotic DNA replication maintenance of fidelity	284812	SPAC17A2.12	P
UniProtKB	O13984	SPAC26H5.02c	GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	284812	SPAC26H5.02c	P
UniProtKB	O13985	SPAC26H5.03	GO:1990426	mitotic recombination-dependent replication fork processing	284812	SPAC26H5.03	P
UniProtKB	O14003	rfc3	GO:1903460	mitotic DNA replication leading strand elongation	284812	rfc3,SPAC27E2.10c,SPAPJ698.01c	P
UniProtKB	O14215	pri1	GO:1902981	synthesis of RNA primer involved in mitotic DNA replication	284812	pri1,spp1,SPAC6B12.10c	P
UniProtKB	O14216	drc1	GO:1902977	mitotic DNA replication preinitiation complex assembly	284812	drc1,sld2,SPAC6B12.11	P
UniProtKB	O14216	drc1	GO:1902977	mitotic DNA replication preinitiation complex assembly	284812	drc1,sld2,SPAC6B12.11	P
UniProtKB	O14216	drc1	GO:1902969	mitotic DNA replication	284812	drc1,sld2,SPAC6B12.11	P
UniProtKB	O14246	tpz1	GO:1902990	mitotic telomere maintenance via semi-conservative replication	284812	tpz1,mug169,SPAC6F6.16c,SPAC6F6.18c	P
UniProtKB	O14246	tpz1	GO:1902990	mitotic telomere maintenance via semi-conservative replication	284812	tpz1,mug169,SPAC6F6.16c,SPAC6F6.18c	P
UniProtKB	O14332	rem1	GO:0006279	premeiotic DNA replication	284812	rem1,SPBC16E9.17c	P
UniProtKB	O16297	mcm-7	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	6239	mcm-7,MCM7,CELE_F32D1.10,F32D1.10	P
UniProtKB	O42709	mcm10	GO:1902975	mitotic DNA replication initiation	284812	mcm10,cdc23,SPBC1347.10	P
UniProtKB	O43086	elg1	GO:1902969	mitotic DNA replication	284812	elg1,SPBC947.11c	P
UniProtKB	O43114	orc5	GO:1902975	mitotic DNA replication initiation	284812	orc5,orp5,SPBC646.14c	P
UniProtKB	O59835	cdm1	GO:1903459	mitotic DNA replication lagging strand elongation	284812	cdm1,SPBC12D12.02c	P
UniProtKB	O60126	top3	GO:1902969	mitotic DNA replication	284812	top3,SPBC16G5.12c	P
UniProtKB	O60177	SPBC23E6.02	GO:1990505	mitotic DNA replication maintenance of fidelity	284812	SPBC23E6.02	P
UniProtKB	O60182	rfc1	GO:1903460	mitotic DNA replication leading strand elongation	284812	rfc1,SPBC23E6.07c	P
UniProtKB	O74113	sna41	GO:1902977	mitotic DNA replication preinitiation complex assembly	284812	sna41,SPAC17D4.02	P
UniProtKB	O74113	sna41	GO:1902977	mitotic DNA replication preinitiation complex assembly	284812	sna41,SPAC17D4.02	P
UniProtKB	O74113	sna41	GO:1902977	mitotic DNA replication preinitiation complex assembly	284812	sna41,SPAC17D4.02	P
UniProtKB	O74113	sna41	GO:1902975	mitotic DNA replication initiation	284812	sna41,SPAC17D4.02	P
UniProtKB	O74761	pri2	GO:1902981	synthesis of RNA primer involved in mitotic DNA replication	284812	pri2,spp2,SPBC17D11.06	P
UniProtKB	O74796	orc6	GO:1902975	mitotic DNA replication initiation	284812	orc6,SPBC2A9.12,SPBC2D10.02	P
UniProtKB	O74946	pol12	GO:1902981	synthesis of RNA primer involved in mitotic DNA replication	284812	pol12,spb70,SPCC553.09c	P
UniProtKB	O74946	pol12	GO:1902975	mitotic DNA replication initiation	284812	pol12,spb70,SPCC553.09c	P
UniProtKB	O74986	ctp1	GO:1903211	mitotic recombination involved in replication fork processing	284812	ctp1,mug38,nip1,slr9,SPCC338.08	P
UniProtKB	O75001	mcm7	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	284812	mcm7,SPBC25D12.03c	P
UniProtKB	O75001	mcm7	GO:1902975	mitotic DNA replication initiation	284812	mcm7,SPBC25D12.03c	P
UniProtKB	O75004	cdc24	GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	284812	cdc24,SPAC8F11.07c	P
UniProtKB	O75419	CDC45	GO:1902977	mitotic DNA replication preinitiation complex assembly	9606	CDC45,CDC45L,CDC45L2,UNQ374/PRO710	P
UniProtKB	O75496	GMNN	GO:0071163	DNA replication preinitiation complex assembly	9606	GMNN	P
UniProtKB	O80786	MCM5	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	3702	MCM5,At2g07690,T12J2	P
UniProtKB	O94247	hcs1	GO:1903459	mitotic DNA replication lagging strand elongation	284812	hcs1,SPCC737.07c	P
UniProtKB	O94263	dpb2	GO:0140529	CMG complex assembly	284812	dpb2,SPBP8B7.14c	P
UniProtKB	O94263	dpb2	GO:1902983	DNA strand elongation involved in mitotic DNA replication	284812	dpb2,SPBP8B7.14c	P
UniProtKB	O94263	dpb2	GO:1902975	mitotic DNA replication initiation	284812	dpb2,SPBP8B7.14c	P
UniProtKB	O94329	psf2	GO:1902975	mitotic DNA replication initiation	284812	psf2,bsh3,dre13,SPBC725.13c	P
UniProtKB	O94329	psf2	GO:1902969	mitotic DNA replication	284812	psf2,bsh3,dre13,SPBC725.13c	P
UniProtKB	O94444	rpn10	GO:1990426	mitotic recombination-dependent replication fork processing	284812	rpn10,pus1,SPAC637.10c	P
UniProtKB	O94449	rfc4	GO:1903460	mitotic DNA replication leading strand elongation	284812	rfc4,SPAC1687.03c	P
UniProtKB	O94450	SPAC1687.04	GO:1902969	mitotic DNA replication	284812	SPAC1687.04	P
UniProtKB	O94627	rnh202	GO:1903469	removal of RNA primer involved in mitotic DNA replication	284812	rnh202,SPBC1347.08c	P
UniProtKB	O96989	Cdc45	GO:1902977	mitotic DNA replication preinitiation complex assembly	7227	Cdc45,CDC45,CDC45L,D,DmCdc45,Dmel\CG3658,EG:BACR7A4.11,anon-1Ec,cdc45,dCDC45,dCDC45L,CG3658,Dmel_CG3658	P
UniProtKB	P04819	CDC9	GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	559292	CDC9,YDL164C	P
UniProtKB	P06243	CDC7	GO:0006279	premeiotic DNA replication	559292	CDC7,OAF2,YDL017W,D2855	P
UniProtKB	P06243	CDC7	GO:1902977	mitotic DNA replication preinitiation complex assembly	559292	CDC7,OAF2,YDL017W,D2855	P
UniProtKB	P06243	CDC7	GO:1902977	mitotic DNA replication preinitiation complex assembly	559292	CDC7,OAF2,YDL017W,D2855	P
UniProtKB	P06243	CDC7	GO:1902977	mitotic DNA replication preinitiation complex assembly	559292	CDC7,OAF2,YDL017W,D2855	P
UniProtKB	P09119	CDC6	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	559292	CDC6,YJL194W,J0347	P
UniProtKB	P09119	CDC6	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	559292	CDC6,YJL194W,J0347	P
UniProtKB	P09119	CDC6	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	559292	CDC6,YJL194W,J0347	P
UniProtKB	P09119	CDC6	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	559292	CDC6,YJL194W,J0347	P
UniProtKB	P09119	CDC6	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	559292	CDC6,YJL194W,J0347	P
UniProtKB	P09884	POLA1	GO:1902975	mitotic DNA replication initiation	9606	POLA1,POLA	P
UniProtKB	P09884	POLA1	GO:0032201	telomere maintenance via semi-conservative replication	9606	POLA1,POLA	P
UniProtKB	P09884	POLA1	GO:0032201	telomere maintenance via semi-conservative replication	9606	POLA1,POLA	P
UniProtKB	P09884	POLA1	GO:0032201	telomere maintenance via semi-conservative replication	9606	POLA1,POLA	P
UniProtKB	P09884	POLA1	GO:0032201	telomere maintenance via semi-conservative replication	9606	POLA1,POLA	P
