GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QYW6	WDR45	GO:0006914	autophagy	9606	WDR45,hCG_1986580	P
UniProtKB	A0A024QYX1	WDR45	GO:0006914	autophagy	9606	WDR45,hCG_1986580	P
UniProtKB	A0A024QYY7	ULK2	GO:0006914	autophagy	9606	ULK2,hCG_30690	P
UniProtKB	A0A024QYY7	ULK2	GO:0006914	autophagy	9606	ULK2,hCG_30690	P
UniProtKB	A0A024QZB8	CLN3	GO:0016243	regulation of autophagosome size	9606	CLN3,hCG_1745226	P
UniProtKB	A0A024QZB8	CLN3	GO:0016236	macroautophagy	9606	CLN3,hCG_1745226	P
UniProtKB	A0A024QZB8	CLN3	GO:0061909	autophagosome-lysosome fusion	9606	CLN3,hCG_1745226	P
UniProtKB	A0A024QZB8	CLN3	GO:0097352	autophagosome maturation	9606	CLN3,hCG_1745226	P
UniProtKB	A0A024R0Z5	TEGT	GO:0006914	autophagy	9606	TEGT,hCG_20199	P
UniProtKB	A0A024R128	C12orf44	GO:0006914	autophagy	9606	C12orf44,hCG_37973	P
UniProtKB	A0A024R1V3	NBR1	GO:0016236	macroautophagy	9606	NBR1,hCG_27935	P
UniProtKB	A0A024R1X5	BECN1	GO:0006914	autophagy	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1X5	BECN1	GO:0006914	autophagy	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1X5	BECN1	GO:0000422	autophagy of mitochondrion	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1X5	BECN1	GO:0000045	autophagosome assembly	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1X5	BECN1	GO:0000045	autophagosome assembly	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1X5	BECN1	GO:0016236	macroautophagy	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1X5	BECN1	GO:0006914	autophagy	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1X5	BECN1	GO:0006914	autophagy	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1X5	BECN1	GO:0000045	autophagosome assembly	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1X5	BECN1	GO:0006914	autophagy	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1Y3	NBR1	GO:0016236	macroautophagy	9606	NBR1,hCG_27935	P
