GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QZJ8	CDC2	GO:0051301	cell division	9606	CDC2,hCG_40242	P
UniProtKB	A0A024QZP7	CDK1	GO:0051301	cell division	9606	CDK1,CDC2,hCG_40242	P
UniProtKB	A0A024R065	CDC2L2	GO:0051301	cell division	9606	CDC2L2,hCG_201158	P
UniProtKB	A0A024R0C4	CDC2L2	GO:0051301	cell division	9606	CDC2L2,hCG_201158	P
UniProtKB	A0A024R1S2	CDC6	GO:0051301	cell division	9606	CDC6,hCG_1643836	P
UniProtKB	A0A024R1S2	CDC6	GO:0051301	cell division	9606	CDC6,hCG_1643836	P
UniProtKB	A0A024R1S2	CDC6	GO:0051301	cell division	9606	CDC6,hCG_1643836	P
UniProtKB	A0A024R1X5	BECN1	GO:0051301	cell division	9606	BECN1,hCG_16958	P
UniProtKB	A0A024R1Z1	CDC34	GO:0051301	cell division	9606	CDC34,hCG_20568	P
UniProtKB	A0A024R294	C18orf24	GO:0051301	cell division	9606	C18orf24,hCG_23691	P
UniProtKB	A0A024R2C5	VPS4B	GO:0051301	cell division	9606	VPS4B,hCG_34094	P
UniProtKB	A0A024R2J4	SGOL1	GO:0051301	cell division	9606	SGOL1,hCG_1648559	P
UniProtKB	A0A024R2R6	CDC25A	GO:0051301	cell division	9606	CDC25A,hCG_18334	P
UniProtKB	A0A024R3C6	ZBTB16	GO:0048133	male germ-line stem cell asymmetric division	9606	ZBTB16,hCG_38015	P
UniProtKB	A0A024R3Q0	ARF1	GO:1990386	mitotic cleavage furrow ingression	9606	ARF1,hCG_42236	P
UniProtKB	A0A024R416	USP37	GO:0051301	cell division	9606	USP37,hCG_2043069	P
UniProtKB	A0A024R475	CUL3	GO:0040016	embryonic cleavage	9606	CUL3,hCG_21435	P
UniProtKB	A0A024R475	CUL3	GO:0017145	stem cell division	9606	CUL3,hCG_21435	P
UniProtKB	A0A024R5D6	CDCA5	GO:0051301	cell division	9606	CDCA5,hCG_23394	P
UniProtKB	A0A024R5U3	ARPP-19	GO:0051301	cell division	9606	ARPP-19,hCG_40502	P
UniProtKB	A0A024R6F4	NUMB	GO:0021849	neuroblast division in subventricular zone	9606	NUMB,hCG_1811757	P
UniProtKB	A0A024R6P3	CDCA4	GO:0051301	cell division	9606	CDCA4,hCG_1748362	P
UniProtKB	A0A024R6U1	KATNB1	GO:0051301	cell division	9606	KATNB1,hCG_16488	P
UniProtKB	A0A024R705	VPS4A	GO:0051301	cell division	9606	VPS4A,hCG_28199	P
UniProtKB	A0A024R7B7	CDC37	GO:0051301	cell division	9606	CDC37,hCG_28478	P
UniProtKB	A0A024R7N4	RGS14	GO:0051301	cell division	9606	RGS14,hCG_41600	P
UniProtKB	A0A024R832	CDC26	GO:0051301	cell division	9606	CDC26,hCG_1784812,hCG_1820615	P
UniProtKB	A0A024R8Y0	CDCA1	GO:0051301	cell division	9606	CDCA1,hCG_15195	P
UniProtKB	A0A024R9N0	OIP5	GO:0051301	cell division	9606	OIP5,hCG_1642334	P
UniProtKB	A0A024RA51	CDCA7L	GO:0051301	cell division	9606	CDCA7L,hCG_40002	P
UniProtKB	A0A024RA66	CDC2L5	GO:0051301	cell division	9606	CDC2L5,hCG_2010226	P
UniProtKB	A0A024RA85	CDC2L5	GO:0051301	cell division	9606	CDC2L5,hCG_2010226	P
UniProtKB	A0A024RAA5	CDC42	GO:0051301	cell division	9606	CDC42,hCG_1981007	P
UniProtKB	A0A024RAE6	CDC42	GO:0051301	cell division	9606	CDC42,hCG_1981007	P
UniProtKB	A0A024RAI1	ACTR3	GO:0008356	asymmetric cell division	9606	ACTR3,hCG_26669	P
UniProtKB	A0A024RAI1	ACTR3	GO:0033206	meiotic cytokinesis	9606	ACTR3,hCG_26669	P
UniProtKB	A0A024RBP2	PPP1CC	GO:0051301	cell division	9606	PPP1CC,hCG_38556	P
UniProtKB	A0A024RC33	MAPRE2	GO:0051301	cell division	9606	MAPRE2,hCG_24286	P
UniProtKB	A0A024RC34	RBBP8	GO:0051301	cell division	9606	RBBP8,hCG_37754	P
UniProtKB	A0A024RDP8	KATNAL1	GO:0051301	cell division	9606	KATNAL1,KATNA1,hCG_29153	P
UniProtKB	A0A024RDV3	RB1	GO:0051301	cell division	9606	RB1,hCG_30750	P
UniProtKB	A0A024RDZ2	CDC16	GO:0051301	cell division	9606	CDC16,hCG_2011955	P
UniProtKB	A0A067YRN8	zfyve26	GO:0000281	mitotic cytokinesis	7955	zfyve26,Suf	P
UniProtKB	A0A067YRV0	zfyve26	GO:0000281	mitotic cytokinesis	7955	zfyve26,Suf	P
UniProtKB	A0A075B7D2	BABAM2	GO:0051301	cell division	9606	BABAM2	P
UniProtKB	A0A087WT04	PMF1-BGLAP	GO:0051301	cell division	9606	PMF1-BGLAP	P
UniProtKB	A0A087WT10	CENPS-CORT	GO:0051301	cell division	9606	CENPS-CORT	P
UniProtKB	A0A087WUN5	ANAPC16	GO:0051301	cell division	9606	ANAPC16	P
UniProtKB	A0A087WV86	BORA	GO:0051301	cell division	9606	BORA	P
UniProtKB	A0A087WVC9	BORA	GO:0051301	cell division	9606	BORA	P
UniProtKB	A0A087WVE4	SNX9	GO:0000281	mitotic cytokinesis	9606	SNX9	P
UniProtKB	A0A087WYY5	PPP1CC	GO:0051301	cell division	9606	PPP1CC	P
UniProtKB	A0A087WZR3	BRCC3	GO:0051301	cell division	9606	BRCC3	P
UniProtKB	A0A087WZW2	SNX9	GO:0000281	mitotic cytokinesis	9606	SNX9	P
UniProtKB	A0A087X2F3	APC	GO:0000281	mitotic cytokinesis	9606	APC	P
UniProtKB	A0A097PSJ3	A0A097PSJ3	GO:0051301	cell division	3702		P
UniProtKB	A0A0A0MPH2	si:dkey-30c15.10	GO:0000281	mitotic cytokinesis	7955	si:dkey-30c15.10,si:dkey-30c15.9	P
UniProtKB	A0A0A0MPH2	si:dkey-30c15.10	GO:0000915	actomyosin contractile ring assembly	7955	si:dkey-30c15.10,si:dkey-30c15.9	P
UniProtKB	A0A0A0MRV8	DCTN3	GO:0061640	cytoskeleton-dependent cytokinesis	9606	DCTN3	P
UniProtKB	A0A0A0MSI1	INSC	GO:0008356	asymmetric cell division	9606	INSC	P
UniProtKB	A0A0A0MSN0	SPC24	GO:0051301	cell division	9606	SPC24	P
UniProtKB	A0A0A0MSY3	AURKC	GO:0051301	cell division	9606	AURKC	P
UniProtKB	A0A0B4K6D0	wake	GO:0055059	asymmetric neuroblast division	7227	wake,CG17622,CG17623,CG42686,CG6954,Dmel\CG45058,ban,CG45058,Dmel_CG45058	P
UniProtKB	A0A0B4K6D0	wake	GO:0098722	asymmetric stem cell division	7227	wake,CG17622,CG17623,CG42686,CG6954,Dmel\CG45058,ban,CG45058,Dmel_CG45058	P
UniProtKB	A0A0B4K6K8	msi	GO:0042078	germ-line stem cell division	7227	msi,DMSIDNA,Dmel\CG5099,MSI,Msi,SIDNA,anon-EST:Liang-2.35,clone 2.35,dMSI,dMsi,CG5099,Dmel_CG5099	P
UniProtKB	A0A0B4K6W6	wake	GO:0055059	asymmetric neuroblast division	7227	wake,CG17622,CG17623,CG42686,CG6954,Dmel\CG45058,ban,CG45058,Dmel_CG45058	P
UniProtKB	A0A0B4K6W6	wake	GO:0098722	asymmetric stem cell division	7227	wake,CG17622,CG17623,CG42686,CG6954,Dmel\CG45058,ban,CG45058,Dmel_CG45058	P
UniProtKB	A0A0B4K7J3	sax	GO:0042078	germ-line stem cell division	7227	sax,Bkr43E,Brk43E,Dmel\CG1891,SAX,STK-B,Sa,Sax,CG1891,Dmel_CG1891	P
UniProtKB	A0A0B4K812	Lis-1	GO:0051301	cell division	7227	Lis-1,D-Lis1,DLIS-1,DLIS1,DLis-1,DLis1,Dlis-1,Dlis1,DmLIS1,Dmel\CG8440,LIS-1,Lis,Lis 1,Lis1,dLis1,l(2)k13209,l(2R)W8,lis-1,lis1	P
