Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3110	1.0	1.0	7	7	7	7	Q84MD8	Q21918	O76206	E7FE37	Q969G6	Q03778	O74866	Q84MD8	Q21918	O76206	E7FE37	Q969G6	Q03778	O74866	
KOG2467	1.0	1.0	16	16	7	7	O23254,Q9SVM4,Q9LM59,Q84WV0,Q9SZJ5,Q94C74,Q94JQ3	P50432	Q9W457	Q6NYR0	P34896,P34897	P37291,P37292	O13972,Q10104	O23254,Q9SVM4,Q9LM59,Q84WV0,Q9SZJ5,Q94C74,Q94JQ3	P50432	Q9W457	Q6NYR0	P34896,P34897	P37291,P37292	O13972,Q10104	
KOG4581	1.0	1.0	4	4	4	4	Q0WUA3		Q9V3R8	E7FB98	Q9Y5Z9			Q0WUA3		Q9V3R8	E7FB98	Q9Y5Z9			
KOG2586	1.0	1.0	9	9	7	7	Q9LTX3	Q20939	Q8INR5,Q9VHZ5,Q9W3G8	F1QQQ6	Q9NVS9	P38075	Q9UTQ1	Q9LTX3	Q20939	Q8INR5,Q9VHZ5,Q9W3G8	F1QQQ6	Q9NVS9	P38075	Q9UTQ1	
KOG3153	1.0	1.0	8	8	7	7	B9DGU7,F4IV16	P30636	Q8T4A5	F1RBJ9	Q9H3S4	P35202	P41888	B9DGU7,F4IV16	P30636	Q8T4A5	F1RBJ9	Q9H3S4	P35202	P41888	
KOG3994	1.0	1.0	5	5	4	4		Q9XWC9	Q9W375	Q6DHF6,B0UYB6	Q9H3L0				Q9XWC9	Q9W375	Q6DHF6,B0UYB6	Q9H3L0			
KOG4499	1.0	1.0	5	5	4	4			H8F4T3,Q76NR6	Q6TLF6	Q15493	P38235				H8F4T3,Q76NR6	Q6TLF6	Q15493	P38235		
KOG2599	0.92857	0.9	9	10	7	7	Q8W1X2	O01824	Q7KUC2,Q9VSW3	B8A4Q2	O00764	P39988,P53727	O14242,O74860	Q8W1X2	O01824	Q7KUC2	B8A4Q2	O00764	P39988,P53727	O14242,O74860	
KOG1324	0.71429	0.63636	7	11	5	7	Q05762,Q05763,Q9SIK4	Q93341	P17719	F1QRU7,A2BGQ1	Q86XF0,P00374	P07807	P36591		Q93341	P17719	F1QRU7,A2BGQ1	Q86XF0,P00374		P36591	
KOG4552	0.375	0.42857	3	7	3	4		Q23523,Q7Z144	Q9VS38	Q561X3,Q5RFU5	Q9NPJ6,Q9Y4U1				Q7Z144		Q5RFU5	Q9Y4U1			
KOG1285	0.33333	0.125	3	24	2	5	O65572,O49675,Q7XJM2,Q8VY26,O49505,Q9LRR7,Q9C6Z1,Q9LRM7,Q9M9F5	Q9TXT9,Q9U2E4,H2L060	Q9VFS2	Q6PBW5,A9C3R9,A9C3R8,Q1RLW1,A0A0R4IFG6,A2BGP6,F1QU45,A0A0R4IH96	Q9HAY6,Q9BYV7,Q16518					Q9VFS2		Q9HAY6,Q16518			
KOG0089	0.33333	0.27273	3	11	2	6	A2RVV7,Q9LHH7,O65269,O65271		Q04448	Q6GMK2,F1QXT9	Q9H903,P13995	Q02046	Q9P786					Q9H903,P13995		Q9P786	
KOG1562	0.28571	0.21429	3	14	2	7	Q9S7X6,Q9ZUB3,O48661,Q94BN2	B4E3X6	Q9VHA1,X2JGL7	F1RDD7,F1R3G8	P19623,P52788	Q12074,Q12455	Q09741						Q12074,Q12455	Q09741	
KOG0788	0.28571	0.2	2	10	2	7	Q96286,Q9S7T9,Q9LSU6,Q3E9D5	O02655	P91931	Q7ZVU7	P17707	P21182	Q9P7E3						P21182	Q9P7E3	
KOG0622	0.28571	0.15385	2	13	2	7	Q949X7,Q94A94	P41931,O01579	P40807,P40808	Q801V3,Q9DGJ4	O14977,Q96A70,P11926	P08432	Q9UQW9						P08432	Q9UQW9	
KOG2698	0.28571	0.25	2	8	2	7	Q9SFV7	Q19980	P48596	Q6IQV5,E7FGQ8	P30793	P51601	O13774						P51601	O13774	
KOG0159	0.27908	0.32353	11	34	3	4		Q09660,Q09372	Q9VE00,Q9VE01,Q9V8M2,Q9VVR9,Q9VGZ0,Q9V5L3,Q7KR10,P82712,Q9V6D6,Q9NGX9,Q9VUF8,Q9VGH1	A8WGA0,Q7ZVV1,A9JRV2,Q7SYJ6,F1QAE0,A0A0R4IBW0,A0A140LGN8,E9QJ06,F1Q7H1,E9QG08,B0UYB4,F1R1K0,E7F3G8	P15538,P19099,Q4G0S4,P05108,Q07973,Q02318,O15528					Q7KR10	F1QAE0,A0A0R4IBW0,A0A140LGN8,E9QJ06,F1Q7H1,E9QG08	P05108,Q07973,Q02318,O15528			
KOG1576	0.25	0.14286	1	7	1	4	O81884	Q20127	Q9VGF3,Q9VGF1,A0A6I8WFE8,Q9VGF2			Q04212		O81884							
KOG1348	0.25	0.125	1	8	1	4	P49047,Q39044,Q9LJX8,Q39119	G5EBF4		B8JHW0,F1QYK8	Q99538							Q99538			
KOG4255	0.25	0.33333	3	9	1	4		Q3LFN0,G4SDH4	Q9V9S9	B0S5Y3,Q6GMG6,E7F363	Q9NWF4,Q9HAB3,Q9NQ40							Q9NWF4,Q9HAB3,Q9NQ40			
KOG4230	0.25	0.25	3	12	2	6		Q21284,Q21285	O96553	Q5RIH2,F1QQ79,F1QXP5	P11586,Q6UB35	P07245,P09440	Q8WZJ7,O43007						P09440	Q8WZJ7,O43007	
KOG4003	0.25	0.4	2	5	1	4		Q9N426,Q7YTI0	Q9VDU7			P53184	Q9USS0		Q9N426,Q7YTI0						
KOG1359	0.2	0.2	1	5	1	5	Q8GW43	Q22768	Q9VTN9	F6P2R4	O75600			Q8GW43							
KOG1422	0.2	0.21053	4	19	1	5	Q9FWR4,Q9FRL8,Q8LE52,Q9LN39	Q8WQA4,O45405	Q9VY78	F1QTI1,Q7ZTT4,Q5U3P5,Q6P5J7,A0A0R4IRJ8,A0A286YBT4	O00299,O15247,O95833,Q9Y696,Q9NZA1,Q96NY7			Q9FWR4,Q9FRL8,Q8LE52,Q9LN39							
KOG2720	0.2	0.33333	2	6	1	5	Q8RWE8,Q9FLP9	Q5ZR76	Q9VSZ5	Q08CA1	Q6ZNW5			Q8RWE8,Q9FLP9							
KOG0406	0.2	0.04545	2	44	1	5	Q6NLB0,Q9M2W2,Q9LZ06,Q9ZW30,Q9ZW29,Q9ZW28,Q9ZW27,P46421,Q9ZW26,Q9ZW24,Q9SR36,Q9FUT0,Q9CA57,Q9CAS6,Q6NMS0,Q9FUS6,Q9FUT1,Q9LQ48,Q9XIF8,Q9FUS8,Q9FUS9,Q9ZRW8,Q8L7C9,F4IA73,Q8GYM1,Q9M9F1,Q9SHH6,Q9SHH7,Q9SHH8,Q9LZG7,Q9C8M3	P34345,P34277,O45352,D7SFI3,O17234	Q9VSL3,Q9VSL6,Q9VSL5,Q9VSL2	F1QBZ6,F1QN72	P78417,Q9H4Y5							P78417,Q9H4Y5			
KOG1177	0.2	0.14286	1	7	1	5	Q8VYJ1	O18693,Q9TZI7,Q9UAV8	Q9VMR6	Q0P4F7	Q96CM8			Q8VYJ1							
KOG1573	0.2	0.44444	4	9	1	5	Q8L799,O82200,Q8H1S0,Q9FJU4	Q6DNF3,Q65CM5	Q9VTU9	Q4V8T0	Q9UGB7			Q8L799,O82200,Q8H1S0,Q9FJU4							
KOG4313	0.2	0.16667	1	6	1	5	Q8VXZ0,P0C026		Q7PLS1	Q1LYN2		P47173	P41888							P41888	
KOG3810	0.1875	0.2	3	15	1	4		Q17766,O45166,Q22931,A7LPD9	Q9VGV6,Q9VK64,Q9VGV5	E7F2A7,F1R258,E7F6V3,E7F340	Q53S99,P41440,O60779,Q9BZV2							P41440,O60779,Q9BZV2			
KOG1536	0.16667	0.14286	1	7	1	6	Q9SL92,F4I4W2	Q9BI98	Q9VNC3		P50747	P48445	O14353					P50747			
KOG3754	0.16667	0.16667	1	6	1	6		Q20117	Q9W3K5	Q6NV35	P48506	P32477	Q09768					P48506			
KOG1499	0.14286	0.03571	1	28	1	7	Q9MAT5,Q9SU94,O82210,Q0WVD6,Q08A71	Q9U2X0,O02325	Q9VQX9,Q9VFP8,Q9VFB3,Q9VGW7,Q8SX32,X2JB47,Q8IQN1,Q9VFP9	Q6NWG4,Q5RGQ2,B0V0W5,F1QDD1,F1R3J9	Q99873,P55345,O60678,Q96LA8,Q9NR22	P38074	Q9URX7,O13648						P38074		
KOG0764	0.14286	0.07143	1	14	1	7	Q9C9R4,Q7XA87,O22261,F4JP07	Q21084	A1Z7S4	Q1LVL5,Q7ZUN1	Q9H2D1	P40464,P39953,P40556	O13660,Q9UTD6					Q9H2D1			
KOG2525	0.14286	0.06667	1	15	1	7	F4JYE9,F4K2A1,F4J2K2,Q8W035	Q09509	Q9VQW0,Q9VYL1,A0A023GPK8	F1Q7N0	Q05932	P36001,Q12676,Q08645	Q9UTD0,O74742					Q05932			
KOG0029	0.14286	0.03571	1	28	1	7	Q9CAE3,Q8VXV7,Q9LID0,F4JLS1,Q9FNA2,Q9SKX5,Q9LYT1,Q8H191,Q07356,Q38893	Q21988,Q9XWP6,Q22343,Q9XXU5	Q9VW97,Q9VCA1	Q6NSN2,A0A0R4IEI2,F1QRA1,F6NIA2	P21397,P27338,O60341,Q8NB78,Q96RQ9	P50264	Q9Y802,Q10135						P50264		
KOG1120	0.14286	0.11111	1	9	1	7	Q8LBM4,Q8L8C0,Q9XIK3	A5HWB2	Q8T3X9	Q4QRC6	Q9BUE6	Q07821	P78859						Q07821		
KOG1119	0.14286	0.125	1	8	1	7	Q8LCY2,Q8GW20	Q9XVZ9	Q9VC65	F1RBD9	Q86U28	Q12425	O43045						Q12425		
KOG1800	0.14286	0.14286	1	7	1	7	Q8W3L1	Q9U1X0	Q9V3T9	E7FB58	P22570	P48360	O59710	Q8W3L1							
KOG3189	0.14286	0.11111	1	9	1	7	O80840	Q9XUE6	Q9VTZ6	Q7ZTZ3,E7F5T5	Q92871,O15305	P07283	Q9UTJ2	O80840							
KOG2728	0.14286	0.125	1	8	1	7	Q8GXR5,Q9LZM3	Q9BL36	Q7KN99	F1QLS7	Q9HAB8	P40506	Q9USK7							Q9USK7	
KOG2585	0.14286	0.06667	1	15	1	7	Q9LTX3	Q9XW15	Q9VVI2,Q9W2Y3	Q502M5,Q6DHK1,Q1LVI2	Q96F86,Q8NCW5,A6XGL0,E7ENQ6	P39998,P40165	O94752,O13725	Q9LTX3							
KOG3075	0.14286	0.1	1	10	1	7	Q9C998,Q9ZU38,Q9S726,Q9FI13	P41994	Q8MLS2	B8JI15	P49247	Q12189	Q9UTL3						Q12189		
KOG2790	0.14286	0.125	1	8	1	7	Q96255,Q9SHP0	P91856	Q9VAN0	Q803I7	Q9Y617	P33330	Q10349					Q9Y617			
KOG3157	0.14286	0.125	1	8	1	7	Q944L8,F4JVS4	P52057	Q9VA97	B1H1M3	O94903	P38197	Q9P6Q1							Q9P6Q1	
KOG2644	0.14286	0.11111	1	9	1	7	Q9LZE4	Q22017	Q9VYI5,Q9VJY1	Q68EH8	Q8NFF5	P38913,Q03219	O74841					Q8NFF5			
KOG0945	0.14286	0.11111	1	9	1	7	Q8VYK1,F4IRA7	Q22856,Q22171	Q8SXB3	F1RCJ0	Q9NRN7	P50113	Q10474					Q9NRN7			
