Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0890	1.0	1.0	6	6	6	6	1	1	1	1	1	1	0	0	1	1	1	1	1	1	
KOG2696	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2327	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2326	1.0	1.0	6	6	6	6	1	1	1	1	0	0	1	1	1	1	1	1	1	1	
KOG2310	1.0	1.0	6	6	6	6	1	1	1	1	1	1	0	0	1	1	1	1	1	1	
KOG4757	1.0	1.0	6	6	4	4	1	3	0	0	0	0	1	1	1	1	0	0	1	1	
KOG0962	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1005	1.0	1.0	6	6	6	6	1	1	1	1	0	0	1	1	1	1	1	1	1	1	
KOG4066	1.0	1.0	6	6	6	6	1	1	1	1	0	0	1	1	1	1	1	1	1	1	
KOG3999	1.0	1.0	7	7	6	6	1	1	1	1	1	1	1	1	1	2	0	0	1	1	
KOG0987	0.90714	0.8	12	15	7	7	1	3	1	3	1	1	1	1	1	1	1	2	1	1	
KOG4346	0.85714	0.85714	6	7	6	7	1	1	1	1	0	0	1	1	1	1	1	1	1	1	
KOG1564	0.83333	0.83333	5	6	5	6	1	1	0	0	1	1	1	1	1	1	1	1	0	0	
KOG1361	0.82313	0.68421	13	19	7	7	1	3	1	1	1	1	1	3	1	3	1	1	1	1	
KOG0892	0.7619	0.66667	6	9	6	7	0	0	1	1	1	1	1	1	1	1	1	1	1	1	
ENOG502QQ7Y	0.75	0.75	3	4	3	4	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG3924	0.6	0.3	3	10	3	5	0	0	0	0	1	1	0	0	1	1	1	1	0	0	
KOG0851	0.59694	0.46154	12	26	7	7	1	6	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1132	0.58333	0.5	6	12	5	5	1	1	1	2	1	1	1	1	1	1	0	0	0	0	
KOG0351	0.57143	0.5	10	20	6	7	1	1	1	1	0	0	1	3	1	3	1	1	1	1	
KOG1805	0.42857	0.42857	3	7	3	7	0	0	0	0	0	0	0	0	1	1	1	1	1	1	
KOG4141	0.375	0.5	3	6	2	4	0	0	0	0	0	0	0	0	0	0	1	2	1	1	
KOG1433	0.36565	0.28571	6	21	6	7	1	1	0	0	1	1	1	1	1	1	1	1	1	1	
KOG2518	0.35714	0.3	3	10	3	7	0	0	0	0	0	0	0	0	1	1	1	1	1	1	
KOG3108	0.35714	0.35714	5	14	4	7	1	1	0	0	0	0	1	1	1	2	1	1	0	0	
KOG0388	0.33333	0.28571	2	7	2	6	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG4595	0.33333	0.33333	2	6	2	6	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG3194	0.33333	0.33333	2	6	2	6	0	0	1	1	0	0	0	0	0	0	0	0	1	1	
KOG0966	0.28571	0.28571	2	7	2	7	1	1	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3167	0.28571	0.28571	2	7	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG3262	0.28571	0.25	2	8	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG3503	0.28571	0.28571	2	7	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG1636	0.28571	0.22222	2	9	2	7	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG4751	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4373	0.25	0.11765	2	17	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0655	0.25	0.33333	2	6	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG4003	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG2162	0.21429	0.125	2	16	2	7	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG2684	0.20833	0.33333	4	12	2	6	0	0	0	0	0	0	0	0	0	0	1	3	1	1	
KOG2875	0.2	0.2	1	5	1	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG3186	0.2	0.2	1	5	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0919	0.2	0.2	1	5	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2293	0.2	0.14286	1	7	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4121	0.2	0.16667	1	6	1	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG1041	0.16667	0.02326	1	43	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG0681	0.16667	0.16667	1	6	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0797	0.16667	0.16667	1	6	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2167	0.16667	0.1	1	10	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG0019	0.16667	0.15	3	20	2	7	0	0	0	0	0	0	0	0	1	2	1	1	0	0	
KOG2928	0.16667	0.16667	1	6	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG2919	0.16667	0.16667	1	6	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2810	0.16667	0.125	1	8	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG4148	0.16667	0.16667	1	6	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG4109	0.16667	0.14286	1	7	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG3886	0.16667	0.1	1	10	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
