Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1387	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2516	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2762	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2575	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2576	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2515	1.0	1.0	8	8	7	7	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
KOG1021	1.0	1.0	47	47	5	5	1	40	1	1	1	1	1	3	1	2	0	0	0	0	
KOG2288	1.0	1.0	18	18	5	5	1	14	1	1	1	1	1	1	1	1	0	0	0	0	
KOG1746	1.0	1.0	8	8	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2978	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG3488	1.0	1.0	4	4	4	4	1	1	0	0	0	0	1	1	1	1	0	0	1	1	
KOG2619	1.0	1.0	35	35	5	5	1	3	1	6	1	4	1	14	1	8	0	0	0	0	
KOG1022	1.0	1.0	7	7	4	4	1	2	0	0	1	1	1	2	1	2	0	0	0	0	
KOG3146	1.0	1.0	7	7	5	5	1	3	0	0	0	0	1	1	1	1	1	1	1	1	
KOG2791	1.0	1.0	6	6	5	5	1	1	1	1	1	1	1	2	1	1	0	0	0	0	
KOG2603	1.0	1.0	11	11	7	7	1	2	1	1	1	1	1	2	1	2	1	2	1	1	
KOG2754	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG3189	1.0	1.0	9	9	7	7	1	1	1	1	1	1	1	2	1	2	1	1	1	1	
KOG1640	1.0	1.0	9	9	7	7	1	3	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2447	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2292	1.0	1.0	11	11	7	7	1	2	1	1	1	2	1	2	1	2	1	1	1	1	
KOG2941	1.0	1.0	9	9	7	7	1	1	1	1	1	1	1	1	1	3	1	1	1	1	
KOG1879	1.0	1.0	10	10	7	7	1	1	1	2	1	1	1	2	1	2	1	1	1	1	
KOG3339	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG3356	1.0	1.0	5	5	4	4	1	2	0	0	1	1	1	1	1	1	0	0	0	0	
KOG3491	1.0	1.0	10	10	5	5	1	1	1	2	1	1	1	4	1	2	0	0	0	0	
KOG2864	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG4452	1.0	1.0	5	5	5	5	1	1	1	1	1	1	1	1	1	1	0	0	0	0	
KOG3916	1.0	1.0	16	16	4	4	0	0	1	2	1	2	1	6	1	6	0	0	0	0	
KOG4841	1.0	1.0	5	5	5	5	0	0	1	1	1	1	1	1	1	1	0	0	1	1	
KOG4587	1.0	1.0	8	8	4	4	0	0	1	1	1	1	1	2	1	4	0	0	0	0	
KOG2264	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG1442	1.0	1.0	6	6	5	5	0	0	1	2	1	1	1	1	1	1	0	0	1	1	
KOG3737	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG3849	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
ENOG502QPS6	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG3917	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG3359	1.0	1.0	16	16	5	5	0	0	0	0	1	2	1	2	1	2	1	7	1	3	
KOG2692	0.9875	0.97959	48	49	4	4	1	3	0	0	1	1	1	25	1	19	0	0	0	0	
KOG3736	0.98529	0.98077	51	52	4	4	0	0	1	7	1	11	1	16	1	17	0	0	0	0	
KOG2287	0.98148	0.97143	68	70	6	6	1	7	1	16	1	8	1	22	1	14	0	0	1	1	
KOG1413	0.93333	0.875	7	8	5	5	1	1	1	2	1	1	1	2	1	1	0	0	0	0	
KOG2642	0.92857	0.88889	8	9	7	7	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
KOG2161	0.92857	0.88889	8	9	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2291	0.92857	0.88889	8	9	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2788	0.92857	0.88889	8	9	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
KOG3738	0.91667	0.88889	8	9	4	4	0	0	1	1	1	2	1	3	1	2	0	0	0	0	
KOG1322	0.90476	0.6	9	15	7	7	1	3	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2818	0.90476	0.77778	7	9	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1268	0.89286	0.85714	12	14	7	7	1	1	1	2	1	1	1	2	1	2	1	3	1	1	
KOG4615	0.875	0.8	4	5	4	4	1	1	0	0	1	1	1	1	1	1	0	0	0	0	
KOG3705	0.875	0.8	4	5	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG0853	0.86667	0.36364	8	22	7	7	1	1	1	2	1	1	1	1	1	1	1	1	1	1	
KOG3349	0.85714	0.85714	6	7	6	7	1	1	1	1	1	1	1	1	0	0	1	1	1	1	
KOG4626	0.83333	0.77778	7	9	5	5	1	2	1	1	1	1	1	2	1	1	0	0	0	0	
KOG4698	0.825	0.5	7	14	5	5	1	1	1	1	1	1	1	2	1	2	0	0	0	0	
KOG2977	0.78571	0.7	7	10	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2458	0.75	0.47059	8	17	3	4	0	0	0	0	1	2	1	3	1	3	0	0	0	0	
KOG1476	0.72143	0.71429	15	21	4	5	0	0	1	6	1	3	1	3	1	3	0	0	0	0	
KOG3765	0.70635	0.65517	19	29	4	4	0	0	1	1	1	6	1	6	1	6	0	0	0	0	
KOG2246	0.70619	0.62222	28	45	4	5	0	0	1	9	1	11	1	5	1	3	0	0	0	0	
KOG2204	0.66667	0.66667	8	12	5	6	1	2	1	1	1	1	0	0	1	3	1	1	0	0	
KOG1602	0.57143	0.8125	13	16	4	7	1	9	0	0	0	0	0	0	1	1	1	2	1	1	
KOG2468	0.57143	0.57143	4	7	4	7	1	1	0	0	0	0	0	0	1	1	1	1	1	1	
KOG2431	0.57143	0.44444	4	9	4	7	1	1	0	0	0	0	0	0	1	1	1	1	1	1	
KOG1958	0.5	0.44444	4	9	3	5	1	1	0	0	1	1	0	0	1	2	0	0	0	0	
KOG3698	0.5	0.33333	2	6	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG1385	0.35714	0.27273	3	11	3	7	0	0	0	0	0	0	0	0	1	1	1	1	1	1	
KOG1971	0.35	0.23529	4	17	2	5	0	0	1	1	0	0	0	0	1	3	0	0	0	0	
KOG1386	0.33333	0.09091	2	22	2	6	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG2881	0.28571	0.16667	2	12	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG2429	0.28571	0.27273	3	11	2	7	1	2	0	0	0	0	0	0	0	0	1	1	0	0	
KOG2757	0.28571	0.22222	2	9	2	7	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG4182	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0428	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4417	0.25	0.25	1	4	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3593	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4571	0.25	0.1	1	10	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2430	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1580	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
ENOG502QRXC	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4432	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1124	0.20169	0.2069	18	87	4	7	0	0	1	2	1	4	1	7	1	5	0	0	0	0	
KOG3358	0.2	0.28571	2	7	1	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	
KOG4386	0.2	0.2	1	5	1	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG1950	0.19048	0.12903	4	31	2	7	0	0	0	0	0	0	0	0	0	0	1	1	1	3	
KOG0799	0.17143	0.13043	6	46	2	5	0	0	0	0	0	0	1	1	1	5	0	0	0	0	
KOG2958	0.16667	0.14286	1	7	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG2541	0.16667	0.05263	1	19	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG1460	0.16667	0.125	1	8	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG0588	0.16667	0.08333	1	12	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3983	0.16667	0.11111	1	9	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG2537	0.14286	0.125	1	8	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1371	0.14286	0.08696	2	23	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	2	
KOG2604	0.14286	0.14286	1	7	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3893	0.14286	0.14286	1	7	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG2397	0.14286	0.09091	1	11	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG1066	0.14286	0.08333	1	12	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG1443	0.14286	0.14286	1	7	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2890	0.14286	0.14286	1	7	1	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2647	0.14286	0.14286	1	7	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG3211	0.1	0.1	1	10	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2736	0.1	0.1	1	10	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
