Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0852	1.0	1.0	20	20	7	7	Q96291,Q9C5R8	A0A0K3AUJ9,Q21824	Q9V3P0,Q9V3Q4,Q9VUM4,Q9VEJ0	Q6DGJ6,A8E7G6,A2AWE1,F1QSP8	Q06830,P32119,P30048,Q13162	P34760,Q04120	O42666,O74887	Q96291,Q9C5R8	A0A0K3AUJ9,Q21824	Q9V3P0,Q9V3Q4,Q9VUM4,Q9VEJ0	Q6DGJ6,A8E7G6,A2AWE1,F1QSP8	Q06830,P32119,P30048,Q13162	P34760,Q04120	O42666,O74887	
KOG0047	1.0	1.0	13	13	7	7	Q96528,P25819,Q42547	Q27487,O61235,Q8MYL7	P17336,Q9VLI6	Q9PT92	P04040	P15202,P06115	P55306	Q96528,P25819,Q42547	Q27487,O61235,Q8MYL7	P17336,Q9VLI6	Q9PT92	P04040	P15202,P06115	P55306	
KOG4656	1.0	1.0	5	5	5	5	Q9LD47		E1JH26	F1QCS3	O14618	P40202		Q9LD47		E1JH26	F1QCS3	O14618	P40202		
KOG1651	1.0	1.0	38	38	7	7	P52032,O04922,O22850,Q8L910,Q9LYB4,O48646,Q9SZ54,Q8LBU2	O02621,O62327,Q95003,Q9N5S2,Q93204,A8WFK6,H2KYJ6,Q9N2X2	Q4V6H2,Q8IRD3	Q7ZV14,Q66IE1,F1QTD7,Q503Y1,F6NYT7,F1R5F7,F6NSX3,F8W4K8	P07203,P18283,P22352,P36969,O75715,P59796,Q96SL4,Q8TED1	P36014,P38143,P40581	O59858	P52032,O04922,O22850,Q8L910,Q9LYB4,O48646,Q9SZ54,Q8LBU2	O02621,O62327,Q95003,Q9N5S2,Q93204,A8WFK6,H2KYJ6,Q9N2X2	Q4V6H2,Q8IRD3	Q7ZV14,Q66IE1,F1QTD7,Q503Y1,F6NYT7,F1R5F7,F6NSX3,F8W4K8	P07203,P18283,P22352,P36969,O75715,P59796,Q96SL4,Q8TED1	P36014,P38143,P40581	O59858	
KOG0405	1.0	1.0	7	7	6	6	P48641,P42770	Q93379		E7FGA5	P00390	P41921	P78965	P48641,P42770	Q93379		E7FGA5	P00390	P41921	P78965	
KOG0541	1.0	1.0	11	11	6	6	Q7G959,Q9XEX2,Q9SRZ4,O22711,Q949U7,Q9M7T0		Q960M4	F1QCE3	P30044	P38013	O14313	Q7G959,Q9XEX2,Q9SRZ4,O22711,Q949U7,Q9M7T0		Q960M4	F1QCE3	P30044	P38013	O14313	
KOG0854	1.0	1.0	9	9	6	6	O04005	Q8MXT1	A1Z893,A1Z892,Q7JX87,Q9VQI7	Q6PBK9	P30041	P34227		O04005	Q8MXT1	A1Z893,A1Z892,Q7JX87,Q9VQI7	Q6PBK9	P30041	P34227		
KOG3286	1.0	1.0	9	9	5	5	Q9STZ2,Q8W1E5	Q9U3N5,Q19892	Q9VMV6	Q502K9,Q802F2,Q6PHY8	P62341			Q9STZ2,Q8W1E5	Q9U3N5,Q19892	Q9VMV6	Q502K9,Q802F2,Q6PHY8	P62341			
KOG3101	1.0	1.0	6	6	6	6	Q8LAS8	G5EF86	Q7KSB5	Q567K2	P10768	P40363		Q8LAS8	G5EF86	Q7KSB5	Q567K2	P10768	P40363		
KOG3388	1.0	1.0	6	6	6	6	Q8GY89		Q9VX10	E7FBQ8	Q9BYN0	P36077	Q9URV9	Q8GY89		Q9VX10	E7FBQ8	Q9BYN0	P36077	Q9URV9	
KOG3425	1.0	1.0	7	7	6	6	Q9FMN4	Q9BL27	Q9VMQ9,Q9U1K7	Q6DBT3	Q9BRA2		Q9P7L1	Q9FMN4	Q9BL27	Q9VMQ9,Q9U1K7	Q6DBT3	Q9BRA2		Q9P7L1	
KOG4716	1.0	1.0	9	9	4	4		Q17745,P30635	P91938,Q9VNT5	Q7T2C8,F1QQ60,F1Q6Z6	Q16881,Q9NNW7				Q17745,P30635	P91938,Q9VNT5	Q7T2C8,F1QQ60,F1Q6Z6	Q16881,Q9NNW7			
KOG0406	0.98065	0.93182	41	44	5	5	Q6NLB0,Q9M2W2,Q9LZ06,Q9ZW30,Q9ZW29,Q9ZW28,Q9ZW27,P46421,Q9ZW26,Q9ZW24,Q9SR36,Q9FUT0,Q9CA57,Q9CAS6,Q6NMS0,Q9FUS6,Q9FUT1,Q9LQ48,Q9XIF8,Q9FUS8,Q9FUS9,Q9ZRW8,Q8L7C9,F4IA73,Q8GYM1,Q9M9F1,Q9SHH6,Q9SHH7,Q9SHH8,Q9LZG7,Q9C8M3	P34345,P34277,O45352,D7SFI3,O17234	Q9VSL3,Q9VSL6,Q9VSL5,Q9VSL2	F1QBZ6,F1QN72	P78417,Q9H4Y5			Q9ZW30,Q9ZW29,Q9ZW28,Q9ZW27,P46421,Q9ZW26,Q9ZW24,Q9SR36,Q9FUT0,Q9CA57,Q9CAS6,Q6NMS0,Q9FUS6,Q9FUT1,Q9LQ48,Q9XIF8,Q9FUS8,Q9FUS9,Q9ZRW8,Q8L7C9,F4IA73,Q8GYM1,Q9M9F1,Q9SHH6,Q9SHH7,Q9SHH8,Q9LZG7,Q9C8M3	P34345,P34277,O45352,D7SFI3,O17234	Q9VSL3,Q9VSL6,Q9VSL5,Q9VSL2	F1QBZ6,F1QN72	P78417,Q9H4Y5			
KOG0876	0.97619	0.94118	16	17	7	7	P21276,Q9LU64,Q9FMX0,O81235,Q9LYK8,F4JHF1	P31161,P41977	Q00637	Q6P980	P04179	P10662,P47141,P00447	O42919,O74379,Q9UQX0	P21276,Q9LU64,Q9FMX0,O81235,Q9LYK8	P31161,P41977	Q00637	Q6P980	P04179	P10662,P47141,P00447	O42919,O74379,Q9UQX0	
KOG0441	0.96429	0.94444	17	18	7	7	P24704,O78310,Q9FK60	P34697,P34461,P90956,Q27538	P61851,Q7JR71,Q9VBK8	O73872,E9QIM2,F1R0Y7	P00441,P08294	P00445	Q10357,P28758	P24704,O78310,Q9FK60	P34697,P34461,Q27538	P61851,Q7JR71,Q9VBK8	O73872,E9QIM2,F1R0Y7	P00441,P08294	P00445	Q10357,P28758	
KOG1347	0.95152	0.79487	62	78	5	5	O82775,Q8VY98,Q8VYL8,F4HZH9,Q8L731,Q94AL1,Q9C994,F4IHU9,Q9FHB6,Q9C9U1,Q9LUH3,Q9LUH2,Q9SIA5,F4HPH2,Q8W488,F4HPH1,Q8RXK1,F4J158,Q8L616,Q1PDX9,Q9FKQ1,Q9FNC1,Q38956,Q8GXM8,Q9LS19,Q9LPV4,F4I4Q3,Q9SX83,F4JH46,F4JTB3,Q9SAB0,O80695,F4JKB9,Q940N9,Q9SIA4,Q9LVD9,Q9LYT3,Q9SYD6,Q9SFB0,Q84K71,Q9SVE7,Q8W4G3,Q945F0,Q9SLV0,O82752,Q9SIA3,Q9FJ87,Q9SZE2,Q4PSF4,Q9ZVH5,Q9LE20,Q9FH21,O49660,Q9SIA1,Q8RWF5,Q1PFG9,F4HQ05,Q9C9M8,Q66GI4,Q680B9,F4JKB6,Q8L7T9,Q9FKK3,Q8S8A9,Q9FLX2,B3H641			A1L1P9,U3Q0C3,F1QKP0,E7FEQ7,X1WEU3	Q96FL8,Q86VL8	P38767,Q05497	Q10085,Q9USK3,Q9UT92	Q8VYL8,F4HZH9,Q8L731,Q94AL1,Q9C994,F4IHU9,Q9FHB6,Q9C9U1,Q9LUH3,Q9LUH2,Q9SIA5,F4HPH2,Q8W488,F4HPH1,Q8RXK1,F4J158,Q8L616,Q1PDX9,Q9FKQ1,Q9FNC1,Q38956,Q8GXM8,Q9LS19,Q9LPV4,F4I4Q3,Q9SX83,F4JH46,F4JTB3,Q9SAB0,O80695,F4JKB9,Q940N9,Q9SIA4,Q9LVD9,Q9LYT3,Q9SLV0,O82752,Q9SIA3,Q9FJ87,Q9SZE2,Q4PSF4,Q9ZVH5,Q9LE20,Q9FH21,O49660,Q9SIA1,Q8RWF5,Q1PFG9,F4HQ05,Q9C9M8			A1L1P9,U3Q0C3,F1QKP0,E7FEQ7,X1WEU3	Q96FL8,Q86VL8	P38767,Q05497	Q10085,Q9USK3,Q9UT92	
