Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0057	1.0	1.0	9	9	7	7	1	3	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1397	1.0	1.0	12	12	4	4	1	6	0	0	0	0	1	2	0	0	1	2	1	2	
KOG0202	1.0	1.0	26	26	7	7	1	4	1	2	1	2	1	7	1	5	1	4	1	2	
KOG3413	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2332	1.0	1.0	25	25	5	5	1	5	1	2	1	3	1	11	1	4	0	0	0	0	
KOG2881	1.0	1.0	12	12	7	7	1	5	1	1	1	1	1	1	1	1	1	1	1	2	
KOG2966	1.0	1.0	11	11	5	5	1	6	1	1	1	1	1	1	1	2	0	0	0	0	
KOG0209	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2357	1.0	1.0	8	8	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
KOG3312	1.0	1.0	6	6	5	5	1	2	1	1	1	1	1	1	1	1	0	0	0	0	
KOG1483	1.0	1.0	12	12	6	6	0	0	1	1	1	2	1	4	1	2	1	2	1	1	
KOG4013	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG3533	1.0	1.0	9	9	4	4	0	0	1	1	1	1	1	4	1	3	0	0	0	0	
KOG4403	1.0	1.0	8	8	4	4	0	0	1	1	1	1	1	4	1	2	0	0	0	0	
KOG4368	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG3676	1.0	1.0	16	16	4	4	0	0	1	5	1	2	1	3	1	6	0	0	0	0	
KOG0203	1.0	1.0	23	23	4	4	0	0	1	5	1	3	1	9	1	6	0	0	0	0	
KOG1288	1.0	1.0	7	7	6	6	0	0	1	1	1	1	1	2	1	1	1	1	1	1	
KOG2243	1.0	1.0	10	10	4	4	0	0	1	1	1	1	1	5	1	3	0	0	0	0	
KOG2694	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
