Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1706	1.0	1.0	6	6	6	6	Q9SZX3		O97069	Q66I24	P00966	P22768	O94354	Q9SZX3		O97069	Q66I24	P00966	P22768	O94354	
KOG1324	1.0	1.0	11	11	7	7	Q05762,Q05763,Q9SIK4	Q93341	P17719	F1QRU7,A2BGQ1	Q86XF0,P00374	P07807	P36591	Q05762,Q05763,Q9SIK4	Q93341	P17719	F1QRU7,A2BGQ1	Q86XF0,P00374	P07807	P36591	
KOG0814	1.0	1.0	5	5	5	5	Q9C8L4	O17636	Q86PD3	F1RBN6	O95571			Q9C8L4	O17636	Q86PD3	F1RBN6	O95571			
KOG0089	1.0	1.0	11	11	6	6	A2RVV7,Q9LHH7,O65269,O65271		Q04448	Q6GMK2,F1QXT9	Q9H903,P13995	Q02046	Q9P786	A2RVV7,Q9LHH7,O65269,O65271		Q04448	Q6GMK2,F1QXT9	Q9H903,P13995	Q02046	Q9P786	
KOG2698	1.0	1.0	8	8	7	7	Q9SFV7	Q19980	P48596	Q6IQV5,E7FGQ8	P30793	P51601	O13774	Q9SFV7	Q19980	P48596	Q6IQV5,E7FGQ8	P30793	P51601	O13774	
KOG3182	1.0	1.0	12	12	7	7	Q8GY54,Q84MC1,Q84QC1	Q9GZE8	Q9VYK7,Q9VCI9	Q5SPB6,Q4KMJ1	Q9BUX1,Q8WUX2	P32656	P87305	Q8GY54,Q84MC1,Q84QC1	Q9GZE8	Q9VYK7,Q9VCI9	Q5SPB6,Q4KMJ1	Q9BUX1,Q8WUX2	P32656	P87305	
KOG1559	1.0	1.0	9	9	4	4	Q9SYL6,O65355,Q9ZV85		Q9VV00,Q8IQM9	Q6NY42,A0A0G2KJW7,A0A0R4IV62	Q92820			Q9SYL6,O65355,Q9ZV85		Q9VV00,Q8IQM9	Q6NY42,A0A0G2KJW7,A0A0R4IV62	Q92820			
KOG2467	1.0	1.0	16	16	7	7	O23254,Q9SVM4,Q9LM59,Q84WV0,Q9SZJ5,Q94C74,Q94JQ3	P50432	Q9W457	Q6NYR0	P34896,P34897	P37291,P37292	O13972,Q10104	O23254,Q9SVM4,Q9LM59,Q84WV0,Q9SZJ5,Q94C74,Q94JQ3	P50432	Q9W457	Q6NYR0	P34896,P34897	P37291,P37292	O13972,Q10104	
KOG0021	1.0	1.0	7	7	7	7	P46416	Q21549	Q86B44	F1RC64	P48637	Q08220	P35669	P46416	Q21549	Q86B44	F1RC64	P48637	Q08220	P35669	
KOG0405	1.0	1.0	7	7	6	6	P48641,P42770	Q93379		E7FGA5	P00390	P41921	P78965	P48641,P42770	Q93379		E7FGA5	P00390	P41921	P78965	
KOG0406	1.0	1.0	44	44	5	5	Q6NLB0,Q9M2W2,Q9LZ06,Q9ZW30,Q9ZW29,Q9ZW28,Q9ZW27,P46421,Q9ZW26,Q9ZW24,Q9SR36,Q9FUT0,Q9CA57,Q9CAS6,Q6NMS0,Q9FUS6,Q9FUT1,Q9LQ48,Q9XIF8,Q9FUS8,Q9FUS9,Q9ZRW8,Q8L7C9,F4IA73,Q8GYM1,Q9M9F1,Q9SHH6,Q9SHH7,Q9SHH8,Q9LZG7,Q9C8M3	P34345,P34277,O45352,D7SFI3,O17234	Q9VSL3,Q9VSL6,Q9VSL5,Q9VSL2	F1QBZ6,F1QN72	P78417,Q9H4Y5			Q6NLB0,Q9M2W2,Q9LZ06,Q9ZW30,Q9ZW29,Q9ZW28,Q9ZW27,P46421,Q9ZW26,Q9ZW24,Q9SR36,Q9FUT0,Q9CA57,Q9CAS6,Q6NMS0,Q9FUS6,Q9FUT1,Q9LQ48,Q9XIF8,Q9FUS8,Q9FUS9,Q9ZRW8,Q8L7C9,F4IA73,Q8GYM1,Q9M9F1,Q9SHH6,Q9SHH7,Q9SHH8,Q9LZG7,Q9C8M3	P34345,P34277,O45352,D7SFI3,O17234	Q9VSL3,Q9VSL6,Q9VSL5,Q9VSL2	F1QBZ6,F1QN72	P78417,Q9H4Y5			
KOG0868	1.0	1.0	9	9	5	5	Q9ZVQ3,Q9ZVQ4	Q18938,Q9N4S0,Q9N4H6	Q9VHD3,Q9VHD2	X1WD04	O43708			Q9ZVQ3,Q9ZVQ4	Q18938,Q9N4S0,Q9N4H6	Q9VHD3,Q9VHD2	X1WD04	O43708			
