Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1706	1.0	1.0	6	6	6	6	Q9SZX3		O97069	Q66I24	P00966	P22768	O94354	Q9SZX3		O97069	Q66I24	P00966	P22768	O94354	
KOG2965	1.0	1.0	9	9	6	6		A0A1X7RC97	O76895	Q6PH54,E7F8R4	P05089,P78540	P00812	P37818,Q10066		A0A1X7RC97	O76895	Q6PH54,E7F8R4	P05089,P78540	P00812	P37818,Q10066	
KOG1504	0.6	0.6	3	5	3	5	O50039			E9QHD9	P00480	P05150	P31317				E9QHD9	P00480		P31317	
KOG2436	0.4	0.2	2	10	2	5	Q9SCL7,Q84JF4,B5X4Z4,Q3EBW2			E7FCP8	Q8N159	Q01217,P40360	P31318,O94330				E7FCP8	Q8N159			
KOG2964	0.33333	0.42857	3	7	2	4	P46637,Q9ZPF5			F1QJZ3	Q9BSE5		Q10088,O42887,Q9C0Y9	P46637,Q9ZPF5						O42887	
KOG1316	0.33333	0.5	4	8	2	6	Q9LEU8		Q9VLG9	F1RA91	P04424,H7C0S8	P04076	P40369,P50514					P04424,H7C0S8		P40369,P50514	
KOG1599	0.25	0.25	1	4	1	4	O04420		P16163	Q6DG85			O74409							O74409	
KOG0763	0.25	0.33333	2	6	1	4		Q10050	Q7KVQ8	F1RBQ6,A2BEN9	Q9Y619,Q9BXI2							Q9Y619,Q9BXI2			
KOG0370	0.19048	0.23529	4	17	3	7	Q9LVW7,Q42601,P49077	Q18990	P05990	A2BGS3,A0A0R4IPA8,U3JAV8	P31327,P27708,Q8NCL8	P07258,P03965,P07259	O60060,O94313,Q09794				A0A0R4IPA8	P31327		O60060,O94313	
KOG0238	0.16667	0.1	1	10	1	6	O04983,Q42523	Q19842,O45430	Q9V9T5	A0A0R4IH35,F1QPL7	Q96RQ3,P05165	P32528							P32528		
