Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1019	1.0	1.0	8	8	5	5	Q6A331,Q6A333,Q6A332	P30630	Q9VZW3,Q9W542	Q5RHQ8	Q5TKA1			Q6A331,Q6A333,Q6A332	P30630	Q9VZW3,Q9W542	Q5RHQ8	Q5TKA1			
KOG0822	1.0	1.0	7	7	7	7	Q8GWT4	P46580	Q9U6Y9	B0R026	O14744	P38274	P78963	Q8GWT4	P46580	Q9U6Y9	B0R026	O14744	P38274	P78963	
KOG0679	1.0	1.0	11	11	7	7	Q84M92	Q9N4N4	Q7K012	F1R473,F8W3Z2	O96019,O94805	P80428,Q12406	Q09849,Q9P7X7	Q84M92	Q9N4N4	Q7K012	F1R473,F8W3Z2	O96019,O94805	P80428,Q12406	Q09849,Q9P7X7	
KOG0681	1.0	1.0	6	6	6	6	Q940Z2		Q9VEC3	A0A0R4IDJ2	Q9H9F9	P53946	Q9Y7X8	Q940Z2		Q9VEC3	A0A0R4IDJ2	Q9H9F9	P53946	Q9Y7X8	
KOG0797	1.0	1.0	6	6	6	6	Q9LSW2		Q9VX09	P59679	Q9H981	Q12386	Q9US07	Q9LSW2		Q9VX09	P59679	Q9H981	Q12386	Q9US07	
KOG4442	1.0	1.0	9	9	7	7	Q84WW6,Q2LAE1	A4LBC2,Q21404	Q9VYD1	F1QJI9	Q9BYW2	P46995	O14026	Q84WW6,Q2LAE1	A4LBC2,Q21404	Q9VYD1	F1QJI9	Q9BYW2	P46995	O14026	
KOG0773	1.0	1.0	72	72	6	6	P48731,Q38897,Q9FXG8,Q1PFD1,Q9SJ56,Q9SW80,Q9FWS9,Q94KL5,Q8S897,O65685,Q9SIW1,Q9SJJ3,Q9LZM8,P46639,P46640,P48000,P48001,P48002,Q84JS6,Q9FPQ8,Q38874	Q93348,Q9N5D6,Q0G825	Q24248,P54269,O46339,A1Z916,Q9VPL4,A1Z913,M9PI45	Q90VY7,Q1LWG1,Q803F0,Q5I8Y1,Q6DEL0,Q6NZU4,Q1LXU5,B3DH47,Q503Z8,A9UGK1,Q90Z68,B3DKL9,Q90ZE3,Q90XH2,Q90YX8,Q9DDE0,Q7SZP3,Q8AYN1,E7FBG0,F1Q7T5,E7EZR8	P78414,Q9BZI1,P78415,P78413,P78411,P78412,O00470,O14770,Q8IYA7,P55347,Q96KN3,Q8IUE1,Q15583,Q9GZN2,A0A0A6YYL0,H3BLU4	P41817,P0CY09,P0CY13,P53147		P48731,Q38897,Q9FXG8,Q1PFD1,Q9SJ56,Q9SW80,Q9FWS9,Q94KL5,Q8S897,O65685,Q9SIW1,Q9SJJ3,Q9LZM8,P46639,P46640,P48000,P48001,P48002,Q84JS6,Q9FPQ8,Q38874	Q93348,Q9N5D6,Q0G825	Q24248,P54269,O46339,A1Z916,Q9VPL4,A1Z913,M9PI45	Q90VY7,Q1LWG1,Q803F0,Q5I8Y1,Q6DEL0,Q6NZU4,Q1LXU5,B3DH47,Q503Z8,A9UGK1,Q90Z68,B3DKL9,Q90ZE3,Q90XH2,Q90YX8,Q9DDE0,Q7SZP3,Q8AYN1,E7FBG0,F1Q7T5,E7EZR8	P78414,Q9BZI1,P78415,P78413,P78411,P78412,O00470,O14770,Q8IYA7,P55347,Q96KN3,Q8IUE1,Q15583,Q9GZN2,A0A0A6YYL0,H3BLU4	P41817,P0CY09,P0CY13,P53147		
KOG3561	1.0	1.0	28	28	5	5	O80674,Q9LET0	O02219	O15945,O61735,O61734,Q9VYW2,Q9VXW7,M9ND53	Q9DG12,Q98TW1,Q9I879,Q5RIV1,Q8JIG3,B3DH92,Q5RIG3,E7FDK6,F1QMV7,E7F4H0	Q9HBZ2,P27540,O00327,Q8WYA1,O15516,Q15788,Q15596,Q9Y6Q9,Q99743			O80674,Q9LET0	O02219	O15945,O61735,O61734,Q9VYW2,Q9VXW7,M9ND53	Q9DG12,Q98TW1,Q9I879,Q5RIV1,Q8JIG3,B3DH92,Q5RIG3,E7FDK6,F1QMV7,E7F4H0	Q9HBZ2,P27540,O00327,Q8WYA1,O15516,Q15788,Q15596,Q9Y6Q9,Q99743			
KOG4751	1.0	1.0	5	5	4	4	Q7Y1C5,Q7Y1C4		Q9W157	F1R8E8	P51587			Q7Y1C5,Q7Y1C4		Q9W157	F1R8E8	P51587			
KOG1649	1.0	1.0	10	10	7	7	P93045	Q21831	Q24090	Q5U379,F1R4U9	Q12824	Q06168,P18480	Q9USM3,Q09699	P93045	Q21831	Q24090	Q5U379,F1R4U9	Q12824	Q06168,P18480	Q9USM3,Q09699	
