Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG4824	0.66667	0.66667	6	9	3	4	0	0	0	0	1	2	1	3	1	1	0	0	0	0	
KOG4061	0.66667	0.66667	4	6	4	6	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG0983	0.58333	0.5	3	6	3	4	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG3461	0.56667	0.5	4	8	4	5	1	1	0	0	1	1	1	1	1	1	0	0	0	0	
KOG2566	0.5	0.375	3	8	2	4	0	0	0	0	1	2	0	0	1	1	0	0	0	0	
KOG3563	0.5	0.25	2	8	2	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG0837	0.46667	0.27273	3	11	3	5	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG2337	0.42857	0.42857	3	7	3	7	1	1	1	1	1	1	0	0	0	0	0	0	0	0	
KOG2751	0.42857	0.42857	3	7	3	7	0	0	1	1	0	0	1	1	1	1	0	0	0	0	
KOG4258	0.41667	0.27273	3	11	3	4	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG2684	0.41667	0.25	3	12	3	6	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG3863	0.41667	0.15789	3	19	3	4	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG1025	0.375	0.125	2	16	2	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG0047	0.33333	0.30769	4	13	4	7	0	0	1	1	1	1	0	0	1	1	1	1	0	0	
KOG1005	0.33333	0.33333	2	6	2	6	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0665	0.33333	0.35714	5	14	2	4	0	0	1	2	0	0	0	0	1	3	0	0	0	0	
KOG4279	0.33333	0.25	2	8	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG3880	0.33333	0.44444	4	9	2	6	0	0	1	3	1	1	0	0	0	0	0	0	0	0	
KOG3653	0.3	0.125	2	16	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG3797	0.3	0.33333	2	6	2	5	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG4091	0.29167	0.125	2	16	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG4665	0.28571	0.22222	2	9	2	7	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG3413	0.28571	0.28571	2	7	2	7	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG0876	0.28571	0.11765	2	17	2	7	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG1643	0.28571	0.22222	2	9	2	7	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG4096	0.28571	0.25	2	8	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG1260	0.25	0.125	1	8	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1500	0.25	0.16667	1	6	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4751	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4536	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0403	0.25	0.125	1	8	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4373	0.25	0.11765	2	17	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0904	0.25	0.08333	1	12	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0690	0.25	0.22222	2	9	1	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	
KOG3932	0.25	0.11111	1	9	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0662	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4743	0.25	0.25	3	12	1	4	0	0	0	0	0	0	0	0	1	3	0	0	0	0	
KOG0921	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4236	0.25	0.18182	2	11	1	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	
KOG3558	0.25	0.06667	1	15	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0561	0.25	0.25	1	4	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3910	0.25	0.14286	1	7	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4257	0.25	0.125	1	8	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4395	0.25	0.09091	1	11	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4274	0.25	0.25	1	4	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1006	0.25	0.14286	1	7	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0607	0.25	0.14286	1	7	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3688	0.25	0.25	2	8	1	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	
KOG3753	0.25	0.11111	1	9	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3161	0.25	0.16667	1	6	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0984	0.25	0.28571	2	7	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG3746	0.25	0.11111	1	9	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4303	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4496	0.25	0.25	1	4	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4797	0.25	0.07143	1	14	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4637	0.25	0.09091	1	11	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4152	0.25	0.14286	1	7	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3733	0.25	0.1	1	10	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0006	0.25	0.25	1	4	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1456	0.25	0.14286	1	7	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4578	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4028	0.25	0.2	1	5	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4003	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3781	0.25	0.16667	1	6	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3617	0.25	0.25	1	4	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0148	0.25	0.25	3	12	1	4	0	0	1	3	0	0	0	0	0	0	0	0	0	0	
KOG3584	0.25	0.1	1	10	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0447	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4632	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4027	0.25	0.25	1	4	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3556	0.25	0.14286	1	7	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
ENOG502QUNU	0.25	0.125	1	8	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4499	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1826	0.25	0.125	1	8	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3687	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0351	0.2381	0.2	4	20	3	7	0	0	1	2	0	0	1	1	1	1	0	0	0	0	
KOG3701	0.23661	0.1875	6	32	3	4	0	0	1	4	1	1	0	0	1	1	0	0	0	0	
KOG3820	0.22917	0.1875	3	16	2	4	0	0	1	2	0	0	0	0	1	1	0	0	0	0	
KOG2483	0.22857	0.17391	4	23	2	5	0	0	1	3	0	0	0	0	1	1	0	0	0	0	
KOG1252	0.22222	0.08696	2	23	2	5	1	1	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0375	0.22222	0.15385	2	13	2	6	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG2588	0.22222	0.18182	2	11	2	6	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG1350	0.21429	0.2	2	10	2	7	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG0449	0.21429	0.22222	2	9	2	7	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG4204	0.21429	0.05405	2	37	2	7	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG2052	0.20833	0.08696	2	23	2	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG0581	0.20476	0.11111	3	27	3	7	1	1	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0144	0.2	0.08333	1	12	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4656	0.2	0.2	1	5	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4642	0.2	0.2	1	5	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4658	0.2	0.01961	1	51	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2943	0.2	0.16667	1	6	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4117	0.2	0.14286	1	7	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1669	0.2	0.16667	1	6	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1413	0.2	0.125	1	8	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1713	0.2	0.16667	1	6	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4845	0.2	0.16667	1	6	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2875	0.2	0.2	1	5	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2683	0.2	0.16667	1	6	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4426	0.2	0.16667	1	6	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0919	0.2	0.2	1	5	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2336	0.2	0.2	1	5	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1398	0.2	0.125	1	8	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0590	0.2	0.04545	1	22	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3582	0.2	0.14286	1	7	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4327	0.2	0.2	1	5	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3023	0.2	0.2	1	5	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4081	0.2	0.11111	1	9	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2682	0.2	0.125	1	8	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0256	0.18182	0.53333	8	15	1	4	1	8	0	0	0	0	0	0	0	0	0	0	0	0	
KOG0940	0.17857	0.04167	2	48	2	7	1	1	1	1	0	0	0	0	0	0	0	0	0	0	
