Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG4737	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4673	0.16667	0.16667	1	6	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3690	0.16667	0.16667	2	12	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG4219	0.08333	0.04545	1	22	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1419	0.05	0.05	1	20	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1339	0.04286	0.01575	2	127	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG3624	0.04167	0.01562	1	64	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3676	0.04167	0.0625	1	16	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0159	0.03571	0.02941	1	34	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1610	0.03125	0.04545	1	22	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1158	0.02857	0.03448	1	29	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3577	0.02778	0.03704	2	54	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG0603	0.02778	0.04545	1	22	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1543	0.025	0.00935	1	107	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3585	0.02273	0.01818	1	55	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0039	0.02041	0.02222	1	45	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3656	0.01879	0.02146	17	792	3	4	0	0	0	0	1	1	1	8	1	8	0	0	0	0	
KOG2392	0.01852	0.02609	3	115	2	5	0	0	0	0	0	0	1	1	1	2	0	0	0	0	
KOG1046	0.01786	0.01667	1	60	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1601	0.01786	0.00787	1	127	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2650	0.01587	0.02041	1	49	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3525	0.01515	0.03448	1	29	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4564	0.01389	0.02	1	50	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0395	0.00926	0.01613	2	124	1	6	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG3900	0.00758	0.01163	1	86	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3627	0.00735	0.00617	3	486	1	4	0	0	0	0	0	0	0	0	1	3	0	0	0	0	
KOG0393	0.00649	0.01	1	100	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2294	0.00348	0.00763	1	131	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
