Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1434	1.0	1.0	9	9	6	6	Q39009,Q8GXF0		Q8SZ30	F1QQC9,B3DIR0	Q14565,O43502	P25453	O42634	Q39009,Q8GXF0		Q8SZ30	F1QQC9,B3DIR0	Q14565,O43502	P25453	O42634	
KOG4603	1.0	1.0	5	5	5	5	Q9FX64			F1R122	Q9P2W1	P53187	Q9HGK2	Q9FX64			F1R122	Q9P2W1	P53187	Q9HGK2	
KOG3433	1.0	1.0	5	5	5	5	Q8GYD2			Q6DC61	Q9BWT6	P53102	Q09739	Q8GYD2			Q6DC61	Q9BWT6	P53102	Q09739	
KOG0220	1.0	1.0	5	5	5	5	F4JP48	Q23405		X1WBE0	O15457	P40965		F4JP48	Q23405		X1WBE0	O15457	P40965		
KOG0221	1.0	1.0	5	5	5	5	F4JEP5	Q19272		X1WGV2	O43196	Q12175		F4JEP5	Q19272		X1WGV2	O43196	Q12175		
KOG2379	1.0	1.0	8	8	7	7	Q5W9E7,F4KFU8	P91153	Q9V3T1	Q7SXA9	Q96NY9	Q04149	P87231	Q5W9E7,F4KFU8	P91153	Q9V3T1	Q7SXA9	Q96NY9	Q04149	P87231	
KOG0744	1.0	1.0	6	6	6	6	Q8H1F9	Q09535	Q8SX76	Q6PH52	Q15645	P38126		Q8H1F9	Q09535	Q8SX76	Q6PH52	Q15645	P38126		
KOG2795	1.0	1.0	9	9	7	7	Q9M4A2,Q9M4A1,Q9LZ03	Q22236	Q7KPA5	F1QVE0	Q9Y5K1	P23179	P40384	Q9M4A2,Q9M4A1,Q9LZ03	Q22236	Q7KPA5	F1QVE0	Q9Y5K1	P23179	P40384	
KOG4814	1.0	1.0	4	4	4	4	B0M1H3			F1QIP8	Q8IYF3	P40511		B0M1H3			F1QIP8	Q8IYF3	P40511		
KOG4712	1.0	1.0	5	5	5	5	F4JIJ1	Q9U2H4	Q8MYL1	B3DJT4	Q9BXW9			F4JIJ1	Q9U2H4	Q8MYL1	B3DJT4	Q9BXW9			
KOG4739	1.0	1.0	13	13	5	5		Q95R14,Q9U3L0,C6KRL6,Q8MYP1,Q21772	Q9VWI4,Q8IMM9,O76908	E7F2P1,B0R0H6	A8MTL3,Q495C1	Q06032			Q95R14,Q9U3L0,C6KRL6,Q8MYP1,Q21772	Q9VWI4,Q8IMM9,O76908	E7F2P1,B0R0H6	A8MTL3,Q495C1	Q06032		
ENOG502R8ER	1.0	1.0	4	4	4	4			A1Z8C0	E7F6N8	Q96AY2		Q9C103			A1Z8C0	E7F6N8	Q96AY2		Q9C103	
KOG1166	0.92857	0.9375	15	16	7	7	F4IVI0,O22806,Q9FFG4	Q21776,O02053	Q9VMS5,A1Z6I7	F1Q636,E7F5T9,F1QNS6	O60566,O43683	P41695,P47074	O94751,O59767	F4IVI0,O22806,Q9FFG4	Q21776,O02053	Q9VMS5,A1Z6I7	F1Q636,E7F5T9,F1QNS6	O60566,O43683	P41695,P47074	O94751	
