Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2571	0.66667	0.5	9	18	4	6		G5ECD6,G5EBQ8	Q8IPN4,Q9VNW7	Q9DG41,E7F1A0,F1QC73,X1WCR3,Q1L8X7,F1Q9N7	Q92839,Q92819,O00219	P08004,P14180,P29465	P30597,O74756		G5ECD6,G5EBQ8	Q8IPN4,Q9VNW7			P08004,P14180,P29465	P30597,O74756	
KOG1322	0.61905	0.46667	7	15	5	7	F4I8U2,P55229,P55230,P55231,Q9SIK1,P55228,O22287,Q9M2S0,Q8H1Q7	A3QMC8	Q7JZB4	Q6DBU5	Q9Y5P6	P41940	O74484	O22287,Q9M2S0,Q8H1Q7	A3QMC8	Q7JZB4			P41940	O74484	
KOG3979	0.33333	0.16667	2	12	2	6		Q22141,Q3V5H7,Q9XWM2,O17000,Q9XWR3	Q9VPT7,Q9VWK6,Q9VPT6	Q5BL33	Q9UHJ9	P25618	Q9HDZ2						P25618	Q9HDZ2	
KOG0375	0.33333	0.23077	3	13	2	6		Q0G819	P48456,Q27889,Q9VXF1	F1QD93,F1QF86,A3KGZ6	Q08209,P16298,P48454	P23287,P14747	Q12705						P23287,P14747	Q12705	
KOG2537	0.28571	0.375	3	8	2	7	P57750	Q19680	Q9VTZ4	F1QHK0	O95394	P38628	Q09687,Q09770						P38628	Q09687,Q09770	
KOG2287	0.28571	0.08571	6	70	2	6	Q8L7F9,Q9ASW1,Q8GXG6,Q8RX55,Q9LV16,A7XDQ9,Q9FKM1	Q6QMT2,Q95US5,Q20575,G5ECA6,Q9XU74,O62114,G5EDB3,O62163,Q8MQG4,O17750,O02231,H2L0F4,O62375,O62165,O02310,O62115,I2HAH3,Q17419	Q24157,Q9VLS8,Q95RP8,Q9VLT0,Q9VZA6,A1Z8R6,A1Z8R5,A1Z8R4	Q7T3S5,Q5XJP0,Q502B3,Q8UWM3,E9QF32,B3DK04,Q8UWM1,A8KB44,F1QPS4,Q6DHV1,B3DK15,A0A0R4IW37,E7FEV2,F1QP20,A0A286Y9U5,B0UXE0,A0A0G2KN05,B8JLQ4,E7EXJ2,A2BIK3,B0UXE8,F6NN34	O75752,Q8NCR0,Q9NY97,Q9Y2A9,Q9C0J1,Q9BYG0,Q6ZMB0,Q8NFL0,Q7Z7M8,Q6UX72,Q9Y5Z6,O43825,O96024,Q9Y2C3		Q9USX0	Q9ASW1,Q8GXG6,Q8RX55,Q9LV16,A7XDQ9						Q9USX0	
KOG3893	0.28571	0.28571	2	7	2	7	Q500W7	Q17515	Q9W2E4	Q7T310	Q9H3S5	P47088	Q9P6R5						P47088	Q9P6R5	
KOG2124	0.28571	0.18182	2	11	2	7	A0A1I9LQ21	G4SNP0	A1Z838,Q9VCV7,Q9VGL9,Q9VB32,Q9VGM0	E7EXW2	O95427	P36051	Q8WZK2						P36051	Q8WZK2	
KOG2126	0.28571	0.28571	2	7	2	7	F4KGY0	O01966	A1ZB84	E9QI13	Q8TEQ8	Q07830	O13663						Q07830	O13663	
KOG3359	0.27619	0.4375	7	16	2	5			Q9VTK2,Q9W5D4	F1QF89,F1Q8R9	Q9Y6A1,Q9UKY4	P33775,P31382,P47190,P46971,P52867,P42934,Q06644	O13898,Q9C100,O42933						P33775,P31382,P47190,P46971,P52867	O13898,O42933	
