Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0476	0.375	0.2	3	15	2	4		Q9BMK9,H2L0J1,Q22833,G5EG93	Q9VGH7	E7FCE2,F1Q5F4,F1Q927,F1QAS1,A0A286YA28,F1Q5M3	P51800,P51801,P35523,P51788					Q9VGH7		P51800,P51801			
KOG1348	0.25	0.125	1	8	1	4	P49047,Q39044,Q9LJX8,Q39119	G5EBF4		B8JHW0,F1QYK8	Q99538							Q99538			
KOG1966	0.25	0.05882	1	17	1	4		Q8T5S1,O16452,P35449,G5EBK1,G5EDU2,G5EDH8,H2L039	B7YZY2	B7ZVJ6,A3KPJ8,F1R610,B0S734	P19634,Q9UBY0,P48764,Q6AI14,Q14940					B7YZY2					
KOG3679	0.25	0.25	1	4	1	4		O01514	B7YZM8	E7F6E0	Q3SYG4						E7F6E0				
KOG3826	0.25	0.25	2	8	1	4		G5EFS0,Q20273,Q9XU88	A0A0B4K6G5,Q9VM74	E7FBR3	Q4ZJI4,Q86UD5					A0A0B4K6G5,Q9VM74					
ENOG502S2VW	0.25	0.2	1	5	1	4		Q9N413	Q9VWP6	E7FBB3,F1QS30	P01127							P01127			
KOG0162	0.23333	0.33333	3	9	2	5		Q19901		F1QJK0,B0S6F2,E7FDV0	Q12965,O00160	P36006,Q04439	Q9Y7Z8				F1QJK0,E7FDV0	Q12965			
KOG0223	0.21726	0.14925	10	67	3	6	Q8VZW1,Q8LFP7,Q8W037,Q9C6T0,Q9FIZ9,Q8W036,Q9SV84,Q9SAI4,Q8LAI1,P61837,Q08733,Q39196,Q8LAA6,P43286,P43287,P30302,Q9FF53,Q9SV31,Q9ZV07,P93004,Q9ZVX8,Q9M8W5,Q9FK43,Q9M1K3,P25818,Q41963,O82598,Q41951,Q41975,Q9FGL2,P26587,O22588,O82316,Q9STX9,O82369,Q9M818,A8MRW1	H2FLH4,Q18469,G5EEK0,Q7YWQ1	Q9V5Z7,P23645,Q9W1M3,D1Z394,D3DMU9,Q9W1M2,Q9W1M4	D3U0R1,Q6NZ72,Q66I64,Q4ZJI3,Q6AZD2,D3TI82,Q6DEI6,F1QQB8	P29972,P41181,P55087,P55064,Q13520,O94778,P30301,K7N7A8	P0CD91,P0CD90,P0CD98				Q9V5Z7,Q9W1M3,D1Z394	Q6NZ72,F1QQB8	P29972,P41181,P55087,Q13520,K7N7A8			
KOG4831	0.2	0.2	1	5	1	5	Q94AU5	Q4TT81	A1Z7W3	B8A4M2	Q8WY98						B8A4M2				
KOG4055	0.2	0.2	1	5	1	5	Q9SHU9	P41880	Q7K1V1	Q568A0	Q9H875							Q9H875			
