Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1019	1.0	1.0	8	8	5	5	Q6A331,Q6A333,Q6A332	P30630	Q9VZW3,Q9W542	Q5RHQ8	Q5TKA1			Q6A331,Q6A333,Q6A332	P30630	Q9VZW3,Q9W542	Q5RHQ8	Q5TKA1			
KOG3786	1.0	1.0	8	8	7	7	Q9LJ87	Q9N5U5	Q9VHI1,A1Z9G9	X1WHN7	Q6P1J9	Q06697	Q9UUE7	Q9LJ87	Q9N5U5	Q9VHI1,A1Z9G9	X1WHN7	Q6P1J9	Q06697	Q9UUE7	
KOG3214	1.0	1.0	8	8	7	7	Q8LEF3	Q9XVZ8	Q8MQI6,Q7KUN6	Q7T319	P60002	P36053	O13868	Q8LEF3	Q9XVZ8	Q8MQI6,Q7KUN6	Q7T319	P60002	P36053	O13868	
KOG4479	1.0	1.0	5	5	4	4	Q6NQ54		Q9VI60,Q9VYX1	Q6DH42	Q9NPA8			Q6NQ54		Q9VI60,Q9VYX1	Q6DH42	Q9NPA8			
KOG1131	1.0	1.0	7	7	7	7	Q8W4M7	Q9N3L2	Q7KVP9	F1Q5E7	P18074	P06839	P26659	Q8W4M7	Q9N3L2	Q7KVP9	F1Q5E7	P18074	P06839	P26659	
KOG0973	1.0	1.0	9	9	7	7	Q9LXN4	Q09589	O17468	A2CEX6	P54198	P32479,P32480	P87314,O74309	Q9LXN4	Q09589	O17468	A2CEX6	P54198	P32479,P32480	P87314,O74309	
KOG3264	1.0	1.0	5	5	5	5	Q9SJZ6	Q966M5	Q9XZT1	Q7T3H7	Q9BUE0			Q9SJZ6	Q966M5	Q9XZT1	Q7T3H7	Q9BUE0			
KOG0262	1.0	1.0	7	7	7	7	Q9SVY0	G5ED21	P91875	A0A0R4I9V4	O95602	P10964	P15398	Q9SVY0	G5ED21	P91875	A0A0R4I9V4	O95602	P10964	P15398	
KOG0216	1.0	1.0	7	7	7	7	F4I366	Q27493	P20028	B8JKD7	Q9H9Y6	P22138	Q9P7X8	F4I366	Q27493	P20028	B8JKD7	Q9H9Y6	P22138	Q9P7X8	
KOG0214	1.0	1.0	10	10	7	7	P38420,Q9LK40,Q9LV32,P50546	Q10578	P08266	A0A0R4IXL0	P30876	P08518	Q02061	P38420,Q9LK40,Q9LV32,P50546	Q10578	P08266	A0A0R4IXL0	P30876	P08518	Q02061	
