Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG4641	0.46591	0.69767	30	43	2	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	9	0.0	1	19	1	22	0.86364	1	11	1	11	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG2764	0.33333	0.15385	2	13	2	6	0	0	1	6	0.0	0	0	1	2	0.0	0	0	1	2	0.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	1	1	0.0	
KOG4296	0.25	0.1	1	10	1	4	0	0	1	4	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	1	4	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0669	0.25	0.2	1	5	1	4	0	0	0	0	0.0	0	0	1	2	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0921	0.25	0.2	1	5	1	4	0	0	0	0	0.0	0	0	1	2	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0604	0.25	0.33333	3	9	2	4	0	0	0	0	0.0	0	0	1	2	0.0	0	0	1	1	0.0	1	2	1	3	0.66667	1	1	1	3	0.33333	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1202	0.25	0.11111	1	9	1	4	0	0	0	0	0.0	0	0	1	3	0.0	0	0	1	3	0.0	0	0	1	2	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4544	0.25	0.2	1	5	1	4	0	0	0	0	0.0	0	0	1	2	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0066	0.2	0.2	1	5	1	5	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1455	0.2	0.05	1	20	1	5	0	0	1	16	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG2875	0.2	0.2	1	5	1	5	0	0	1	1	0.0	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	0	0	0.0	
KOG4250	0.1875	0.25	3	12	1	4	0	0	0	0	0.0	0	0	1	2	0.0	0	0	1	2	0.0	0	0	1	4	0.0	1	3	1	4	0.75	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1706	0.16667	0.16667	1	6	1	6	0	0	1	1	0.0	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG0541	0.16667	0.09091	1	11	1	6	0	0	1	6	0.0	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG0316	0.16667	0.16667	1	6	1	6	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	1	1	0.0	
KOG3603	0.16667	0.15385	2	13	1	4	0	0	0	0	0.0	0	0	1	4	0.0	0	0	1	3	0.0	0	0	1	3	0.0	1	2	1	3	0.66667	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1736	0.16667	0.14286	1	7	1	6	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG2408	0.15873	0.15385	6	39	2	5	0	0	1	2	0.0	0	0	1	11	0.0	0	0	1	10	0.0	1	4	1	7	0.57143	1	2	1	9	0.22222	0	0	0	0	0.0	0	0	0	0	0.0	
KOG2672	0.14286	0.1	1	10	1	7	0	0	1	4	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG2340	0.14286	0.14286	1	7	1	7	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG0301	0.14286	0.14286	1	7	1	7	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG1243	0.14286	0.2	2	10	1	7	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	2	0.0	0	0	1	2	0.0	1	2	1	2	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG0904	0.125	0.16667	2	12	1	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	1	6	0.0	1	2	1	4	0.5	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3883	0.125	0.1	1	10	1	4	0	0	0	0	0.0	0	0	1	5	0.0	0	0	1	1	0.0	0	0	1	2	0.0	1	1	1	2	0.5	0	0	0	0	0.0	0	0	0	0	0.0	
