Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0199	1.0	1.0	10	10	4	4	0	0	0	0	0.0	1	2	1	2	1.0	1	2	1	2	1.0	1	4	1	4	1.0	1	2	1	2	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3678	1.0	1.0	4	4	4	4	0	0	0	0	0.0	1	1	1	1	1.0	1	1	1	1	1.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0097	1.0	1.0	5	5	4	4	0	0	0	0	0.0	1	1	1	1	1.0	1	1	1	1	1.0	1	2	1	2	1.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0194	0.98529	0.94872	37	39	4	4	0	0	0	0	0.0	1	32	1	34	0.94118	1	1	1	1	1.0	1	2	1	2	1.0	1	2	1	2	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4641	0.94444	0.95349	41	43	4	4	0	0	0	0	0.0	1	1	1	1	1.0	1	7	1	9	0.77778	1	22	1	22	1.0	1	11	1	11	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0197	0.8128	0.87719	50	57	4	4	0	0	0	0	0.0	1	3	1	4	0.75	1	4	1	6	0.66667	1	22	1	25	0.88	1	21	1	22	0.95455	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3427	0.8	0.8	4	5	4	5	1	1	1	1	1.0	1	1	1	1	1.0	0	0	1	1	0.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4199	0.75	0.75	3	4	3	4	0	0	1	1	0.0	0	0	0	0	0.0	1	1	1	1	1.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3941	0.75	0.75	3	4	3	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4257	0.6875	0.75	6	8	3	4	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	1	0.0	1	3	1	4	0.75	1	2	1	2	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3667	0.58482	0.64706	11	17	3	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	1	5	1	8	0.625	1	5	1	7	0.71429	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0396	0.57143	0.57143	4	7	4	7	0	0	1	1	0.0	1	1	1	1	1.0	1	1	1	1	1.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG3982	0.5625	0.66667	8	12	3	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	4	0.25	1	4	1	4	1.0	1	3	1	3	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4460	0.5	0.5	2	4	2	4	1	1	1	1	1.0	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
ENOG502QWJA	0.5	0.4	2	5	2	4	0	0	1	2	0.0	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4330	0.5	0.42857	3	7	3	4	0	0	0	0	0.0	1	1	1	1	1.0	1	1	1	2	0.5	0	0	1	2	0.0	1	1	1	2	0.5	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4024	0.5	0.5	2	4	2	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0695	0.5	0.33333	2	6	2	4	0	0	0	0	0.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	1	2	0.0	0	0	1	2	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG2996	0.5	0.44444	4	9	2	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	4	0.0	1	3	1	3	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4785	0.5	0.4	2	5	2	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	2	0.0	1	1	1	1	1.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
ENOG502S2VW	0.5	0.4	2	5	2	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	2	0.0	1	1	1	1	1.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0766	0.5	0.6	3	5	2	4	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	1	2	1	2	1.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG0904	0.47917	0.41667	5	12	3	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	1	1	1	6	0.16667	1	3	1	4	0.75	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0193	0.46667	0.27778	5	18	3	4	0	0	0	0	0.0	1	2	1	3	0.66667	1	2	1	2	1.0	0	0	1	8	0.0	1	1	1	5	0.2	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4298	0.45833	0.42857	3	7	3	4	0	0	0	0	0.0	1	1	1	1	1.0	0	0	1	1	0.0	1	1	1	2	0.5	1	1	1	3	0.33333	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1366	0.45199	0.45238	19	42	3	4	0	0	0	0	0.0	0	0	1	2	0.0	1	5	1	5	1.0	1	9	1	23	0.3913	1	5	1	12	0.41667	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4658	0.43404	0.19608	10	51	3	5	1	8	1	47	0.17021	1	1	1	1	1.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	0	0	0	0	0.0	0	0	0	0	0.0	
KOG0852	0.42857	0.5	10	20	4	7	1	2	1	2	1.0	0	0	1	2	0.0	1	3	1	4	0.75	1	2	1	4	0.5	1	3	1	4	0.75	0	0	1	2	0.0	0	0	1	2	0.0	
KOG2751	0.42857	0.42857	3	7	3	7	1	1	1	1	1.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	1	0.0	0	0	1	1	0.0	
KOG2052	0.42749	0.26087	6	23	4	4	0	0	0	0	0.0	1	2	1	2	1.0	1	1	1	3	0.33333	1	1	1	11	0.09091	1	2	1	7	0.28571	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4369	0.41667	0.5	3	6	2	4	0	0	0	0	0.0	0	0	1	1	0.0	0	0	1	1	0.0	1	1	1	1	1.0	1	2	1	3	0.66667	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4236	0.41667	0.36364	4	11	2	4	0	0	0	0	0.0	1	2	1	2	1.0	0	0	1	1	0.0	0	0	1	5	0.0	1	2	1	3	0.66667	0	0	0	0	0.0	0	0	0	0	0.0	
KOG4258	0.41667	0.27273	3	11	3	4	0	0	0	0	0.0	1	1	1	1	1.0	1	1	1	3	0.33333	0	0	1	4	0.0	1	1	1	3	0.33333	0	0	0	0	0.0	0	0	0	0	0.0	
KOG3733	0.41667	0.3	3	10	2	4	0	0	0	0	0.0	0	0	1	1	0.0	1	1	1	1	1.0	0	0	1	5	0.0	1	2	1	3	0.66667	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1543	0.40963	0.3271	35	107	5	5	1	4	1	33	0.12121	1	2	1	26	0.07692	1	5	1	10	0.5	1	18	1	30	0.6	1	6	1	8	0.75	0	0	0	0	0.0	0	0	0	0	0.0	
KOG1226	0.40812	0.30769	8	26	3	4	0	0	0	0	0.0	0	0	1	2	0.0	1	2	1	2	1.0	1	1	1	13	0.07692	1	5	1	9	0.55556	0	0	0	0	0.0	0	0	0	0	0.0	
