Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0662	1.0	1.0	4	4	4	4		G5ECH7	P48609	Q9DE44	Q00535				G5ECH7	P48609	Q9DE44	Q00535			
KOG4094	1.0	1.0	5	5	4	4		Q8MYM9	Q9W549	B8A5M9	Q96IL0,E7EVH7				Q8MYM9	Q9W549	B8A5M9	Q96IL0,E7EVH7			
KOG3570	1.0	1.0	4	4	4	4		O02626	Q9VXY2	A0A286YA84	Q8WXG6				O02626	Q9VXY2	A0A286YA84	Q8WXG6			
KOG0447	1.0	1.0	4	4	4	4		Q18965	A1Z9N0	Q5U3A7	O60313				Q18965	A1Z9N0	Q5U3A7	O60313			
KOG1346	1.0	1.0	4	4	4	4		Q9U229	Q9VQ79	A2BGE5	O95831				Q9U229	Q9VQ79	A2BGE5	O95831			
KOG1891	1.0	1.0	4	4	4	4		P91441	Q9VCR6	Q66HX5	Q9H4B6				P91441	Q9VCR6	Q66HX5	Q9H4B6			
KOG4728	0.975	0.95833	23	24	4	4		P41958	Q9V9C8,Q8T8Y5	Q6DC66,Q7T381,Q9I9N4,Q564A4,Q8UWD5,Q90Z98,I3ITC2,E7EYP8,F8W266,Q1L8X3	Q07817,Q92843,Q9HD36,Q9BZR8,Q16548,Q16611,Q07812,P10415,Q9UMX3,Q07820,Q9HBF5				P41958	Q9V9C8,Q8T8Y5	Q6DC66,Q7T381,Q9I9N4,Q564A4,Q8UWD5,Q90Z98,I3ITC2,F8W266,Q1L8X3	Q07817,Q92843,Q9HD36,Q9BZR8,Q16548,Q16611,Q07812,P10415,Q9UMX3,Q07820,Q9HBF5			
KOG4790	0.96429	0.95238	20	21	4	4		O17386	A1ZAZ7	B3DGC8,Q5GH39,B7ZVS9,F1R463,E7F1M2,E7F5H3,F1R8C3,A0A0R4IBT8,E7F2E5,I3IS75,A0A0G2KPZ9,X1WG98	Q00G26,Q5GH76,Q6UX68,Q5GH73,Q5GH72,Q9H6D3,Q5GH70				O17386	A1ZAZ7	B3DGC8,Q5GH39,B7ZVS9,F1R463,E7F1M2,E7F5H3,F1R8C3,A0A0R4IBT8,E7F2E5,I3IS75,A0A0G2KPZ9,X1WG98	Q5GH76,Q6UX68,Q5GH73,Q5GH72,Q9H6D3,Q5GH70			
KOG3825	0.9375	0.88889	8	9	4	4		P34508,Q17778,P34387,Q6LAC9	Q9VED8	B0JZP5,F1QKH7	O00115,Q8WZ79				P34508,Q17778,P34387	Q9VED8	B0JZP5,F1QKH7	O00115,Q8WZ79			
KOG3573	0.87179	0.86275	44	51	4	4		P42573,G5EBM1,Q9TZP5,G5ECW5,O62520	O02002,Q8IRY7,O01382,Q9XYF4,Q7KHI6,Q9VET9,Q7KHK9	Q9I9L7,Q504J1,F1QLH0,B8JK21,E7FBV5,A0A288CG41,B0V1H3,B8A526,F1R706,A0A0R4IJE4,E9QGI8,E7FEH9,A2BGE2,F1R234,F1Q7K7,U3JAP7,F1QQS7,F1QBU9,F1QSB1,E7F2N9,E9QBR7,F1Q7E9	Q5EG05,Q5XLA6,P57730,Q9Y2G2,P29466,P42575,P42574,P49662,P51878,P55212,P55210,Q14790,P55211,Q92851,P31944,O15519,Q15121				P42573,G5EBM1,Q9TZP5,G5ECW5	O02002,Q8IRY7,O01382,Q9XYF4,Q7KHI6,Q9VET9,Q7KHK9	Q9I9L7,Q504J1,F1QLH0,B8JK21,A0A288CG41,B0V1H3,B8A526,F1R706,A0A0R4IJE4,E9QGI8,A2BGE2,F1R234,F1Q7K7,U3JAP7,F1QBU9,F1QSB1,E7F2N9,E9QBR7,F1Q7E9	Q9Y2G2,P29466,P42575,P42574,P49662,P51878,P55212,P55210,Q14790,P55211,Q92851,P31944,O15519,Q15121			
