Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3381	1.0	1.0	11	11	7	7	Q9C9G6,A8MR89,Q9SR25	O62252	Q9V968,Q9VTC4	Q6DHF2	Q9H5X1,Q9Y3D0	P38829	Q9UTL0	Q9C9G6,A8MR89,Q9SR25	O62252	Q9V968,Q9VTC4	Q6DHF2	Q9H5X1,Q9Y3D0	P38829	Q9UTL0	
KOG3972	1.0	1.0	7	7	5	5	Q8L9G7	O45876	Q9VQG2	Q8JHE9,A0A0R4IF34	Q96BI3,Q8WW43			Q8L9G7	O45876	Q9VQG2	Q8JHE9,A0A0R4IF34	Q96BI3,Q8WW43			
KOG2924	1.0	1.0	7	7	7	7	Q9FI94	Q9XXJ0	Q9VSF4	Q6NYK1	P49366	P38791	O94337	Q9FI94	Q9XXJ0	Q9VSF4	Q6NYK1	P49366	P38791	O94337	
KOG2719	1.0	1.0	10	10	7	7	Q8RX88	Q9XVE5	Q8MS56,Q7K172,Q7JV41,A1ZAM7	F1QX19	O75844	P47154	Q10071	Q8RX88	Q9XVE5	Q8MS56,Q7K172,Q7JV41,A1ZAM7	F1QX19	O75844	P47154	Q10071	
KOG4130	1.0	1.0	8	8	7	7	Q8GW19	G5EEP3	Q9U1H8	E7FA75,E9QGI3	Q9Y256	Q03530	O94448	Q8GW19	G5EEP3	Q9U1H8	E7FA75,E9QGI3	Q9Y256	Q03530	O94448	
KOG3373	1.0	1.0	11	11	7	7	P25855,O82179,Q9LQL0	Q20634,O62122	Q9U616	Q6DGX4,F1QRR5	P23434	P39726	Q9HDV9	P25855,O82179,Q9LQL0	Q20634,O62122	Q9U616	Q6DGX4,F1QRR5	P23434	P39726	Q9HDV9	
KOG4149	1.0	1.0	11	11	7	7	Q8GYJ4	P34415,Q19342,Q9N4N1,V6CJI3	Q9VAA6	Q6DEI8,X1WFG8	Q8N4Q1	P36046	P87059	Q8GYJ4	P34415,Q19342,Q9N4N1,V6CJI3	Q9VAA6	Q6DEI8,X1WFG8	Q8N4Q1	P36046	P87059	
KOG1967	1.0	1.0	7	7	7	7	Q0WVF8	O76384	Q95U54	E7FBU4	Q96T76	P40469	Q9UTR1	Q0WVF8	O76384	Q95U54	E7FBU4	Q96T76	P40469	Q9UTR1	
KOG1156	1.0	1.0	10	10	7	7	Q8VZM1	Q8WTL6	Q9VWI2	F1QE25,F1QVJ2	Q9BXJ9,Q6N069	P12945	O74985,Q9Y7X2	Q8VZM1	Q8WTL6	Q9VWI2	F1QE25,F1QVJ2	Q9BXJ9,Q6N069	P12945	O74985,Q9Y7X2	
KOG3234	1.0	1.0	9	9	7	7	Q8LGI8	Q965S3	Q8IP78,Q8IP77,M9PI14	Q58ED9	P61599	Q06504	O74457	Q8LGI8	Q965S3	Q8IP78,Q8IP77,M9PI14	Q58ED9	P61599	Q06504	O74457	
KOG2053	1.0	1.0	7	7	7	7	F4KEY9	Q21986	Q9VDQ7	E7FD56	Q14CX7	Q12387	Q9Y809	F4KEY9	Q21986	Q9VDQ7	E7FD56	Q14CX7	Q12387	Q9Y809	
KOG2657	1.0	1.0	5	5	5	5	Q8GUM5	Q23316	Q9VC27	A0A0G2KW52	Q92542			Q8GUM5	Q23316	Q9VC27	A0A0G2KW52	Q92542			
KOG2358	1.0	1.0	12	12	7	7	Q93W77,Q93W20,Q84RQ7,Q9LIG6,Q9C8J2	Q21915	Q8SY96	B8A6A3,B0S8L0	Q9UMS0	P32860	Q9UUB8	Q93W77,Q93W20,Q84RQ7,Q9LIG6,Q9C8J2	Q21915	Q8SY96	B8A6A3,B0S8L0	Q9UMS0	P32860	Q9UUB8	
KOG0171	1.0	1.0	11	11	7	7	Q8H0W1,O04348,Q9M9Z2,Q6NLT8,Q67XF2	Q9XVD2	Q9VXR8	E7FGX8	Q96LU5	P28627	O74800	Q8H0W1,O04348,Q9M9Z2,Q6NLT8,Q67XF2	Q9XVD2	Q9VXR8	E7FGX8	Q96LU5	P28627	O74800	
KOG2019	1.0	1.0	7	7	6	6	Q9LJL3,Q8VY06		Q9V9E3	Q7ZVZ6	Q5JRX3	P32898	O42908	Q9LJL3,Q8VY06		Q9V9E3	Q7ZVZ6	Q5JRX3	P32898	O42908	
KOG2420	1.0	1.0	8	8	7	7	Q84V22	Q10949	Q9VCE0	A1A5T2	Q9UG56	P39006	O14333,Q9UTB5	Q84V22	Q10949	Q9VCE0	A1A5T2	Q9UG56	P39006	O14333,Q9UTB5	
KOG2736	1.0	1.0	10	10	5	5	O64668,Q9SIK7	O02100,P52166,Q01608	O02194	Q9W6T7,Q90ZE4	P49768,P49810			O64668,Q9SIK7	O02100,P52166,Q01608	O02194	Q9W6T7,Q90ZE4	P49768,P49810			
KOG2649	1.0	1.0	24	24	5	5	Q9M9H7	O17754,P91359,Q22825	P42787,B7Z0Z5	Q6NSM5,E7F254,A0A0R4I9C2,F6P711,F1RAC0,F1Q943,E7FFQ7,E7F829,A0A0R4IUK4,U3JB00	Q8IUX7,O75976,P16870,P14384,P15169,Q66K79,Q96SM3,Q8N436			Q9M9H7	O17754,P91359,Q22825	P42787,B7Z0Z5	Q6NSM5,E7F254,A0A0R4I9C2,F6P711,F1RAC0,F1Q943,E7FFQ7,E7F829,A0A0R4IUK4,U3JB00	Q8IUX7,O75976,P16870,P14384,P15169,Q66K79,Q96SM3,Q8N436			
KOG3372	1.0	1.0	8	8	7	7	Q9MA96,Q53YF3	P34525	Q9VCA9	Q6NWJ2	P61009	Q12133	Q10259	Q9MA96,Q53YF3	P34525	Q9VCA9	Q6NWJ2	P61009	Q12133	Q10259	
KOG4112	1.0	1.0	7	7	6	6	Q944J0,Q84MC9	O44953	Q9VAL0	Q499B2	Q9Y6A9	P46965		Q944J0,Q84MC9	O44953	Q9VAL0	Q499B2	Q9Y6A9	P46965		
KOG1568	1.0	1.0	9	9	7	7	Q9S724,Q8W476,Q84VZ6	Q9N371	Q4QQ12	Q6AZD4	Q96T52	P46972	Q9UST2	Q9S724,Q8W476,Q84VZ6	Q9N371	Q4QQ12	Q6AZD4	Q96T52	P46972	Q9UST2	
