Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3977	1.0	1.0	22	22	4	4	0	0	1	4	1	1	1	14	1	3	0	0	0	0	
KOG3634	1.0	1.0	16	16	4	4	0	0	1	4	1	1	1	8	1	3	0	0	0	0	
KOG2243	0.51667	0.5	5	10	3	4	0	0	0	0	1	1	1	2	1	2	0	0	0	0	
KOG1003	0.51389	0.5625	9	16	4	6	0	0	1	1	1	2	1	5	1	1	0	0	0	0	
KOG3735	0.5	0.83333	15	18	2	4	0	0	0	0	0	0	1	8	1	7	0	0	0	0	
KOG1419	0.36818	0.25	5	20	3	4	0	0	0	0	1	1	1	3	1	1	0	0	0	0	
KOG0030	0.33125	0.33333	7	21	3	4	0	0	0	0	1	1	1	1	1	5	0	0	0	0	
KOG2611	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3533	0.25	0.11111	1	9	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0984	0.25	0.28571	2	7	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG1701	0.25	0.06667	1	15	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1925	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0501	0.25	0.14286	1	7	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1739	0.25	0.16667	1	6	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3546	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4579	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1890	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4500	0.25	0.16667	1	6	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0161	0.24923	0.29032	18	62	4	6	0	0	1	3	1	2	1	3	1	10	0	0	0	0	
KOG3812	0.22321	0.21429	3	14	3	4	0	0	1	1	0	0	1	1	1	1	0	0	0	0	
KOG3731	0.20833	0.26667	4	15	2	4	0	0	0	0	0	0	1	2	1	2	0	0	0	0	
KOG0231	0.2	0.02564	1	39	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4117	0.2	0.14286	1	7	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0513	0.2	0.05556	1	18	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1709	0.2	0.2	1	5	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0566	0.2	0.11111	1	9	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4286	0.175	0.25	3	12	2	4	0	0	0	0	0	0	1	1	1	2	0	0	0	0	
KOG2847	0.16667	0.14286	1	7	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4219	0.16667	0.09091	2	22	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG3872	0.16667	0.16667	2	12	2	6	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0613	0.16506	0.16129	5	31	3	4	0	0	1	1	0	0	1	1	1	3	0	0	0	0	
KOG0031	0.16	0.23077	6	26	3	5	0	0	0	0	1	1	1	3	1	2	0	0	0	0	
KOG1900	0.14286	0.125	1	8	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3336	0.14286	0.1	1	10	1	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0612	0.12946	0.2	4	20	2	4	0	0	0	0	0	0	1	1	1	3	0	0	0	0	
KOG4301	0.125	0.16667	1	6	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3787	0.125	0.03571	1	28	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0614	0.125	0.09091	1	11	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3960	0.125	0.2	2	10	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG4222	0.125	0.11765	2	17	1	4	0	0	0	0	1	2	0	0	0	0	0	0	0	0	
KOG1420	0.125	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3551	0.125	0.2	2	10	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG2302	0.125	0.18182	2	11	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG4482	0.125	0.16667	1	6	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0520	0.1	0.07143	1	14	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4480	0.1	0.09091	1	11	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4232	0.1	0.1	1	10	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0977	0.09821	0.1	3	30	2	4	0	0	0	0	0	0	1	2	1	1	0	0	0	0	
KOG2301	0.08969	0.18644	11	59	3	7	0	0	0	0	1	1	1	2	1	8	0	0	0	0	
KOG3645	0.08333	0.06364	7	110	1	4	0	0	0	0	0	0	0	0	1	7	0	0	0	0	
KOG4171	0.08333	0.05263	1	19	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3515	0.08333	0.04762	1	21	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG0203	0.08333	0.08696	2	23	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG3950	0.08333	0.125	1	8	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4390	0.08333	0.125	1	8	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3696	0.08333	0.11111	1	9	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2965	0.08333	0.11111	1	9	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1158	0.08095	0.10345	3	29	2	7	0	0	0	0	0	0	1	1	1	2	0	0	0	0	
KOG3827	0.07812	0.1	5	50	1	4	0	0	0	0	0	0	0	0	1	5	0	0	0	0	
KOG0202	0.07755	0.11538	3	26	2	7	0	0	0	0	0	0	1	1	1	2	0	0	0	0	
KOG2711	0.07143	0.05263	1	19	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2792	0.07143	0.09091	1	11	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0441	0.07143	0.05556	1	18	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1557	0.06667	0.05	1	20	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1079	0.06667	0.1	1	10	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3097	0.06667	0.11111	1	9	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0035	0.06667	0.1	2	20	1	5	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG4475	0.06334	0.03704	3	81	3	4	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG3644	0.0625	0.01961	1	51	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0904	0.0625	0.08333	1	12	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0476	0.0625	0.06667	1	15	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0515	0.0625	0.09091	1	11	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3581	0.0625	0.04762	1	21	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3684	0.0625	0.07143	1	14	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3599	0.0625	0.04	1	25	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4240	0.0625	0.03846	1	26	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3520	0.0625	0.08696	2	23	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG0324	0.05556	0.05263	1	19	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0375	0.05556	0.07692	1	13	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2046	0.05556	0.04167	1	24	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0842	0.05051	0.06061	2	33	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG1326	0.05	0.06667	1	15	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0033	0.05	0.06667	1	15	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1966	0.05	0.05882	1	17	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0905	0.05	0.1	1	10	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2353	0.05	0.04762	1	21	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4678	0.05	0.05882	1	17	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4209	0.04762	0.04348	1	23	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0360	0.04762	0.09091	1	11	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3585	0.04545	0.03636	2	55	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG4220	0.04167	0.0625	1	16	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3927	0.04167	0.04167	1	24	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3586	0.04167	0.0625	1	16	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3676	0.04167	0.0625	1	16	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0498	0.04	0.03448	2	58	1	5	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG0027	0.039	0.04878	8	164	3	7	0	0	1	2	0	0	1	4	1	2	0	0	0	0	
KOG0204	0.03571	0.03704	1	27	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1601	0.03571	0.01575	2	127	1	7	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG0544	0.03571	0.07692	1	13	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1342	0.03571	0.04348	1	23	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0986	0.03571	0.05	1	20	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0235	0.03333	0.03704	1	27	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1306	0.03333	0.04348	1	23	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0443	0.03333	0.04	1	25	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1065	0.03333	0.04545	1	22	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4294	0.03125	0.01389	1	72	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3701	0.03125	0.03125	1	32	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1048	0.03125	0.04167	1	24	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1545	0.03125	0.05556	1	18	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4225	0.03125	0.05	1	20	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1700	0.02929	0.04082	2	49	2	5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0891	0.02857	0.05882	1	17	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3591	0.02778	0.02041	1	49	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0958	0.02778	0.05882	1	17	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0578	0.02778	0.03846	1	26	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3656	0.0268	0.03283	26	792	2	4	0	0	0	0	0	0	1	8	1	18	0	0	0	0	
KOG0032	0.02672	0.02113	3	142	3	7	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0708	0.025	0.03704	1	27	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3660	0.025	0.01613	1	62	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1343	0.02381	0.03226	1	31	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2655	0.02381	0.03448	1	29	1	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG3771	0.02381	0.05882	1	17	1	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG1695	0.02083	0.01515	1	66	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4304	0.02083	0.02273	1	44	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1072	0.02	0.00769	1	130	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3544	0.01923	0.00311	1	322	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3545	0.01923	0.02381	1	42	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3898	0.01786	0.02439	1	41	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2177	0.01691	0.0082	3	366	2	7	0	0	0	0	1	1	0	0	1	2	0	0	0	0	
KOG0598	0.01587	0.02703	1	37	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3573	0.01471	0.01961	1	51	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0082	0.01429	0.01818	1	55	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3689	0.01429	0.02439	1	41	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0054	0.0119	0.0125	1	80	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0206	0.0119	0.01818	1	55	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1121	0.01176	0.03125	1	32	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3885	0.01136	0.01754	1	57	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1703	0.01099	0.01818	1	55	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0044	0.01042	0.01724	1	58	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0200	0.01	0.0125	1	80	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG3528	0.00962	0.00935	1	107	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0676	0.00952	0.02564	2	78	1	7	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG0940	0.00893	0.02083	1	48	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1418	0.00775	0.02469	2	81	1	6	0	0	1	2	0	0	0	0	0	0	0	0	0	0	
KOG3900	0.00758	0.01163	1	86	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4177	0.00752	0.01587	1	63	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3589	0.00725	0.0137	1	73	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2392	0.00556	0.0087	1	115	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4441	0.00435	0.0084	1	119	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0490	0.00304	0.00787	1	127	1	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG0504	0.00161	0.00341	1	293	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1721	0.0002	0.00052	1	1927	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
