Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3107	1.0	1.0	11	11	5	5	O82162	O17670	Q05201	Q66HX1,F1QNU4,A3KQ54,E9QGF5	Q99502,O00167,Q99504,O95677			O82162	O17670	Q05201	Q66HX1,F1QNU4,A3KQ54,E9QGF5	Q99502,O00167,Q99504,O95677			
KOG1917	1.0	1.0	7	7	5	5	Q5S2C4	P55163	P55162	B0S6R1,F1Q6L5	Q9Y2A7,P55160			Q5S2C4	P55163	P55162	B0S6R1,F1Q6L5	Q9Y2A7,P55160			
KOG3534	1.0	1.0	7	7	5	5	Q5S2C3	O44518	Q9VF87	Q90YM8,A5A5E1	Q7L576,Q96F07			Q5S2C3	O44518	Q9VF87	Q90YM8,A5A5E1	Q7L576,Q96F07			
KOG1010	1.0	1.0	10	10	5	5	Q9LKZ3	G5EDT1	Q24472,Q9VF04	F1QY31,F1Q9D6,E7FDM3	P28749,Q08999,P06400			Q9LKZ3	G5EDT1	Q24472,Q9VF04	F1QY31,F1Q9D6,E7FDM3	P28749,Q08999,P06400			
KOG2122	1.0	1.0	6	6	4	4		Q21227	Q9Y1T2,Q9VAS9	E7F064	O95996,P25054				Q21227	Q9Y1T2,Q9VAS9	E7F064	O95996,P25054			
KOG0199	1.0	1.0	10	10	4	4		G5EBZ8,Q10925	Q9I7F7,Q9VZI2	E7F667,F1QB24,E9QHC5,A0A0R4IH27	Q07912,Q13470				G5EBZ8,Q10925	Q9I7F7,Q9VZI2	E7F667,F1QB24,E9QHC5,A0A0R4IH27	Q07912,Q13470			
KOG3932	1.0	1.0	9	9	4	4		Q22695	Q9V3H5	B3DH98,Q568S1,Q6DEG2,F1Q6W4,Q1LWT0	Q15078,Q13319				Q22695	Q9V3H5	B3DH98,Q568S1,Q6DEG2,F1Q6W4,Q1LWT0	Q15078,Q13319			
KOG0662	1.0	1.0	4	4	4	4		G5ECH7	P48609	Q9DE44	Q00535				G5ECH7	P48609	Q9DE44	Q00535			
KOG3805	1.0	1.0	12	12	4	4		A8WFJ9	P29775	Q78AM8,A5WWB8,F1QF97,F1QFB6,E7FG96	O95238,P17947,Q01892,Q8N5J4,M0R3H8				A8WFJ9	P29775	Q78AM8,A5WWB8,F1QF97,F1QFB6,E7FG96	O95238,P17947,Q01892,Q8N5J4,M0R3H8			
KOG0444	1.0	1.0	4	4	4	4		P34268	Q24020	X1WE86	Q13045				P34268	Q24020	X1WE86	Q13045			
KOG4577	1.0	1.0	6	6	4	4		P20271	M9PD53	B0S5S7,E7F0K1	Q9UBR4,Q969G2				P20271	M9PD53	B0S5S7,E7F0K1	Q9UBR4,Q969G2			
KOG0493	1.0	1.0	8	8	4	4		P34326	P02836	Q04896,P09015,P31533,Q5BJ08	Q05925,P19622				P34326	P02836	Q04896,P09015,P31533,Q5BJ08	Q05925,P19622			
KOG0195	1.0	1.0	4	4	4	4		Q9TZC4	Q9V400	Q6PHD6	Q13418				Q9TZC4	Q9V400	Q6PHD6	Q13418			
KOG0695	1.0	1.0	6	6	4	4		Q19266	A1Z9X0	Q90XF2,B0S4T7	P41743,Q05513				Q19266	A1Z9X0	Q90XF2,B0S4T7	P41743,Q05513			
KOG3562	1.0	1.0	8	8	4	4		P34683	P32028,P32029	O93312,O73779,E7F6A0	Q99853,Q5VYV0				P34683	P32028,P32029	O93312,O73779,E7F6A0	Q99853,Q5VYV0			
KOG4395	1.0	1.0	11	11	4	4		Q10574	Q9Y0A7,P48987,P41894,Q0IGT4	Q8AW52,B3DH94,B0R059,F1Q7A7	Q92858,Q8N100				Q10574	Q9Y0A7,P48987,P41894,Q0IGT4	Q8AW52,B3DH94,B0R059,F1Q7A7	Q92858,Q8N100			
KOG4154	1.0	1.0	6	6	4	4		Q9N3B0	Q9XZ63	F1QDQ5,A4QNW4	Q49AH0,P55145				Q9N3B0	Q9XZ63	F1QDQ5,A4QNW4	Q49AH0,P55145			
KOG3960	1.0	1.0	10	10	4	4		P22980	P22816	Q6VNZ9,Q90477,B0S6I5,Q5TZ22	P13349,P23409,P15172,P15173				P22980	P22816	Q6VNZ9,Q90477,B0S6I5,Q5TZ22	P13349,P23409,P15172,P15173			
KOG4215	1.0	1.0	10	10	4	4		O02151,O45666,O44960,P91829	P49866	Q6PHH5,F1QM73,A0A0G2KE76	P41235,Q14541				O02151,O45666,O44960,P91829	P49866	Q6PHH5,F1QM73,A0A0G2KE76	P41235,Q14541			
KOG3563	1.0	1.0	8	8	4	4		Q17381	P14734	Q07342,Q1LV18,Q6P0C9	P55317,Q9Y261,P55318				Q17381	P14734	Q07342,Q1LV18,Q6P0C9	P55317,Q9Y261,P55318			
KOG1024	1.0	1.0	6	6	4	4		G5EGT9	Q27324,Q9V422,Q7JQT0	E7FAI5	P34925				G5EGT9	Q27324,Q9V422,Q7JQT0	E7FAI5	P34925			
KOG3611	1.0	1.0	58	58	4	4		Q17330,Q95XP4,Q9TYS4	Q24322,Q24323,Q7KK54,Q9VTT0,A0A0B4KG38	Q9W7J1,Q9W686,Q9W6G6,Q9YHX4,E3W9A6,Q1LVE1,E7F898,A1L5C9,F1QPQ6,F1R9L1,F1Q5G8,A0A0G2LB43,E7FBE1,A0A0R4IR66,B0S5G6,F1QU86,F1R501,F1QF70,F1RB05,F1QPG9,E7F6C0,F1QJZ8,Q1LYS1,F1QR50,B8JMB1,M9MM94,A0A286Y9T7,A0A0G2KLL0,M9MM97,A0A0G2KQ30	Q14563,Q13214,Q99985,O95025,O15041,Q13275,Q9NS98,Q9H3S1,Q9NPR2,Q9C0C4,Q92854,O95754,Q9NTN9,Q13591,Q9P283,Q9H2E6,Q9H3T3,Q9H3T2,Q8NFY4,O75326				Q17330,Q95XP4,Q9TYS4	Q24322,Q24323,Q7KK54,Q9VTT0,A0A0B4KG38	Q9W7J1,Q9W686,Q9W6G6,Q9YHX4,E3W9A6,Q1LVE1,E7F898,A1L5C9,F1QPQ6,F1R9L1,F1Q5G8,A0A0G2LB43,E7FBE1,A0A0R4IR66,B0S5G6,F1QU86,F1R501,F1QF70,F1RB05,F1QPG9,E7F6C0,F1QJZ8,Q1LYS1,F1QR50,B8JMB1,M9MM94,A0A286Y9T7,A0A0G2KLL0,M9MM97,A0A0G2KQ30	Q14563,Q13214,Q99985,O95025,O15041,Q13275,Q9NS98,Q9H3S1,Q9NPR2,Q9C0C4,Q92854,O95754,Q9NTN9,Q13591,Q9P283,Q9H2E6,Q9H3T3,Q9H3T2,Q8NFY4,O75326			
KOG3585	1.0	1.0	55	55	4	4		Q20257,O02073,Q19691,Q9N2K7,Q9TZL0,O61764,O45291,Q9NAH2,Q09376,Q23622,Q9U2C9,Q9XVD5,Q9NA56,Q9NA55,Q22813,Q95PX3,Q22292,Q22289,Q1T6W8	P55965,Q24432,Q9U8L5,Q9VST0,Q9VST2,Q9W198	Q7ZTU9,Q9IAK8,P79742,Q8JIS6,Q07998,F1R688,D1YT98,A1IJT6,B5DE34,Q98TU2,G1K2W9,F1Q5T5,X1WGE3,F1Q7B7,B8JKS6,B0R122,B8JL25,F1QV06,E7FCP0	O95936,Q8IWI9,Q16650,O60806,Q9UL17,Q13207,O15119,P57082,Q99593,O95947,O15178				Q20257,O02073,Q19691,Q9N2K7,Q9TZL0,O61764,O45291,Q9NAH2,Q09376,Q23622,Q9U2C9,Q9XVD5,Q9NA56,Q9NA55,Q22813,Q95PX3,Q22292,Q22289,Q1T6W8	P55965,Q24432,Q9U8L5,Q9VST0,Q9VST2,Q9W198	Q7ZTU9,Q9IAK8,P79742,Q8JIS6,Q07998,F1R688,D1YT98,A1IJT6,B5DE34,Q98TU2,G1K2W9,F1Q5T5,X1WGE3,F1Q7B7,B8JKS6,B0R122,B8JL25,F1QV06,E7FCP0	O95936,Q8IWI9,Q16650,O60806,Q9UL17,Q13207,O15119,P57082,Q99593,O95947,O15178			
KOG3586	1.0	1.0	16	16	4	4		P90971,O17212	Q94890,Q9VMR2,Q9W3F4	Q8AXX2,Q9I9K7,B3DJF0,F1QFA7,B0S5M8	O75333,Q96SF7,O95935,O43435,Q9UMR3,Q9Y458				P90971,O17212	Q94890,Q9VMR2,Q9W3F4	Q8AXX2,Q9I9K7,B3DJF0,F1QFA7,B0S5M8	O75333,Q96SF7,O95935,O43435,Q9UMR3,Q9Y458			
KOG3735	1.0	1.0	18	18	4	4		O01479,Q8I7M7	A0A0B4K6N4	E7F7X0,Q9PUQ6,F1R1F4,F1QPI5,E9QGR6,F1QJZ6,F1Q5S5,E7F062	P29536,Q6P5Q4,Q0VAK6,P28289,Q9NZR1,Q9NYL9,Q9NZQ9				O01479,Q8I7M7	A0A0B4K6N4	E7F7X0,Q9PUQ6,F1R1F4,F1QPI5,E9QGR6,F1QJZ6,F1Q5S5,E7F062	P29536,Q6P5Q4,Q0VAK6,P28289,Q9NZR1,Q9NYL9,Q9NZQ9			
KOG3634	1.0	1.0	16	16	4	4		Q27371,Q7Z072,K8ERV5,H2KYL8	P19351	Q8AVB1,F1QBR1,B3DG30,E7EYC9,A8WGA6,Q9I8U9,F1R0L0,A0A0R4I9S9	P13805,P45379,P45378				Q27371,Q7Z072,K8ERV5,H2KYL8	P19351	Q8AVB1,F1QBR1,B3DG30,E7EYC9,A8WGA6,Q9I8U9,F1R0L0,A0A0R4I9S9	P13805,P45379,P45378			
ENOG502QPT3	1.0	1.0	7	7	4	4		Q7YSI9	Q9VIQ9	Q5TZ18,A0A1D5NSI4,F6NSP9	Q8IVL1,Q8IVL0				Q7YSI9	Q9VIQ9	Q5TZ18,A0A1D5NSI4,F6NSP9	Q8IVL1,Q8IVL0			
KOG0847	1.0	1.0	8	8	4	4		G5EGE2	Q9NHP8	F1RAI4,F1QUC3,A0A0R4IY89	P78426,Q9C056,A6NJ46				G5EGE2	Q9NHP8	F1RAI4,F1QUC3,A0A0R4IY89	P78426,Q9C056,A6NJ46			
KOG3993	1.0	1.0	8	8	4	4		G5EFY4	Q9V3B8,A0A0B4KH20	Q6P0F9,Q7T3H2,E7FGH8	Q01101,Q96T92				G5EFY4	Q9V3B8,A0A0B4KH20	Q6P0F9,Q7T3H2,E7FGH8	Q01101,Q96T92			
KOG4802	1.0	1.0	5	5	4	4		G5EDX1	Q9VCC7	Q1MT36,F1R469	P23352				G5EDX1	Q9VCC7	Q1MT36,F1R469	P23352			
KOG4811	1.0	1.0	4	4	4	4		Q9GYQ6	Q9VZC8	Q3B748	Q9BRT6				Q9GYQ6	Q9VZC8	Q3B748	Q9BRT6			
KOG3781	1.0	1.0	6	6	4	4		Q22629,Q19173,O61756	A0A0C4DHF6	F1QMH7	Q14118				Q22629,Q19173,O61756	A0A0C4DHF6	F1QMH7	Q14118			
KOG0994	1.0	1.0	16	16	4	4		O44565	P11046	Q8JHV6,A2CEV2,F1REL9,A0A0R4IFE9,E7EXX6,B7ZDA6,F1REG9,F1QKX8	P07942,P55268,Q13751,A4D0S4,Q9H1U4,Q9HB63				O44565	P11046	Q8JHV6,A2CEV2,F1REL9,A0A0R4IFE9,E7EXX6,B7ZDA6,F1REG9,F1QKX8	P07942,P55268,Q13751,A4D0S4,Q9H1U4,Q9HB63			
KOG3804	1.0	1.0	18	18	4	4		H2KYY1,G5EC57	P11536,Q01842	Q29R87,Q68EH3,F1QN70,E7F1J0,F8W364,F1Q8H4	Q9NZC4,P32519,Q15723,P78545,Q99607,Q9UKW6,P41212,Q9Y603				H2KYY1,G5EC57	P11536,Q01842	Q29R87,Q68EH3,F1QN70,E7F1J0,F8W364,F1Q8H4	Q9NZC4,P32519,Q15723,P78545,Q99607,Q9UKW6,P41212,Q9Y603			
KOG3913	0.99038	0.98246	56	57	4	4		Q27886,Q10459,P34888,P34889,G5EG05	P28465,P40589,P28466,Q9VFX1,P09615,Q9VM26,Q9VM25	P43446,Q801F7,O73864,P24257,Q92048,P47793,Q92050,P51028,P51029,B0LK22,B6V3E1,B3DFK5,B6V3E2,F6NGJ7,Q4JLT0,Q9I9I2,F1QK98,F1Q9W3,B8A4J5,F1Q5B7,A5WVL3,E7FBM9,F1Q8M2,F1RB76,B0S7E3,F1R205	Q9GZT5,O00744,O96014,Q9UBV4,P04628,Q93097,P09544,P56704,P56703,P56705,P41221,Q9H1J7,Q9Y6F9,O00755,P56706,Q9H1J5,Q93098,O14904,O14905				Q27886,Q10459,P34888,P34889,G5EG05	P28465,P40589,P28466,Q9VFX1,P09615,Q9VM26,Q9VM25	P43446,Q801F7,O73864,P24257,Q92048,P47793,Q92050,P51028,P51029,B0LK22,B6V3E1,B3DFK5,B6V3E2,F6NGJ7,Q4JLT0,Q9I9I2,F1QK98,F1Q9W3,F1Q5B7,A5WVL3,E7FBM9,F1Q8M2,F1RB76,B0S7E3,F1R205	Q9GZT5,O00744,O96014,Q9UBV4,P04628,Q93097,P09544,P56704,P56703,P56705,P41221,Q9H1J7,Q9Y6F9,O00755,P56706,Q9H1J5,Q93098,O14904,O14905			
KOG0194	0.98529	0.94872	37	39	4	4		Q22146,O01798,O02064,Q9TXI2,Q19726,Q18462,Q20933,Q9N4S6,H2KZ80,Q22243,D6R8W4,Q9XW34,Q9TYX4,Q19704,Q9U3B5,Q9GZG1,Q23102,H8ESG3,Q22765,Q21764,P91360,O01774,G5EBM6,Q18142,Q22245,O01325,G5EC46,Q18865,Q23554,Q9XXE5,B1Q276,Q9U2U8,Q9XUQ1,Q22766	P18106	F8W3J0,F8W425	P16591,P07332				Q22146,O01798,O02064,Q9TXI2,Q19726,Q18462,Q20933,Q9N4S6,H2KZ80,Q22243,D6R8W4,Q9XW34,Q9TYX4,Q19704,Q9U3B5,Q9GZG1,Q23102,H8ESG3,Q22765,Q21764,P91360,O01774,G5EBM6,Q18142,Q22245,O01325,G5EC46,Q18865,Q23554,Q9XXE5,Q9U2U8,Q22766	P18106	F8W3J0,F8W425	P16591,P07332			
KOG3701	0.96429	0.96875	31	32	4	4		F5GUE5,Q95QI7,Q21733,Q02330,P45896,P45897,G5EDS9	P42003,Q5U110,O96660,O62609	Q9I8V2,Q9I9P9,Q9W7E7,Q8AWR7,F1QXZ9,Q66HX9,Q8AY15,B1PS59,Q1L8Y3,E7FFZ5,Q1L8R8,F1RC55,F1QS48	Q15797,Q15796,P84022,Q13485,Q99717,O43541,O15105,O15198				F5GUE5,Q21733,Q02330,P45896,P45897,G5EDS9	P42003,Q5U110,O96660,O62609	Q9I8V2,Q9I9P9,Q9W7E7,Q8AWR7,F1QXZ9,Q66HX9,Q8AY15,B1PS59,Q1L8Y3,E7FFZ5,Q1L8R8,F1RC55,F1QS48	Q15797,Q15796,P84022,Q13485,Q99717,O43541,O15105,O15198			
KOG3806	0.96429	0.97727	43	44	4	4		Q18579,G5EDL0,O44138,Q95XF0,O01519,O01521,Q22355	Q04688,Q8MRW5,P29774,P29776,P51023	Q9PUQ1,A3FEM2,Q9PU61,Q501S1,B0S6S7,F1QIB0,F1QK52,B3DIF9,Q9I9E8,Q30JB6,B7ZVP1,F1QX40,E7F086,E7F6E9,F1R0K1,X1WH28	P19419,P41970,P28324,P50548,P11308,P14921,P15036,P50549,O00321,Q6ZN32,P41162,P43268,P41161,Q99581,Q01543,Q06546				Q18579,G5EDL0,O44138,O01519,O01521,Q22355	Q04688,Q8MRW5,P29774,P29776,P51023	Q9PUQ1,A3FEM2,Q9PU61,Q501S1,B0S6S7,F1QIB0,F1QK52,B3DIF9,Q9I9E8,Q30JB6,B7ZVP1,F1QX40,E7F086,E7F6E9,F1R0K1,X1WH28	P19419,P41970,P28324,P50548,P11308,P14921,P15036,P50549,O00321,Q6ZN32,P41162,P43268,P41161,Q99581,Q01543,Q06546			
