Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0890	1.0	1.0	6	6	6	6	Q9FKS4	Q22258	Q9VXG8		Q13535	P38111	Q02099	Q9FKS4	Q22258	Q9VXG8		Q13535	P38111	Q02099	
KOG2696	1.0	1.0	7	7	7	7	Q9FJT8	Q21484	Q0KIB3	Q66HU5	O14929	Q12341	Q9UTM7	Q9FJT8	Q21484	Q0KIB3	Q66HU5	O14929	Q12341	Q9UTM7	
KOG2327	1.0	1.0	7	7	7	7	Q9FQ08	Q9U2D2	Q23976	F1QZ60	P12956	P32807	O94395	Q9FQ08	Q9U2D2	Q23976	F1QZ60	P12956	P32807	O94395	
KOG2326	1.0	1.0	6	6	6	6	Q9FQ09	Q21829		A0A0R4IB13	P13010	Q04437	Q9HGM8	Q9FQ09	Q21829		A0A0R4IB13	P13010	Q04437	Q9HGM8	
KOG2310	1.0	1.0	6	6	6	6	Q9XGM2	Q23255	Q9XYZ4		P49959	P32829	Q09683	Q9XGM2	Q23255	Q9XYZ4		P49959	P32829	Q09683	
KOG4757	1.0	1.0	6	6	4	4	Q56Y52,Q6NKX5,A9JTY4			E7F0D5	Q9NUX5		O13988	Q56Y52,Q6NKX5,A9JTY4			E7F0D5	Q9NUX5		O13988	
KOG0962	1.0	1.0	7	7	7	7	Q9SL02	O44199	Q9W252	F8W411	Q92878	P12753	Q9UTJ8	Q9SL02	O44199	Q9W252	F8W411	Q92878	P12753	Q9UTJ8	
KOG1005	1.0	1.0	6	6	6	6	Q9SPU7	O45321		F1QE52	O14746	Q06163	O13339	Q9SPU7	O45321		F1QE52	O14746	Q06163	O13339	
KOG4066	1.0	1.0	6	6	6	6	Q6NMZ4	O44566		F1QZ15	Q9Y3C4	Q03705	Q9P7J3	Q6NMZ4	O44566		F1QZ15	Q9Y3C4	Q03705	Q9P7J3	
KOG3999	1.0	1.0	7	7	6	6	Q709F6	G5EFI9	Q9VN60	A0A0R4IZS9	Q8NHY5,O60921		P78955	Q709F6	G5EFI9	Q9VN60	A0A0R4IZS9	Q8NHY5,O60921		P78955	
KOG0987	0.90714	0.8	12	15	7	7	Q84W13,Q9SCT8,Q45GK3,F4KA12	G5EFV7,G5EFS8,Q9U3T4,O02243,Q17908	Q9VQR3	Q7ZV90	Q9H611	P07271,P38766	Q9UUA2	Q9SCT8,Q45GK3,F4KA12	G5EFV7,Q9U3T4,Q17908	Q9VQR3	Q7ZV90	Q9H611	P07271,P38766	Q9UUA2	
KOG4346	0.85714	0.85714	6	7	6	7	F4JF17	Q95YE9	Q8IN05	Q7T006	Q9Y4R8	P53038	Q9P3W5	F4JF17	Q95YE9		Q7T006	Q9Y4R8	P53038	Q9P3W5	
KOG1564	0.83333	0.83333	5	6	5	6	Q9FKM5		O77135	Q5TZD9	O43542	P25301	Q9UUL2	Q9FKM5		O77135	Q5TZD9	O43542	P25301		
KOG1361	0.82313	0.68421	13	19	7	7	F4HPZ9,Q38961,O64649,Q9STS0,Q8VYY6,Q9FZJ4,F4IDZ7	O45595,Q8T3E0,G5EFG7	Q9VND2	B0V2S2,Q5RGE5,E7F457	Q6PJP8,Q9H816,Q96SD1	P30620	Q10264	Q38961,O64649,F4IDZ7	Q8T3E0	Q9VND2	B0V2S2,Q5RGE5,E7F457	Q6PJP8,Q9H816,Q96SD1	P30620	Q10264	
KOG0892	0.7619	0.66667	6	9	6	7	Q9M3G7	Q9N3Q4,F3NWW6,Q688Z7	Q5EAK6	F1QJB6	Q13315	P38110	O74630		Q9N3Q4	Q5EAK6	F1QJB6	Q13315	P38110	O74630	
ENOG502QQ7Y	0.75	0.75	3	4	3	4	Q0H8D7		Q9VT40	Q5I2W8	O60934					Q9VT40	Q5I2W8	O60934			
KOG3924	0.6	0.3	3	10	3	5		Q6AW06,Q20794,Q23375,Q20856,Q18939,Q23200	Q8INR6	F1Q4W7	Q8TEK3	Q04089				Q8INR6		Q8TEK3	Q04089		
KOG0851	0.59694	0.46154	12	26	7	7	Q1PEW8,Q9FXC7,Q9SKI4,Q9SD82,Q9FHJ6,Q9FME0,F4JSG3,Q9C926,Q058G7,Q9C8W0,F4HXC5,F4I1M8,F4JA83,F4IHC4	Q19537,Q9GYL8,O16689,Q9GYL9	Q9W3M9,Q24492	Q6NY74,F1R891	Q8N635,P27694	P22336	Q92372	Q9SKI4,Q9SD82,Q9FHJ6,Q9FME0,F4JSG3,Q9C926	Q19537	Q24492	Q6NY74	P27694	P22336	Q92372	
KOG1132	0.58333	0.5	6	12	5	5	F4HQE2,F4IHC3,F4HUN8,F4HUN4	Q93575,O62217,Q4R159	Q9W484	P0C928,B7ZDD5	Q9BX63,Q9NZ71			F4HQE2	Q93575,O62217	Q9W484	P0C928	Q9NZ71			
KOG0351	0.57143	0.5	10	20	6	7	Q9FT74,Q9FT72,Q8L840,Q9FT70,Q0WVW7,Q9FT69	O18017,Q19546	Q9VGI8,Q9VSE6	A0A0R4IHR6,E7F8R0,E7EZY7	P54132,O94761,Q14191	P35187	Q09811,Q1RKN3,G2TRN7	Q8L840	Q19546		A0A0R4IHR6,E7F8R0,E7EZY7	P54132,O94761,Q14191	P35187	Q1RKN3	
KOG1805	0.42857	0.42857	3	7	3	7	A0A1P8ASY1	Q9U3F2	Q8IRL9	F1Q892	P51530	P38859	Q9URU2					P51530	P38859	Q9URU2	
KOG4141	0.375	0.5	3	6	2	4				F1QXE3	P43351	P06778,Q12223	P36592,O42905						P06778,Q12223	P36592	
KOG1433	0.36565	0.28571	6	21	6	7	Q9SK02,Q9LQQ2,P94102,Q9ZUP2,Q3EAS6,Q39199,Q8RY99	Q95Q25	Q27297,A1Z7R8	Q5TYR1,F1QJ27,F1R474	O15315,O75771,K7EIL6,E9PI54	P25454	P36601,O14129,O13800	Q9LQQ2		A1Z7R8	F1R474	O75771	P25454	P36601	
KOG2518	0.35714	0.3	3	10	3	7	Q8L6Z7,Q94A33,F4IR78	O62245	Q24558	Q803U7	Q9UQ84	Q12086,P39875	P53695					Q9UQ84	P39875	P53695	
KOG3108	0.35714	0.35714	5	14	4	7	Q9ZQ19,Q8LFJ8,Q9LMK5	Q8I7G2,P91356,Q95Y97	Q9VIH1	B8JKF4,Q504I6	P15927,Q13156,Q9H668	P26754	Q92373	Q9LMK5			B8JKF4	P15927,Q9H668	P26754		
KOG0388	0.33333	0.28571	2	7	2	6	Q8RXS6		Q9VDY1,Q9VDX4	Q5SPB7	Q9ULG1	P53115	O14148					Q9ULG1	P53115		
KOG4595	0.33333	0.33333	2	6	2	6	F4IFK0		A1Z8U7	A4FVI3	Q8WV07	P53846	Q9Y7Q1				A4FVI3	Q8WV07			
KOG3194	0.33333	0.33333	2	6	2	6		G5EC44	Q9VQD4	Q6P2T4	O60671	P48581	P22193		G5EC44					P22193	
KOG0966	0.28571	0.28571	2	7	2	7	Q9LL84	Q95YE6	Q9VYA5	F1Q9E8	P49917	Q08387	O74833	Q9LL84		Q9VYA5					
KOG3167	0.28571	0.28571	2	7	2	7	Q9LEY9	Q9XXD4	Q9V3U2	Q6PBV6	Q9NX24	P32495	Q9P7H0				Q6PBV6	Q9NX24			
KOG3262	0.28571	0.25	2	8	2	7	Q8VZT0,Q9FK53	Q9TYK1	Q7KVQ0	Q7ZVE0	Q9NY12	P28007	Q06975				Q7ZVE0	Q9NY12			
KOG3503	0.28571	0.28571	2	7	2	7	Q93XX8	Q9XVR8	Q9V5P6	Q6DRH5	Q9NPE3	Q6Q547	Q9P7M5				Q6DRH5	Q9NPE3			
KOG1636	0.28571	0.22222	2	9	2	7	Q9M7Q7,Q9ZW35	O02115	Q9VIT0,P17917	Q9PTP1	P12004	P15873	Q03392					P12004	P15873		
KOG4751	0.25	0.2	1	5	1	4	Q7Y1C5,Q7Y1C4		Q9W157	F1R8E8	P51587							P51587			
KOG4373	0.25	0.11765	2	17	2	4	A9LLI8,Q84LH3,O22964,Q9LHG1,Q9C7A5,Q9LHG4,Q9LHG7,Q9LHG2,Q9SIH3,F4J9R7,F4JTU8		Q9VGN7,Q9VE86	A0A0R4IHR6,F1QBW6	Q9NVH0,Q14191						A0A0R4IHR6	Q14191			
KOG0655	0.25	0.33333	2	6	1	4		O01501	P54733	P47794,A0A0R4IK54	P24864,O96020							P24864,O96020			
KOG4003	0.25	0.2	1	5	1	4		Q9N426,Q7YTI0	Q9VDU7			P53184	Q9USS0						P53184		
KOG2162	0.21429	0.125	2	16	2	7	Q9FZ99,A9QM73,F4KDR7	G5EF47,Q9BL68	Q9VBZ6,Q9V414	A0A0R4IZ84,A0A0R4IJJ6,F1R7R1	Q86US8,Q9UPR3,Q92540	Q03466,P17214	O74804						P17214	O74804	
KOG2684	0.20833	0.33333	4	12	2	6		Q21921	Q9VK34	Q6DHI5,E7F8W3	Q96EB6,Q9NXA8	P53685,P53687,P53688,P06700	Q9UR39,O94640						P53687,P53688,P06700	Q9UR39	
KOG2875	0.2	0.2	1	5	1	5	Q9FNY7		Q9V3I8	B0R135	O15527	P53397							P53397		
KOG3186	0.2	0.2	1	5	1	5	Q94FL5		Q9VNE1	Q568H3	Q9UI95		Q0E7J8					Q9UI95			
KOG0919	0.2	0.2	1	5	1	5	F4JWT7		Q9VKB3	Q588C1	O14717		P40999			Q9VKB3					
KOG2293	0.2	0.14286	1	7	1	5	F4JCV6,F4HZ48,F4HPY1	G5ED60	Q9VZJ3	Q6P0E3	Q96EZ8							Q96EZ8			
KOG4121	0.2	0.16667	1	6	1	5			Q9VCW3	F1QNV4	Q8WUM0	P36161	Q9P797,Q9UTH0						P36161		
KOG1041	0.16667	0.02326	1	43	1	6	Q9XGW1,O04379,Q9SHF3,Q9SHF2,Q9ZVD5,Q9SJK3,O48771,Q9C793,Q3E984,Q84VQ0	O61931,Q21691,P34681,Q21770,O62275,Q09249,G5EEH0,Q9XVF1,D9N120,G5ED77,G5EES3,Q9XVI3,H2KZD5,O16720,A0A0U1RML5,Q17600,Q86NJ8,Q9N585,Q21772,A0A0T7CIX3,Q9TXN7	Q9VUQ5,Q7JWH6,Q32KD4	A3KPK0,F1Q7S8,X1WG39,E7EXY4	Q9UL18,Q9UKV8,Q9H9G7,Q9HCK5		O74957							O74957	
