GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A024QZ57	CLN8	GO:0007040		9606	CLN8,hCG_15110	P
UniProtKB	A0A024QZB8	CLN3	GO:0090384		9606	CLN3,hCG_1745226	P
UniProtKB	A0A024QZB8	CLN3	GO:0090385		9606	CLN3,hCG_1745226	P
UniProtKB	A0A024QZB8	CLN3	GO:0007040		9606	CLN3,hCG_1745226	P
UniProtKB	A0A024R1X5	BECN1	GO:0007040		9606	BECN1,hCG_16958	P
UniProtKB	A0A024R601	CLN6	GO:0007040		9606	CLN6,hCG_23813	P
UniProtKB	A0A024R611	CORO1A	GO:0001845		9606	CORO1A,hCG_1770704	P
UniProtKB	A0A024R9Z1	TMEM106B	GO:0007040		9606	TMEM106B,hCG_1639909	P
UniProtKB	A0A024R9Z1	TMEM106B	GO:0007042		9606	TMEM106B,hCG_1639909	P
UniProtKB	A0A068F658	GBA	GO:0007040		9606	GBA	P
UniProtKB	A0A0S2Z3W3	HEXA	GO:0007040		9606	HEXA	P
UniProtKB	A0A0S2Z5J4	AP3B1	GO:0007040		9606	AP3B1	P
UniProtKB	A0A140VJE4	A0A140VJE4	GO:0007040		9606		P
UniProtKB	A0A1B0GU22	A0A1B0GU22	GO:0007040		9606		P
UniProtKB	A0A1B0GVJ0	A0A1B0GVJ0	GO:0007040		9606		P
UniProtKB	A0A1B0GW94	A0A1B0GW94	GO:0007040		9606		P
UniProtKB	A0A1B0GWJ7	A0A1B0GWJ7	GO:0007040		9606		P
UniProtKB	B4DJS1	B4DJS1	GO:0001845		9606		P
UniProtKB	B7ZMN7	LYST	GO:0007040		9606	LYST	P
UniProtKB	E5RI68	CLVS1	GO:0007040		9606	CLVS1	P
UniProtKB	E5RK22	CLVS1	GO:0007040		9606	CLVS1	P
UniProtKB	F5GX19	LAMTOR1	GO:0007040		9606	LAMTOR1	P
UniProtKB	F5H3Y3	LAMTOR1	GO:0007040		9606	LAMTOR1	P
UniProtKB	F5H479	LAMTOR1	GO:0007040		9606	LAMTOR1	P
UniProtKB	G3V122	CLVS1	GO:0007040		9606	CLVS1,MGC34646,hCG_1643170	P
UniProtKB	H0YFI1	LAMTOR1	GO:0007040		9606	LAMTOR1	P
